householdID,householdSize,householdIncome,householdType,numberOfCars
67,1,High,type1,3
65,1,High,type1,3
67,1,High,type1,3
14,1,High,type1,0
14,1,High,type1,0
73,1,High,type3,1
2,1,High,type1,3
38,1,High,type1,3
14,1,High,type1,0
73,1,High,type3,1
24,1,High,type3,0
2,1,High,type1,3
73,1,High,type3,1
73,1,High,type3,1
72,1,High,type3,0
2,1,High,type1,3
73,1,High,type3,1
67,1,High,type1,3
78,1,High,type1,0
73,1,High,type3,1
73,1,High,type3,1
78,1,High,type1,0
65,1,High,type1,3
2,1,High,type1,3
78,1,High,type1,0
65,1,High,type1,3
24,1,High,type3,0
78,1,High,type1,0
67,1,High,type1,3
67,1,High,type1,3
78,1,High,type1,0
67,1,High,type1,3
25,1,High,type1,0
73,1,High,type3,1
78,1,High,type1,0
65,1,High,type1,3
24,1,High,type3,0
73,1,High,type3,1
67,1,High,type1,3
65,1,High,type1,3
78,1,High,type1,0
56,1,High,type1,3
72,1,High,type3,0
73,1,High,type3,1
14,1,High,type1,0
72,1,High,type3,0
73,1,High,type3,1
14,1,High,type1,0
73,1,High,type3,1
56,1,High,type1,3
14,1,High,type1,0
25,1,High,type1,0
25,1,High,type1,0
2,1,High,type1,3
14,1,High,type1,0
56,1,High,type1,3
25,1,High,type1,0
24,1,High,type3,0
56,1,High,type1,3
73,1,High,type3,1
78,1,High,type1,0
67,1,High,type1,3
73,1,High,type3,1
67,1,High,type1,3
73,1,High,type3,1
73,1,High,type3,1
25,1,High,type1,0
24,1,High,type3,0
2,1,High,type1,3
78,1,High,type1,0
56,1,High,type1,3
25,1,High,type1,0
2,1,High,type1,3
56,1,High,type1,3
25,1,High,type1,0
14,1,High,type1,0
78,1,High,type1,0
72,1,High,type3,0
72,1,High,type3,0
25,1,High,type1,0
67,1,High,type1,3
56,1,High,type1,3
25,1,High,type1,0
56,1,High,type1,3
67,1,High,type1,3
56,1,High,type1,3
72,1,High,type3,0
2,1,High,type1,3
78,1,High,type1,0
38,1,High,type1,3
67,1,High,type1,3
24,1,High,type3,0
73,1,High,type3,1
24,1,High,type3,0
73,1,High,type3,1
67,1,High,type1,3
2,1,High,type1,3
72,1,High,type3,0
25,1,High,type1,0
24,1,High,type3,0
65,1,High,type1,3
56,1,High,type1,3
24,1,High,type3,0
38,1,High,type1,3
38,1,High,type1,3
78,1,High,type1,0
38,1,High,type1,3
2,1,High,type1,3
56,1,High,type1,3
56,1,High,type1,3
78,1,High,type1,0
67,1,High,type1,3
73,1,High,type3,1
14,1,High,type1,0
14,1,High,type1,0
78,1,High,type1,0
38,1,High,type1,3
25,1,High,type1,0
38,1,High,type1,3
67,1,High,type1,3
2,1,High,type1,3
65,1,High,type1,3
56,1,High,type1,3
65,1,High,type1,3
38,1,High,type1,3
2,1,High,type1,3
72,1,High,type3,0
78,1,High,type1,0
38,1,High,type1,3
24,1,High,type3,0
65,1,High,type1,3
38,1,High,type1,3
72,1,High,type3,0
25,1,High,type1,0
2,1,High,type1,3
2,1,High,type1,3
67,1,High,type1,3
72,1,High,type3,0
72,1,High,type3,0
14,1,High,type1,0
78,1,High,type1,0
72,1,High,type3,0
25,1,High,type1,0
65,1,High,type1,3
56,1,High,type1,3
38,1,High,type1,3
14,1,High,type1,0
14,1,High,type1,0
78,1,High,type1,0
72,1,High,type3,0
73,1,High,type3,1
67,1,High,type1,3
56,1,High,type1,3
65,1,High,type1,3
25,1,High,type1,0
2,1,High,type1,3
38,1,High,type1,3
67,1,High,type1,3
38,1,High,type1,3
56,1,High,type1,3
14,1,High,type1,0
56,1,High,type1,3
56,1,High,type1,3
65,1,High,type1,3
25,1,High,type1,0
14,1,High,type1,0
78,1,High,type1,0
73,1,High,type3,1
14,1,High,type1,0
38,1,High,type1,3
73,1,High,type3,1
2,1,High,type1,3
24,1,High,type3,0
65,1,High,type1,3
65,1,High,type1,3
25,1,High,type1,0
56,1,High,type1,3
65,1,High,type1,3
73,1,High,type3,1
78,1,High,type1,0
67,1,High,type1,3
73,1,High,type3,1
72,1,High,type3,0
72,1,High,type3,0
65,1,High,type1,3
67,1,High,type1,3
78,1,High,type1,0
25,1,High,type1,0
73,1,High,type3,1
67,1,High,type1,3
38,1,High,type1,3
14,1,High,type1,0
25,1,High,type1,0
24,1,High,type3,0
38,1,High,type1,3
56,1,High,type1,3
78,1,High,type1,0
67,1,High,type1,3
78,1,High,type1,0
38,1,High,type1,3
14,1,High,type1,0
72,1,High,type3,0
38,1,High,type1,3
78,1,High,type1,0
14,1,High,type1,0
65,1,High,type1,3
56,1,High,type1,3
65,1,High,type1,3
14,1,High,type1,0
14,1,High,type1,0
56,1,High,type1,3
56,1,High,type1,3
56,1,High,type1,3
73,1,High,type3,1
24,1,High,type3,0
25,1,High,type1,0
38,1,High,type1,3
73,1,High,type3,1
65,1,High,type1,3
25,1,High,type1,0
73,1,High,type3,1
65,1,High,type1,3
38,1,High,type1,3
56,1,High,type1,3
78,1,High,type1,0
25,1,High,type1,0
24,1,High,type3,0
72,1,High,type3,0
65,1,High,type1,3
67,1,High,type1,3
78,1,High,type1,0
56,1,High,type1,3
65,1,High,type1,3
24,1,High,type3,0
72,1,High,type3,0
56,1,High,type1,3
38,1,High,type1,3
78,1,High,type1,0
14,1,High,type1,0
2,1,High,type1,3
78,1,High,type1,0
56,1,High,type1,3
65,1,High,type1,3
67,1,High,type1,3
67,1,High,type1,3
67,1,High,type1,3
65,1,High,type1,3
25,1,High,type1,0
14,1,High,type1,0
73,1,High,type3,1
2,1,High,type1,3
38,1,High,type1,3
67,1,High,type1,3
38,1,High,type1,3
38,1,High,type1,3
67,1,High,type1,3
38,1,High,type1,3
2,1,High,type1,3
25,1,High,type1,0
2,1,High,type1,3
73,1,High,type3,1
56,1,High,type1,3
67,1,High,type1,3
24,1,High,type3,0
78,1,High,type1,0
56,1,High,type1,3
25,1,High,type1,0
56,1,High,type1,3
25,1,High,type1,0
24,1,High,type3,0
72,1,High,type3,0
73,1,High,type3,1
25,1,High,type1,0
14,1,High,type1,0
73,1,High,type3,1
67,1,High,type1,3
78,1,High,type1,0
38,1,High,type1,3
56,1,High,type1,3
73,1,High,type3,1
65,1,High,type1,3
78,1,High,type1,0
65,1,High,type1,3
38,1,High,type1,3
2,1,High,type1,3
38,1,High,type1,3
56,1,High,type1,3
25,1,High,type1,0
14,1,High,type1,0
65,1,High,type1,3
65,1,High,type1,3
73,1,High,type3,1
73,1,High,type3,1
78,1,High,type1,0
14,1,High,type1,0
72,1,High,type3,0
56,1,High,type1,3
38,1,High,type1,3
24,1,High,type3,0
72,1,High,type3,0
67,1,High,type1,3
72,1,High,type3,0
2,1,High,type1,3
65,1,High,type1,3
56,1,High,type1,3
2,1,High,type1,3
73,1,High,type3,1
38,1,High,type1,3
73,1,High,type3,1
24,1,High,type3,0
72,1,High,type3,0
24,1,High,type3,0
65,1,High,type1,3
2,1,High,type1,3
73,1,High,type3,1
78,1,High,type1,0
24,1,High,type3,0
2,1,High,type1,3
72,1,High,type3,0
65,1,High,type1,3
25,1,High,type1,0
38,1,High,type1,3
14,1,High,type1,0
56,1,High,type1,3
14,1,High,type1,0
67,1,High,type1,3
38,1,High,type1,3
67,1,High,type1,3
14,1,High,type1,0
24,1,High,type3,0
78,1,High,type1,0
67,1,High,type1,3
25,1,High,type1,0
24,1,High,type3,0
25,1,High,type1,0
67,1,High,type1,3
38,1,High,type1,3
65,1,High,type1,3
78,1,High,type1,0
25,1,High,type1,0
73,1,High,type3,1
38,1,High,type1,3
38,1,High,type1,3
78,1,High,type1,0
24,1,High,type3,0
56,1,High,type1,3
67,1,High,type1,3
56,1,High,type1,3
25,1,High,type1,0
38,1,High,type1,3
2,1,High,type1,3
72,1,High,type3,0
25,1,High,type1,0
14,1,High,type1,0
2,1,High,type1,3
38,1,High,type1,3
25,1,High,type1,0
38,1,High,type1,3
24,1,High,type3,0
2,1,High,type1,3
14,1,High,type1,0
38,1,High,type1,3
2,1,High,type1,3
38,1,High,type1,3
2,1,High,type1,3
67,1,High,type1,3
25,1,High,type1,0
78,1,High,type1,0
24,1,High,type3,0
14,1,High,type1,0
2,1,High,type1,3
73,1,High,type3,1
38,1,High,type1,3
67,1,High,type1,3
72,1,High,type3,0
14,1,High,type1,0
24,1,High,type3,0
72,1,High,type3,0
67,1,High,type1,3
65,1,High,type1,3
14,1,High,type1,0
78,1,High,type1,0
73,1,High,type3,1
78,1,High,type1,0
25,1,High,type1,0
72,1,High,type3,0
65,1,High,type1,3
38,1,High,type1,3
65,1,High,type1,3
72,1,High,type3,0
78,1,High,type1,0
65,1,High,type1,3
38,1,High,type1,3
25,1,High,type1,0
73,1,High,type3,1
78,1,High,type1,0
65,1,High,type1,3
65,1,High,type1,3
24,1,High,type3,0
56,1,High,type1,3
2,1,High,type1,3
73,1,High,type3,1
72,1,High,type3,0
25,1,High,type1,0
24,1,High,type3,0
24,1,High,type3,0
72,1,High,type3,0
56,1,High,type1,3
56,1,High,type1,3
24,1,High,type3,0
73,1,High,type3,1
73,1,High,type3,1
56,1,High,type1,3
67,1,High,type1,3
14,1,High,type1,0
65,1,High,type1,3
65,1,High,type1,3
67,1,High,type1,3
38,1,High,type1,3
65,1,High,type1,3
73,1,High,type3,1
67,1,High,type1,3
73,1,High,type3,1
73,1,High,type3,1
65,1,High,type1,3
38,1,High,type1,3
25,1,High,type1,0
78,1,High,type1,0
65,1,High,type1,3
65,1,High,type1,3
67,1,High,type1,3
24,1,High,type3,0
38,1,High,type1,3
14,1,High,type1,0
67,1,High,type1,3
78,1,High,type1,0
65,1,High,type1,3
72,1,High,type3,0
24,1,High,type3,0
38,1,High,type1,3
73,1,High,type3,1
14,1,High,type1,0
67,1,High,type1,3
25,1,High,type1,0
72,1,High,type3,0
2,1,High,type1,3
72,1,High,type3,0
38,1,High,type1,3
14,1,High,type1,0
73,1,High,type3,1
14,1,High,type1,0
65,1,High,type1,3
24,1,High,type3,0
56,1,High,type1,3
25,1,High,type1,0
2,1,High,type1,3
78,1,High,type1,0
67,1,High,type1,3
14,1,High,type1,0
38,1,High,type1,3
78,1,High,type1,0
67,1,High,type1,3
56,1,High,type1,3
2,1,High,type1,3
73,1,High,type3,1
25,1,High,type1,0
25,1,High,type1,0
73,1,High,type3,1
15,1,Low,type2,0
15,1,Low,type2,0
35,1,Low,type2,2
63,1,Low,type2,2
63,1,Low,type2,2
1,1,Low,type2,1
64,1,Low,type2,2
35,1,Low,type2,2
5,1,Low,type3,1
15,1,Low,type2,0
55,1,Low,type1,1
1,1,Low,type2,1
55,1,Low,type1,1
52,1,Low,type1,1
52,1,Low,type1,1
58,1,Low,type2,0
54,1,Low,type3,2
58,1,Low,type2,0
55,1,Low,type1,1
55,1,Low,type1,1
54,1,Low,type3,2
55,1,Low,type1,1
15,1,Low,type2,0
75,1,Low,type1,0
63,1,Low,type2,2
1,1,Low,type2,1
54,1,Low,type3,2
64,1,Low,type2,2
52,1,Low,type1,1
55,1,Low,type1,1
61,1,Low,type1,2
15,1,Low,type2,0
34,1,Low,type1,2
58,1,Low,type2,0
61,1,Low,type1,2
64,1,Low,type2,2
63,1,Low,type2,2
1,1,Low,type2,1
34,1,Low,type1,2
5,1,Low,type3,1
75,1,Low,type1,0
15,1,Low,type2,0
54,1,Low,type3,2
15,1,Low,type2,0
54,1,Low,type3,2
64,1,Low,type2,2
55,1,Low,type1,1
15,1,Low,type2,0
52,1,Low,type1,1
54,1,Low,type3,2
5,1,Low,type3,1
55,1,Low,type1,1
63,1,Low,type2,2
15,1,Low,type2,0
64,1,Low,type2,2
64,1,Low,type2,2
64,1,Low,type2,2
55,1,Low,type1,1
15,1,Low,type2,0
63,1,Low,type2,2
1,1,Low,type2,1
15,1,Low,type2,0
54,1,Low,type3,2
1,1,Low,type2,1
1,1,Low,type2,1
5,1,Low,type3,1
75,1,Low,type1,0
75,1,Low,type1,0
63,1,Low,type2,2
1,1,Low,type2,1
1,1,Low,type2,1
5,1,Low,type3,1
52,1,Low,type1,1
58,1,Low,type2,0
58,1,Low,type2,0
54,1,Low,type3,2
54,1,Low,type3,2
61,1,Low,type1,2
63,1,Low,type2,2
64,1,Low,type2,2
63,1,Low,type2,2
52,1,Low,type1,1
54,1,Low,type3,2
61,1,Low,type1,2
15,1,Low,type2,0
35,1,Low,type2,2
61,1,Low,type1,2
15,1,Low,type2,0
34,1,Low,type1,2
15,1,Low,type2,0
58,1,Low,type2,0
15,1,Low,type2,0
54,1,Low,type3,2
54,1,Low,type3,2
15,1,Low,type2,0
35,1,Low,type2,2
61,1,Low,type1,2
35,1,Low,type2,2
61,1,Low,type1,2
15,1,Low,type2,0
64,1,Low,type2,2
55,1,Low,type1,1
64,1,Low,type2,2
55,1,Low,type1,1
55,1,Low,type1,1
54,1,Low,type3,2
58,1,Low,type2,0
5,1,Low,type3,1
58,1,Low,type2,0
1,1,Low,type2,1
63,1,Low,type2,2
61,1,Low,type1,2
63,1,Low,type2,2
58,1,Low,type2,0
61,1,Low,type1,2
75,1,Low,type1,0
63,1,Low,type2,2
1,1,Low,type2,1
61,1,Low,type1,2
15,1,Low,type2,0
64,1,Low,type2,2
61,1,Low,type1,2
35,1,Low,type2,2
75,1,Low,type1,0
75,1,Low,type1,0
54,1,Low,type3,2
58,1,Low,type2,0
55,1,Low,type1,1
64,1,Low,type2,2
35,1,Low,type2,2
61,1,Low,type1,2
15,1,Low,type2,0
35,1,Low,type2,2
34,1,Low,type1,2
58,1,Low,type2,0
64,1,Low,type2,2
15,1,Low,type2,0
63,1,Low,type2,2
1,1,Low,type2,1
54,1,Low,type3,2
75,1,Low,type1,0
5,1,Low,type3,1
5,1,Low,type3,1
75,1,Low,type1,0
61,1,Low,type1,2
1,1,Low,type2,1
52,1,Low,type1,1
5,1,Low,type3,1
61,1,Low,type1,2
15,1,Low,type2,0
63,1,Low,type2,2
52,1,Low,type1,1
63,1,Low,type2,2
54,1,Low,type3,2
52,1,Low,type1,1
35,1,Low,type2,2
52,1,Low,type1,1
54,1,Low,type3,2
1,1,Low,type2,1
64,1,Low,type2,2
64,1,Low,type2,2
55,1,Low,type1,1
15,1,Low,type2,0
5,1,Low,type3,1
54,1,Low,type3,2
35,1,Low,type2,2
75,1,Low,type1,0
5,1,Low,type3,1
58,1,Low,type2,0
52,1,Low,type1,1
75,1,Low,type1,0
52,1,Low,type1,1
58,1,Low,type2,0
55,1,Low,type1,1
64,1,Low,type2,2
1,1,Low,type2,1
55,1,Low,type1,1
15,1,Low,type2,0
61,1,Low,type1,2
15,1,Low,type2,0
52,1,Low,type1,1
1,1,Low,type2,1
58,1,Low,type2,0
35,1,Low,type2,2
54,1,Low,type3,2
1,1,Low,type2,1
15,1,Low,type2,0
35,1,Low,type2,2
55,1,Low,type1,1
1,1,Low,type2,1
15,1,Low,type2,0
54,1,Low,type3,2
5,1,Low,type3,1
58,1,Low,type2,0
58,1,Low,type2,0
75,1,Low,type1,0
75,1,Low,type1,0
63,1,Low,type2,2
75,1,Low,type1,0
15,1,Low,type2,0
1,1,Low,type2,1
75,1,Low,type1,0
52,1,Low,type1,1
63,1,Low,type2,2
35,1,Low,type2,2
15,1,Low,type2,0
1,1,Low,type2,1
5,1,Low,type3,1
35,1,Low,type2,2
58,1,Low,type2,0
15,1,Low,type2,0
75,1,Low,type1,0
64,1,Low,type2,2
35,1,Low,type2,2
15,1,Low,type2,0
55,1,Low,type1,1
54,1,Low,type3,2
34,1,Low,type1,2
52,1,Low,type1,1
58,1,Low,type2,0
5,1,Low,type3,1
54,1,Low,type3,2
58,1,Low,type2,0
55,1,Low,type1,1
61,1,Low,type1,2
35,1,Low,type2,2
55,1,Low,type1,1
61,1,Low,type1,2
54,1,Low,type3,2
35,1,Low,type2,2
63,1,Low,type2,2
61,1,Low,type1,2
35,1,Low,type2,2
54,1,Low,type3,2
54,1,Low,type3,2
1,1,Low,type2,1
63,1,Low,type2,2
55,1,Low,type1,1
58,1,Low,type2,0
75,1,Low,type1,0
52,1,Low,type1,1
61,1,Low,type1,2
64,1,Low,type2,2
5,1,Low,type3,1
5,1,Low,type3,1
1,1,Low,type2,1
55,1,Low,type1,1
54,1,Low,type3,2
61,1,Low,type1,2
54,1,Low,type3,2
52,1,Low,type1,1
54,1,Low,type3,2
1,1,Low,type2,1
61,1,Low,type1,2
5,1,Low,type3,1
54,1,Low,type3,2
34,1,Low,type1,2
54,1,Low,type3,2
58,1,Low,type2,0
63,1,Low,type2,2
1,1,Low,type2,1
34,1,Low,type1,2
54,1,Low,type3,2
61,1,Low,type1,2
55,1,Low,type1,1
1,1,Low,type2,1
34,1,Low,type1,2
54,1,Low,type3,2
34,1,Low,type1,2
35,1,Low,type2,2
35,1,Low,type2,2
64,1,Low,type2,2
54,1,Low,type3,2
64,1,Low,type2,2
61,1,Low,type1,2
5,1,Low,type3,1
55,1,Low,type1,1
52,1,Low,type1,1
1,1,Low,type2,1
61,1,Low,type1,2
58,1,Low,type2,0
1,1,Low,type2,1
52,1,Low,type1,1
55,1,Low,type1,1
64,1,Low,type2,2
58,1,Low,type2,0
61,1,Low,type1,2
55,1,Low,type1,1
64,1,Low,type2,2
35,1,Low,type2,2
5,1,Low,type3,1
58,1,Low,type2,0
34,1,Low,type1,2
64,1,Low,type2,2
5,1,Low,type3,1
15,1,Low,type2,0
52,1,Low,type1,1
75,1,Low,type1,0
1,1,Low,type2,1
34,1,Low,type1,2
52,1,Low,type1,1
5,1,Low,type3,1
52,1,Low,type1,1
64,1,Low,type2,2
55,1,Low,type1,1
34,1,Low,type1,2
5,1,Low,type3,1
15,1,Low,type2,0
75,1,Low,type1,0
58,1,Low,type2,0
34,1,Low,type1,2
63,1,Low,type2,2
54,1,Low,type3,2
75,1,Low,type1,0
64,1,Low,type2,2
35,1,Low,type2,2
35,1,Low,type2,2
75,1,Low,type1,0
58,1,Low,type2,0
1,1,Low,type2,1
15,1,Low,type2,0
52,1,Low,type1,1
1,1,Low,type2,1
64,1,Low,type2,2
34,1,Low,type1,2
75,1,Low,type1,0
35,1,Low,type2,2
55,1,Low,type1,1
52,1,Low,type1,1
61,1,Low,type1,2
64,1,Low,type2,2
63,1,Low,type2,2
64,1,Low,type2,2
58,1,Low,type2,0
75,1,Low,type1,0
58,1,Low,type2,0
34,1,Low,type1,2
64,1,Low,type2,2
5,1,Low,type3,1
75,1,Low,type1,0
58,1,Low,type2,0
61,1,Low,type1,2
61,1,Low,type1,2
34,1,Low,type1,2
1,1,Low,type2,1
75,1,Low,type1,0
52,1,Low,type1,1
61,1,Low,type1,2
58,1,Low,type2,0
64,1,Low,type2,2
75,1,Low,type1,0
75,1,Low,type1,0
34,1,Low,type1,2
1,1,Low,type2,1
75,1,Low,type1,0
64,1,Low,type2,2
54,1,Low,type3,2
63,1,Low,type2,2
35,1,Low,type2,2
64,1,Low,type2,2
58,1,Low,type2,0
34,1,Low,type1,2
15,1,Low,type2,0
75,1,Low,type1,0
55,1,Low,type1,1
1,1,Low,type2,1
35,1,Low,type2,2
63,1,Low,type2,2
1,1,Low,type2,1
15,1,Low,type2,0
55,1,Low,type1,1
58,1,Low,type2,0
64,1,Low,type2,2
63,1,Low,type2,2
1,1,Low,type2,1
58,1,Low,type2,0
61,1,Low,type1,2
54,1,Low,type3,2
64,1,Low,type2,2
54,1,Low,type3,2
61,1,Low,type1,2
63,1,Low,type2,2
61,1,Low,type1,2
64,1,Low,type2,2
34,1,Low,type1,2
1,1,Low,type2,1
34,1,Low,type1,2
35,1,Low,type2,2
64,1,Low,type2,2
52,1,Low,type1,1
64,1,Low,type2,2
54,1,Low,type3,2
34,1,Low,type1,2
58,1,Low,type2,0
35,1,Low,type2,2
75,1,Low,type1,0
1,1,Low,type2,1
55,1,Low,type1,1
63,1,Low,type2,2
54,1,Low,type3,2
35,1,Low,type2,2
34,1,Low,type1,2
61,1,Low,type1,2
15,1,Low,type2,0
61,1,Low,type1,2
34,1,Low,type1,2
55,1,Low,type1,1
64,1,Low,type2,2
1,1,Low,type2,1
54,1,Low,type3,2
55,1,Low,type1,1
5,1,Low,type3,1
64,1,Low,type2,2
15,1,Low,type2,0
5,1,Low,type3,1
54,1,Low,type3,2
15,1,Low,type2,0
63,1,Low,type2,2
63,1,Low,type2,2
35,1,Low,type2,2
54,1,Low,type3,2
63,1,Low,type2,2
54,1,Low,type3,2
64,1,Low,type2,2
35,1,Low,type2,2
61,1,Low,type1,2
35,1,Low,type2,2
55,1,Low,type1,1
5,1,Low,type3,1
75,1,Low,type1,0
54,1,Low,type3,2
55,1,Low,type1,1
58,1,Low,type2,0
55,1,Low,type1,1
15,1,Low,type2,0
15,1,Low,type2,0
52,1,Low,type1,1
52,1,Low,type1,1
64,1,Low,type2,2
52,1,Low,type1,1
15,1,Low,type2,0
15,1,Low,type2,0
34,1,Low,type1,2
58,1,Low,type2,0
54,1,Low,type3,2
63,1,Low,type2,2
55,1,Low,type1,1
63,1,Low,type2,2
5,1,Low,type3,1
5,1,Low,type3,1
63,1,Low,type2,2
54,1,Low,type3,2
35,1,Low,type2,2
61,1,Low,type1,2
58,1,Low,type2,0
64,1,Low,type2,2
34,1,Low,type1,2
52,1,Low,type1,1
58,1,Low,type2,0
58,1,Low,type2,0
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
15,1,Low,type2,0
61,1,Low,type1,2
63,1,Low,type2,2
61,1,Low,type1,2
52,1,Low,type1,1
15,1,Low,type2,0
52,1,Low,type1,1
75,1,Low,type1,0
35,1,Low,type2,2
75,1,Low,type1,0
54,1,Low,type3,2
61,1,Low,type1,2
63,1,Low,type2,2
54,1,Low,type3,2
34,1,Low,type1,2
5,1,Low,type3,1
34,1,Low,type1,2
15,1,Low,type2,0
63,1,Low,type2,2
64,1,Low,type2,2
64,1,Low,type2,2
58,1,Low,type2,0
15,1,Low,type2,0
34,1,Low,type1,2
75,1,Low,type1,0
54,1,Low,type3,2
52,1,Low,type1,1
52,1,Low,type1,1
52,1,Low,type1,1
15,1,Low,type2,0
58,1,Low,type2,0
64,1,Low,type2,2
58,1,Low,type2,0
55,1,Low,type1,1
61,1,Low,type1,2
55,1,Low,type1,1
64,1,Low,type2,2
1,1,Low,type2,1
34,1,Low,type1,2
1,1,Low,type2,1
75,1,Low,type1,0
75,1,Low,type1,0
55,1,Low,type1,1
15,1,Low,type2,0
54,1,Low,type3,2
64,1,Low,type2,2
15,1,Low,type2,0
58,1,Low,type2,0
5,1,Low,type3,1
61,1,Low,type1,2
55,1,Low,type1,1
54,1,Low,type3,2
1,1,Low,type2,1
34,1,Low,type1,2
52,1,Low,type1,1
55,1,Low,type1,1
63,1,Low,type2,2
5,1,Low,type3,1
58,1,Low,type2,0
58,1,Low,type2,0
35,1,Low,type2,2
58,1,Low,type2,0
34,1,Low,type1,2
54,1,Low,type3,2
5,1,Low,type3,1
55,1,Low,type1,1
52,1,Low,type1,1
34,1,Low,type1,2
52,1,Low,type1,1
52,1,Low,type1,1
64,1,Low,type2,2
52,1,Low,type1,1
61,1,Low,type1,2
35,1,Low,type2,2
58,1,Low,type2,0
5,1,Low,type3,1
64,1,Low,type2,2
75,1,Low,type1,0
63,1,Low,type2,2
63,1,Low,type2,2
54,1,Low,type3,2
5,1,Low,type3,1
63,1,Low,type2,2
75,1,Low,type1,0
58,1,Low,type2,0
63,1,Low,type2,2
34,1,Low,type1,2
5,1,Low,type3,1
5,1,Low,type3,1
61,1,Low,type1,2
35,1,Low,type2,2
64,1,Low,type2,2
52,1,Low,type1,1
1,1,Low,type2,1
63,1,Low,type2,2
54,1,Low,type3,2
1,1,Low,type2,1
63,1,Low,type2,2
58,1,Low,type2,0
54,1,Low,type3,2
15,1,Low,type2,0
15,1,Low,type2,0
1,1,Low,type2,1
34,1,Low,type1,2
58,1,Low,type2,0
58,1,Low,type2,0
5,1,Low,type3,1
5,1,Low,type3,1
52,1,Low,type1,1
35,1,Low,type2,2
58,1,Low,type2,0
64,1,Low,type2,2
52,1,Low,type1,1
35,1,Low,type2,2
1,1,Low,type2,1
15,1,Low,type2,0
15,1,Low,type2,0
5,1,Low,type3,1
52,1,Low,type1,1
75,1,Low,type1,0
1,1,Low,type2,1
54,1,Low,type3,2
75,1,Low,type1,0
64,1,Low,type2,2
61,1,Low,type1,2
58,1,Low,type2,0
52,1,Low,type1,1
61,1,Low,type1,2
63,1,Low,type2,2
15,1,Low,type2,0
75,1,Low,type1,0
55,1,Low,type1,1
35,1,Low,type2,2
35,1,Low,type2,2
1,1,Low,type2,1
54,1,Low,type3,2
64,1,Low,type2,2
61,1,Low,type1,2
52,1,Low,type1,1
52,1,Low,type1,1
34,1,Low,type1,2
61,1,Low,type1,2
63,1,Low,type2,2
1,1,Low,type2,1
63,1,Low,type2,2
55,1,Low,type1,1
52,1,Low,type1,1
55,1,Low,type1,1
34,1,Low,type1,2
64,1,Low,type2,2
35,1,Low,type2,2
75,1,Low,type1,0
61,1,Low,type1,2
