householdID,householdSize,householdIncome,householdType,numberOfCars
89,1,High,type2,3
90,2,High,type1,2
91,2,High,type1,2
92,2,High,type1,2
93,2,High,type1,2
94,2,High,type1,2
95,2,High,type1,2
96,2,High,type1,2
97,2,High,type1,2
98,2,High,type1,2
99,2,High,type1,2
100,2,High,type1,2
101,2,High,type1,2
102,2,High,type1,2
103,2,High,type1,2
104,2,High,type1,2
105,2,High,type1,2
106,2,High,type1,2
107,2,High,type1,2
108,2,High,type1,2
109,3,High,type3,0
110,3,High,type3,0
111,3,High,type3,0
112,3,High,type3,0
113,3,High,type3,0
114,3,High,type3,0
115,3,High,type3,0
116,3,High,type3,0
117,3,High,type3,0
118,3,High,type3,0
119,3,High,type3,0
120,3,High,type3,0
121,3,High,type3,0
122,3,High,type3,0
123,3,High,type3,0
124,3,High,type3,0
125,3,High,type3,0
126,3,High,type3,0
127,3,High,type3,0
128,3,High,type3,0
129,3,High,type3,0
130,3,High,type3,0
131,3,High,type3,0
132,3,High,type3,0
133,3,High,type3,0
134,3,High,type3,0
135,3,High,type3,0
136,3,High,type3,0
137,3,High,type3,0
138,3,High,type3,0
139,3,High,type3,0
140,3,High,type3,0
141,3,High,type3,0
142,3,High,type3,0
143,3,High,type3,0
144,3,High,type3,0
145,1,High,type1,3
146,1,High,type1,3
147,1,High,type1,3
148,1,High,type1,3
149,1,High,type1,3
150,1,High,type1,3
151,1,High,type1,3
152,1,High,type1,3
153,1,High,type1,3
154,1,High,type1,3
155,1,High,type1,3
156,1,Low,type3,0
157,1,Low,type3,0
158,1,Low,type3,0
159,1,Low,type3,0
160,1,Low,type3,0
161,1,Low,type3,0
162,1,Low,type3,0
163,1,Low,type3,0
164,1,Low,type3,0
165,1,Low,type3,0
166,1,Low,type3,0
167,1,Low,type3,0
168,1,Low,type3,0
169,1,Low,type3,0
170,1,Low,type3,0
171,1,Low,type3,0
172,1,Low,type3,0
173,1,Low,type3,0
174,1,Low,type3,0
175,1,Low,type3,0
176,1,Low,type3,0
177,1,Low,type3,0
178,1,Low,type3,0
179,1,Low,type3,0
180,1,Low,type3,0
181,1,Low,type3,0
182,1,Low,type3,0
183,1,Low,type3,0
184,1,Low,type3,0
185,1,Low,type3,0
186,1,Low,type3,0
187,1,Low,type3,0
188,1,Low,type3,0
189,1,Low,type3,0
190,1,Low,type3,0
191,2,High,type2,3
192,2,High,type2,3
193,2,High,type2,3
194,2,High,type2,3
195,2,High,type2,3
196,2,High,type2,3
197,2,High,type2,3
198,2,High,type2,3
199,2,High,type2,3
200,2,High,type2,3
201,2,High,type2,3
202,2,High,type2,3
203,2,High,type2,3
204,2,High,type2,3
205,2,High,type2,3
206,2,High,type2,3
207,2,High,type3,2
208,2,High,type3,2
209,2,High,type3,2
210,1,High,type3,0
211,1,High,type3,0
212,1,High,type3,0
213,1,High,type3,0
214,1,High,type3,0
215,1,High,type3,0
216,1,High,type3,0
217,1,High,type3,0
218,1,High,type3,0
219,2,Low,type3,1
220,2,Low,type3,1
221,2,Low,type3,1
222,2,Low,type3,1
223,2,Low,type3,1
224,2,Low,type3,1
225,2,Low,type3,1
226,2,Low,type3,1
227,3,High,type2,3
228,3,High,type2,3
229,3,High,type2,3
230,3,High,type2,3
231,3,High,type2,3
232,3,High,type2,3
233,3,High,type2,3
234,3,High,type2,3
235,3,High,type2,3
236,3,High,type2,3
237,3,High,type2,3
238,3,High,type2,3
239,3,High,type2,3
240,3,High,type2,3
241,3,High,type2,3
242,3,High,type2,3
243,3,High,type2,3
244,3,High,type2,3
245,3,High,type2,3
246,3,High,type2,3
247,3,High,type2,3
248,3,High,type2,3
249,3,High,type2,3
250,2,Low,type2,3
251,2,Low,type2,3
252,2,Low,type2,3
253,2,Low,type2,3
254,2,Low,type2,3
255,2,Low,type2,3
256,2,Low,type2,3
257,2,Low,type2,3
258,2,Low,type2,3
259,2,Low,type2,3
260,2,Low,type2,3
261,2,Low,type2,3
262,2,Low,type2,3
263,2,Low,type2,3
264,2,Low,type2,3
265,2,Low,type2,3
266,2,Low,type2,3
267,2,Low,type2,3
268,2,Low,type2,3
269,2,Low,type2,3
270,2,Low,type2,3
271,3,Low,type2,2
272,3,Low,type2,2
273,3,Low,type2,2
274,3,Low,type2,2
275,3,Low,type2,2
276,3,Low,type2,2
277,3,Low,type2,2
278,3,Low,type2,2
279,3,Low,type2,2
280,3,Low,type2,2
281,3,Low,type2,2
282,3,Low,type2,2
283,3,Low,type2,2
284,3,Low,type2,2
285,3,Low,type2,2
286,1,High,type3,0
287,1,High,type3,0
288,1,High,type3,0
289,1,High,type3,0
290,1,High,type3,0
291,1,High,type3,0
292,1,High,type3,0
293,1,High,type3,0
294,1,High,type3,0
295,1,High,type3,0
296,1,High,type3,0
297,1,High,type3,0
298,1,High,type3,0
299,1,High,type3,0
300,1,High,type3,0
301,1,High,type3,0
302,1,High,type3,0
303,1,High,type3,0
304,1,High,type3,0
305,1,High,type3,0
306,1,High,type3,0
307,1,High,type3,0
308,1,High,type3,0
309,1,Low,type2,1
310,1,Low,type2,1
311,1,Low,type2,1
312,1,Low,type2,1
313,1,Low,type2,1
314,1,Low,type2,1
315,1,Low,type2,1
316,1,Low,type2,1
317,1,Low,type2,1
318,1,Low,type2,1
319,1,Low,type2,1
320,1,Low,type2,1
321,1,Low,type2,1
322,1,Low,type2,1
323,1,Low,type2,1
324,1,Low,type2,1
325,1,Low,type2,1
326,1,Low,type2,1
327,1,Low,type2,1
328,1,Low,type2,1
329,1,Low,type2,1
330,1,Low,type2,1
331,1,Low,type2,1
332,1,Low,type2,1
333,1,Low,type2,1
334,1,Low,type2,1
335,1,Low,type2,1
336,1,Low,type2,1
337,1,Low,type2,1
338,1,Low,type2,1
339,1,Low,type2,1
340,1,Low,type2,1
341,1,Low,type2,1
342,1,Low,type2,1
343,1,Low,type2,1
344,1,Low,type2,1
345,1,Low,type2,1
346,1,High,type1,1
347,1,High,type1,1
348,1,High,type1,1
349,1,High,type1,1
350,1,Low,type1,1
351,1,Low,type1,1
352,1,Low,type1,1
353,1,Low,type1,1
354,1,Low,type1,1
355,1,Low,type1,1
356,1,Low,type1,1
357,1,Low,type1,1
358,1,Low,type1,1
359,1,Low,type1,1
360,1,Low,type1,1
361,1,Low,type1,1
362,1,Low,type1,1
363,1,Low,type1,1
364,1,Low,type1,1
365,1,Low,type1,1
366,1,Low,type1,1
367,1,Low,type1,1
368,1,Low,type1,1
369,1,Low,type1,1
370,1,Low,type1,1
371,1,Low,type1,1
372,1,Low,type1,1
373,1,Low,type1,1
374,1,Low,type1,1
375,1,Low,type1,1
376,1,Low,type1,1
377,1,Low,type1,1
378,1,Low,type1,1
379,1,Low,type1,1
380,1,Low,type1,1
381,1,Low,type1,1
382,1,Low,type1,1
383,1,Low,type1,1
384,1,Low,type1,1
385,2,Low,type2,1
386,2,Low,type2,1
387,2,Low,type2,1
388,2,Low,type2,1
389,2,Low,type2,1
390,2,Low,type2,1
391,2,Low,type2,1
392,2,Low,type2,1
393,2,Low,type2,1
394,2,Low,type2,1
395,2,Low,type2,1
396,2,Low,type2,1
397,2,Low,type2,1
398,2,Low,type2,1
399,2,Low,type2,1
400,2,Low,type2,1
401,2,Low,type2,1
402,2,Low,type2,1
403,2,Low,type2,1
404,2,Low,type2,1
405,2,Low,type2,1
406,2,Low,type3,2
407,2,Low,type3,2
408,2,Low,type3,2
409,2,Low,type3,2
410,2,Low,type3,2
411,2,Low,type3,2
412,2,Low,type3,2
413,2,Low,type3,2
414,2,Low,type3,2
415,2,Low,type3,2
416,2,Low,type3,2
417,2,Low,type3,2
418,2,Low,type3,2
419,2,Low,type3,2
420,2,Low,type3,2
421,2,Low,type3,2
422,2,Low,type3,2
423,2,Low,type3,2
424,2,Low,type3,2
425,2,Low,type3,2
426,2,Low,type3,2
427,2,Low,type3,2
428,2,Low,type3,2
429,2,Low,type3,2
430,2,Low,type3,2
431,2,Low,type3,2
432,2,Low,type3,2
433,2,Low,type3,2
434,2,Low,type3,2
435,2,Low,type3,2
436,2,Low,type3,2
437,2,Low,type3,2
438,2,Low,type3,2
439,2,Low,type3,2
440,2,Low,type3,2
441,2,Low,type3,2
442,2,Low,type3,2
443,2,Low,type3,2
444,2,Low,type3,2
445,3,Low,type3,0
446,3,Low,type3,0
447,3,Low,type3,0
448,3,Low,type3,0
449,3,Low,type3,0
450,3,Low,type3,0
451,3,Low,type3,0
452,3,Low,type3,0
453,3,Low,type3,0
454,3,Low,type3,0
455,3,Low,type3,0
456,3,Low,type3,0
457,3,Low,type3,0
458,3,Low,type3,0
459,3,Low,type3,0
460,3,Low,type3,0
461,3,Low,type3,0
462,3,Low,type3,0
463,3,Low,type3,0
464,3,Low,type3,0
465,3,Low,type3,0
466,3,Low,type3,0
467,3,Low,type3,0
468,3,Low,type3,0
469,3,Low,type3,0
470,3,Low,type3,0
471,3,Low,type3,0
472,3,Low,type3,0
473,3,Low,type3,0
474,3,Low,type3,0
475,3,Low,type3,0
476,3,Low,type3,0
477,3,Low,type3,0
478,3,Low,type3,0
479,3,Low,type3,0
480,2,High,type3,1
481,2,High,type3,1
482,2,High,type3,1
483,2,High,type3,1
484,2,High,type3,1
485,2,High,type3,1
486,2,High,type3,1
487,2,High,type3,1
488,2,High,type3,1
489,2,High,type3,1
490,2,High,type3,1
491,2,High,type3,1
492,2,High,type3,1
493,2,High,type3,1
494,2,High,type3,1
495,2,High,type3,1
496,2,High,type3,1
497,2,High,type3,1
498,2,High,type3,1
499,2,High,type3,1
500,2,High,type3,1
501,2,High,type3,1
502,2,High,type3,1
503,2,High,type3,1
504,2,High,type3,1
505,1,High,type3,0
506,1,High,type3,0
507,1,High,type3,0
508,1,High,type3,0
509,1,High,type3,0
510,1,High,type3,0
511,1,High,type3,0
512,1,High,type3,0
513,1,High,type3,0
514,1,High,type3,0
515,1,High,type3,0
516,1,High,type3,0
517,1,High,type3,0
518,1,High,type3,0
519,1,High,type3,0
520,1,High,type3,0
521,1,High,type3,0
522,1,High,type3,0
523,1,High,type3,0
524,1,High,type3,0
525,1,High,type3,0
526,1,High,type3,0
527,1,High,type3,0
528,1,High,type3,0
529,2,High,type1,2
530,2,High,type1,2
531,2,High,type1,2
532,2,High,type1,2
533,2,High,type1,2
534,2,High,type1,2
535,2,High,type1,2
536,2,High,type1,2
537,2,High,type1,2
538,2,High,type1,2
539,2,High,type1,2
540,2,High,type1,2
541,2,High,type1,2
542,2,High,type1,2
543,2,High,type1,2
544,2,High,type1,2
545,2,High,type1,2
546,2,High,type1,2
547,3,High,type1,3
548,3,High,type1,3
549,3,High,type1,3
550,3,High,type1,3
551,3,High,type1,3
552,3,High,type1,3
553,3,High,type1,3
554,3,High,type1,3
555,3,High,type1,3
556,3,High,type1,3
557,3,High,type1,3
558,3,High,type1,3
559,3,High,type1,3
560,3,High,type1,3
561,3,High,type1,3
562,3,High,type1,3
563,3,High,type1,3
564,3,High,type1,3
565,3,High,type1,3
566,3,High,type1,3
567,3,High,type1,3
568,3,High,type1,3
569,3,High,type1,3
570,3,High,type1,3
571,3,High,type1,3
572,3,High,type1,3
573,3,High,type1,3
574,3,High,type1,3
575,3,High,type1,3
576,1,High,type1,3
577,1,High,type1,3
578,1,High,type1,3
579,1,High,type1,3
580,1,High,type1,3
581,1,High,type1,3
582,1,High,type1,3
583,1,High,type1,3
584,1,High,type1,3
585,1,High,type1,3
586,1,High,type1,3
587,1,High,type1,3
588,1,High,type1,3
589,1,High,type1,3
590,1,High,type1,3
591,1,High,type1,3
592,1,High,type1,3
593,1,High,type1,3
594,1,High,type1,3
595,1,High,type1,3
596,1,High,type1,3
597,1,High,type1,3
598,1,High,type1,3
599,1,High,type1,3
600,1,High,type1,3
601,1,High,type1,3
602,1,High,type1,3
603,1,High,type1,3
604,1,High,type1,3
605,1,High,type1,3
606,1,High,type1,3
607,1,High,type1,3
608,1,High,type1,3
609,1,High,type1,3
610,1,High,type1,3
611,1,High,type1,3
612,1,High,type1,3
613,1,High,type1,3
614,1,High,type1,3
615,3,High,type3,2
616,3,High,type3,2
617,3,High,type3,2
618,3,High,type3,2
619,3,High,type3,2
620,3,High,type3,2
621,3,High,type3,2
622,3,High,type3,2
623,3,High,type3,2
624,3,High,type3,2
625,3,High,type3,2
626,3,High,type3,2
627,3,High,type3,2
628,3,High,type3,2
629,3,High,type3,2
630,3,High,type3,2
631,3,High,type3,2
632,3,High,type3,2
633,3,High,type3,2
634,3,High,type3,2
635,3,High,type3,2
636,3,High,type3,2
637,3,High,type3,2
638,3,High,type3,2
639,3,High,type3,2
640,3,High,type3,2
641,3,High,type3,2
642,3,High,type3,2
643,3,High,type3,2
644,3,Low,type2,0
645,3,Low,type2,0
646,1,Low,type1,1
647,1,Low,type1,1
648,1,Low,type1,1
649,1,Low,type1,1
650,1,Low,type1,1
651,1,Low,type1,1
652,1,Low,type1,1
653,1,Low,type1,1
654,1,Low,type1,1
655,1,Low,type1,1
656,1,Low,type1,1
657,1,Low,type1,1
658,1,Low,type1,1
659,3,High,type3,0
660,3,High,type3,0
661,3,High,type3,0
662,3,High,type3,0
663,3,High,type3,0
664,3,High,type3,0
665,3,High,type3,0
666,3,High,type3,0
667,3,High,type3,0
668,3,High,type3,0
669,3,High,type3,0
670,3,High,type3,0
671,3,High,type3,0
672,3,High,type3,0
673,3,High,type3,0
674,3,High,type3,0
675,3,High,type3,0
676,3,High,type3,0
677,3,High,type3,0
678,3,High,type3,0
679,3,High,type3,0
680,3,High,type3,0
681,3,High,type3,0
682,3,High,type3,0
683,3,High,type3,0
684,3,High,type3,0
685,3,High,type3,0
686,3,High,type3,0
687,3,High,type3,0
688,3,High,type3,0
689,3,High,type3,0
690,3,High,type3,0
691,1,Low,type2,2
692,1,Low,type2,2
693,1,Low,type2,2
694,1,Low,type2,2
695,1,Low,type2,2
696,1,Low,type2,2
697,1,Low,type2,2
698,1,Low,type2,2
699,1,Low,type2,2
700,1,Low,type2,2
701,1,Low,type2,2
702,1,Low,type2,2
703,1,Low,type2,2
704,1,Low,type2,2
705,1,Low,type2,2
706,1,Low,type2,2
707,1,Low,type2,2
708,1,Low,type2,2
709,1,Low,type2,2
710,1,Low,type2,2
711,1,Low,type2,2
712,1,Low,type2,2
713,1,Low,type2,2
714,1,Low,type2,2
715,1,Low,type2,2
716,1,Low,type2,2
717,1,Low,type2,2
718,1,Low,type2,2
719,1,Low,type2,2
720,1,Low,type2,2
721,1,Low,type2,2
722,1,Low,type2,2
723,1,Low,type2,2
724,1,Low,type2,2
725,2,High,type2,0
726,2,High,type2,0
727,2,High,type2,0
728,2,High,type2,0
729,2,High,type2,0
730,2,High,type2,0
731,2,High,type2,0
732,2,High,type2,0
733,2,High,type2,0
734,2,High,type2,0
735,2,High,type2,0
736,2,High,type2,0
737,2,High,type2,0
738,2,High,type2,0
739,2,High,type2,0
740,2,High,type2,0
741,2,High,type2,0
742,2,High,type2,0
743,2,High,type2,0
744,2,High,type2,0
745,2,High,type2,0
746,2,High,type2,0
747,2,High,type2,0
748,2,High,type2,0
749,2,High,type3,0
750,2,High,type3,0
751,2,High,type3,0
752,1,High,type2,0
753,1,High,type2,0
754,1,High,type2,0
755,1,High,type2,0
756,1,High,type2,0
757,1,High,type2,0
758,1,High,type2,0
759,1,High,type2,0
760,1,High,type2,0
761,1,High,type2,0
762,1,High,type2,0
763,1,High,type2,0
764,1,High,type2,0
765,1,High,type2,0
766,1,High,type2,0
767,1,High,type2,0
768,1,High,type2,0
769,1,High,type2,0
770,1,High,type2,0
771,1,High,type2,0
772,1,High,type2,0
773,1,High,type2,0
774,1,High,type2,0
775,1,High,type2,0
776,1,High,type2,0
777,1,High,type2,0
778,2,High,type1,3
779,2,High,type1,3
780,2,High,type1,3
781,2,High,type1,3
782,2,High,type1,3
783,2,High,type2,2
784,2,High,type2,2
785,2,High,type2,2
786,2,High,type2,2
787,2,High,type2,2
788,2,High,type2,2
789,2,High,type2,2
790,2,High,type2,2
791,2,High,type2,2
792,2,High,type2,2
793,2,High,type2,2
794,2,High,type2,2
795,2,High,type2,2
796,2,High,type2,2
797,2,High,type2,2
798,2,High,type2,2
799,2,High,type2,2
800,2,High,type2,2
801,2,High,type2,2
802,2,High,type2,2
803,2,High,type2,2
804,2,High,type2,2
805,2,High,type2,2
806,2,High,type2,2
807,2,High,type2,2
808,2,High,type2,2
809,3,Low,type3,0
810,3,Low,type3,0
811,3,Low,type3,0
812,3,Low,type3,0
813,3,Low,type3,0
814,3,Low,type3,0
815,3,Low,type3,0
816,3,Low,type3,0
817,3,Low,type3,0
818,3,Low,type3,0
819,3,Low,type3,0
820,3,Low,type3,0
821,3,Low,type3,0
822,3,Low,type3,0
823,3,Low,type3,0
824,3,Low,type3,0
825,3,Low,type2,2
826,3,Low,type2,2
827,3,Low,type2,2
828,3,Low,type2,2
829,3,Low,type2,2
830,3,Low,type2,2
831,3,Low,type2,2
832,3,Low,type2,2
833,3,Low,type2,2
834,3,Low,type2,2
835,3,Low,type2,2
836,3,Low,type2,2
837,3,Low,type2,2
838,3,Low,type2,2
839,3,Low,type2,2
840,3,Low,type2,2
841,3,Low,type2,2
842,3,Low,type2,2
843,3,Low,type2,2
844,3,Low,type2,2
845,3,Low,type2,2
846,3,Low,type2,2
847,3,Low,type2,2
848,3,Low,type2,2
849,3,Low,type2,2
850,3,Low,type2,2
851,3,Low,type2,2
852,3,Low,type2,2
853,3,Low,type2,2
854,3,Low,type2,2
855,3,Low,type2,2
856,3,Low,type2,2
857,3,Low,type2,2
858,3,Low,type2,2
859,3,Low,type2,2
860,3,Low,type2,2
861,3,Low,type2,2
862,3,Low,type2,2
863,3,High,type2,2
864,3,High,type2,2
865,3,High,type2,2
866,3,High,type2,2
867,3,High,type2,2
868,3,High,type2,2
869,3,High,type2,2
870,3,High,type2,2
871,3,High,type2,2
872,3,High,type2,2
873,3,High,type2,2
874,3,High,type2,2
875,3,High,type2,2
876,3,High,type2,2
877,3,High,type2,2
878,3,High,type2,2
879,3,High,type2,2
880,3,High,type2,2
881,3,High,type2,2
882,3,High,type2,2
883,3,High,type2,2
884,3,High,type2,2
885,3,High,type2,2
886,2,Low,type1,3
887,2,Low,type1,3
888,2,Low,type1,3
889,2,Low,type1,3
890,2,Low,type1,3
891,2,Low,type1,3
892,2,Low,type1,3
893,2,Low,type1,3
894,2,Low,type1,3
895,2,Low,type1,3
896,2,Low,type1,3
897,2,Low,type1,3
898,2,Low,type1,3
899,2,Low,type1,3
900,2,Low,type1,3
901,2,Low,type1,3
902,2,Low,type1,3
903,2,Low,type1,3
904,2,Low,type1,3
905,2,Low,type1,3
906,2,Low,type1,3
907,2,Low,type1,3
908,2,Low,type1,3
909,2,Low,type1,3
910,2,Low,type1,3
911,2,Low,type1,3
912,2,Low,type1,3
913,2,Low,type1,3
914,2,Low,type1,3
915,2,Low,type1,3
916,2,Low,type1,3
917,2,Low,type1,3
918,2,Low,type1,3
919,2,Low,type1,3
920,2,Low,type1,3
921,2,Low,type1,3
922,2,Low,type1,3
923,2,Low,type1,3
924,2,Low,type1,3
925,2,Low,type1,3
926,2,Low,type1,3
927,2,Low,type1,3
928,2,Low,type1,3
929,3,High,type1,1
930,3,High,type1,1
931,3,High,type1,1
932,3,High,type1,1
933,3,High,type1,1
934,3,High,type1,1
935,3,High,type1,1
936,3,High,type1,1
937,3,High,type1,1
938,3,High,type1,1
939,3,High,type1,1
940,3,High,type1,1
941,3,High,type1,1
942,3,High,type1,1
943,3,High,type1,1
944,3,High,type1,1
945,3,High,type1,1
946,3,High,type1,1
947,3,High,type1,1
948,3,High,type1,1
949,3,High,type1,1
950,3,High,type1,1
951,3,High,type1,1
952,3,High,type1,1
953,3,High,type1,1
954,2,Low,type3,1
955,2,Low,type3,1
956,2,Low,type3,1
957,2,Low,type3,1
958,2,Low,type3,1
959,2,Low,type3,1
960,2,Low,type3,1
961,2,Low,type3,1
962,2,Low,type3,1
963,2,Low,type3,1
964,2,Low,type3,1
965,2,Low,type3,1
966,2,Low,type3,1
967,2,Low,type3,1
968,2,Low,type3,1
969,2,Low,type3,1
970,2,Low,type3,1
971,2,Low,type3,1
972,2,Low,type3,1
973,2,Low,type3,1
974,2,Low,type3,1
975,2,Low,type3,1
976,2,Low,type3,1
977,2,Low,type3,1
978,2,Low,type3,1
979,2,Low,type3,1
980,2,Low,type3,1
981,2,Low,type3,1
982,2,Low,type3,1
983,2,Low,type3,1
984,2,Low,type3,1
985,2,Low,type3,1
986,2,Low,type3,1
987,3,High,type2,0
988,3,High,type2,0
989,3,High,type2,0
990,3,High,type2,0
991,3,High,type2,0
992,3,High,type2,0
993,3,High,type2,0
994,3,High,type2,0
995,3,High,type2,0
996,3,High,type2,0
997,3,High,type2,0
998,3,High,type2,0
999,3,High,type2,0
1000,3,High,type2,0
1001,3,High,type2,0
1002,3,High,type2,0
1003,3,High,type2,0
1004,3,High,type2,0
1005,3,High,type2,0
1006,3,High,type2,0
1007,3,High,type2,0
1008,3,High,type2,0
1009,3,High,type2,0
1010,3,High,type2,0
1011,3,High,type2,0
1012,3,High,type2,0
1013,3,High,type2,0
1014,3,High,type2,0
1015,3,High,type2,0
1016,3,High,type2,0
1017,3,High,type2,0
1018,3,High,type2,0
1019,3,High,type2,0
1020,3,High,type2,0
1021,3,High,type2,0
1022,3,High,type2,0
1023,3,High,type2,0
1024,3,High,type2,0
1025,3,High,type2,0
1026,3,High,type2,0
1027,3,High,type2,0
1028,3,High,type2,0
1029,3,Low,type1,1
1030,3,Low,type1,1
1031,3,Low,type1,1
1032,3,Low,type1,1
1033,3,Low,type1,1
1034,3,Low,type1,1
1035,3,Low,type1,1
1036,3,Low,type1,1
1037,3,Low,type1,1
1038,3,Low,type1,1
1039,3,Low,type1,1
1040,3,Low,type1,1
1041,3,Low,type1,1
1042,3,Low,type1,1
1043,3,Low,type1,1
1044,3,Low,type1,1
1045,3,Low,type1,1
1046,3,Low,type1,1
1047,3,Low,type1,1
1048,3,Low,type1,1
1049,3,Low,type1,1
1050,3,Low,type1,1
1051,3,Low,type1,1
1052,3,Low,type1,1
1053,3,Low,type1,1
1054,3,Low,type1,1
1055,3,Low,type1,1
1056,3,Low,type1,1
1057,3,Low,type1,1
1058,3,Low,type1,1
1059,3,Low,type1,1
1060,3,Low,type1,1
1061,3,Low,type1,1
1062,3,Low,type1,1
1063,3,Low,type1,1
1064,3,Low,type1,1
1065,3,Low,type1,1
1066,3,Low,type1,1
1067,2,High,type3,2
1068,2,High,type3,2
1069,2,High,type3,2
1070,2,High,type3,2
1071,2,High,type3,2
1072,2,High,type3,2
1073,2,High,type3,2
1074,2,High,type3,2
1075,2,High,type3,2
1076,2,High,type3,2
1077,2,High,type3,2
1078,2,High,type3,2
1079,2,High,type3,2
1080,2,High,type3,2
1081,2,High,type3,2
1082,2,High,type3,2
1083,2,High,type3,2
1084,2,High,type3,2
1085,2,High,type3,2
1086,2,High,type3,2
1087,2,High,type3,2
1088,2,High,type3,2
1089,2,High,type3,2
1090,2,High,type3,2
1091,2,High,type3,2
1092,2,High,type3,2
1093,2,High,type3,2
1094,3,High,type2,3
1095,3,High,type2,3
1096,3,High,type2,3
1097,3,High,type2,3
1098,3,High,type2,3
1099,3,High,type2,3
1100,3,High,type2,3
1101,3,High,type2,3
1102,3,High,type2,3
1103,3,High,type2,3
1104,3,High,type2,3
1105,3,High,type2,3
1106,3,High,type2,3
1107,3,High,type2,3
1108,3,High,type2,3
1109,3,High,type2,3
1110,3,High,type2,3
1111,3,High,type2,3
1112,3,High,type2,3
1113,3,High,type2,3
1114,3,High,type2,3
1115,3,High,type2,3
1116,3,High,type2,3
1117,3,High,type2,3
1118,2,High,type1,2
1119,2,High,type1,2
1120,2,High,type1,2
1121,2,High,type1,2
1122,2,High,type1,2
1123,2,High,type1,2
1124,2,High,type1,2
1125,2,High,type1,2
1126,2,High,type1,2
1127,2,High,type1,2
1128,2,High,type1,2
1129,2,High,type1,2
1130,2,High,type1,2
1131,2,High,type1,2
1132,2,High,type1,2
1133,2,High,type1,2
1134,2,High,type1,2
1135,2,High,type1,2
1136,2,High,type1,2
1137,2,High,type1,2
1138,1,Low,type1,1
1139,1,Low,type1,1
1140,1,Low,type1,1
1141,1,Low,type1,1
1142,1,Low,type1,1
1143,1,Low,type1,1
1144,1,Low,type1,1
1145,1,Low,type1,1
1146,1,Low,type1,1
1147,1,Low,type1,1
1148,1,Low,type1,1
1149,1,Low,type1,1
1150,1,Low,type1,1
1151,1,Low,type1,1
1152,1,Low,type1,1
1153,2,Low,type1,3
1154,2,Low,type1,3
1155,2,Low,type1,3
1156,2,Low,type1,3
1157,2,Low,type1,3
1158,2,Low,type1,3
1159,2,Low,type1,3
1160,2,Low,type1,3
1161,2,Low,type1,3
1162,2,Low,type1,3
1163,2,Low,type1,3
1164,2,Low,type1,3
1165,2,Low,type1,3
1166,2,Low,type1,3
1167,2,Low,type1,3
1168,3,Low,type2,2
1169,3,Low,type2,2
1170,3,Low,type2,2
1171,3,Low,type2,2
1172,3,Low,type2,2
1173,3,Low,type2,2
1174,3,Low,type2,2
1175,3,Low,type2,2
1176,3,Low,type2,2
1177,3,Low,type2,2
1178,3,Low,type2,2
1179,3,Low,type2,2
1180,3,Low,type2,2
1181,3,Low,type2,2
1182,3,Low,type2,2
1183,3,Low,type2,2
1184,3,Low,type2,2
1185,3,Low,type2,2
1186,3,Low,type2,2
1187,3,Low,type2,2
1188,3,Low,type2,2
1189,3,Low,type3,2
1190,3,Low,type3,2
1191,3,Low,type3,2
1192,3,Low,type3,2
1193,3,Low,type3,2
1194,3,Low,type3,2
1195,3,Low,type3,2
1196,3,Low,type3,2
