householdID,householdSize,householdIncome,householdType,numberOfCars
135,1,High,type2,0
136,1,High,type2,0
137,1,High,type2,0
138,1,High,type2,0
139,1,High,type2,0
140,1,High,type2,0
141,1,High,type2,0
142,1,High,type2,0
143,1,High,type2,0
144,1,High,type2,0
145,1,High,type2,0
146,1,High,type2,0
147,1,High,type2,0
148,1,High,type2,0
149,1,High,type2,0
150,1,High,type2,0
151,1,High,type2,0
152,1,High,type2,0
153,1,High,type2,0
154,1,High,type2,0
155,1,High,type2,0
156,1,High,type2,0
157,1,High,type2,0
158,1,High,type2,0
159,1,High,type2,0
160,1,High,type2,0
161,1,High,type2,0
162,1,High,type2,0
163,1,High,type2,0
164,1,High,type2,0
165,1,High,type2,0
166,1,High,type2,0
167,1,High,type2,0
168,1,High,type2,0
169,1,High,type2,0
170,1,High,type2,0
171,1,High,type2,0
172,1,High,type2,0
173,1,High,type2,0
174,1,High,type2,0
175,1,High,type2,0
176,1,High,type2,0
177,1,High,type2,0
178,1,High,type2,0
179,1,High,type2,0
180,1,High,type2,0
181,1,High,type2,0
182,1,High,type2,0
183,1,High,type2,0
184,1,High,type2,0
185,1,High,type2,0
186,1,High,type2,0
187,1,High,type2,0
188,1,High,type2,0
189,1,High,type3,0
190,1,High,type3,0
191,1,High,type3,0
192,1,High,type3,0
193,1,High,type3,0
194,1,High,type3,0
195,1,High,type3,0
196,1,High,type3,0
197,1,High,type3,0
198,1,High,type3,0
199,1,High,type3,0
200,1,High,type3,0
201,1,High,type3,0
202,1,High,type3,0
203,1,High,type3,0
204,1,High,type3,0
205,1,High,type3,0
206,1,High,type3,0
207,1,High,type3,0
208,1,High,type3,0
209,1,High,type3,0
210,1,High,type3,0
211,1,High,type3,0
212,1,High,type3,0
213,1,High,type3,0
214,1,High,type3,0
215,1,High,type3,0
216,1,High,type3,0
217,1,High,type3,0
218,1,High,type3,0
219,1,High,type3,0
220,1,High,type3,0
221,1,High,type3,0
222,1,High,type3,0
223,2,High,type1,0
224,2,High,type1,0
225,2,High,type1,0
226,2,High,type1,0
227,2,High,type1,0
228,2,High,type1,0
229,2,High,type1,0
230,2,High,type1,0
231,2,High,type1,0
232,2,High,type1,0
233,2,High,type1,0
234,2,High,type1,0
235,2,High,type1,0
236,2,High,type1,0
237,2,High,type1,0
238,2,High,type1,0
239,2,High,type1,0
240,2,High,type1,0
241,2,High,type1,0
242,2,High,type1,0
243,2,High,type1,0
244,2,High,type1,0
245,2,High,type1,0
246,2,High,type1,0
247,2,High,type1,0
248,2,High,type1,0
249,2,High,type1,0
250,2,High,type1,0
251,2,High,type1,0
252,2,High,type1,0
253,2,High,type1,0
254,2,High,type1,0
255,2,High,type1,0
256,2,High,type1,0
257,2,High,type1,0
258,2,High,type1,0
259,2,High,type1,0
260,2,High,type1,0
261,2,High,type1,0
262,2,High,type1,0
263,2,High,type2,0
264,2,High,type2,0
265,2,High,type2,0
266,2,High,type2,0
267,2,High,type2,0
268,2,High,type2,0
269,2,High,type2,0
270,2,High,type2,0
271,2,High,type2,0
272,2,High,type2,0
273,2,High,type2,0
274,2,High,type2,0
275,2,High,type2,0
276,2,High,type2,0
277,2,High,type2,0
278,2,High,type2,0
279,2,High,type2,0
280,2,High,type2,0
281,2,High,type2,0
282,2,High,type2,0
283,2,High,type2,0
284,2,High,type2,0
285,2,High,type2,0
286,2,High,type2,0
287,2,High,type2,0
288,2,High,type2,0
289,2,High,type2,0
290,2,High,type2,0
291,2,High,type2,0
292,2,High,type2,0
293,2,High,type3,0
294,2,High,type3,0
295,2,High,type3,0
296,2,High,type3,0
297,2,High,type3,0
298,2,High,type3,0
299,2,High,type3,0
300,2,High,type3,0
301,2,High,type3,0
302,2,High,type3,0
303,2,High,type3,0
304,2,High,type3,0
305,2,High,type3,0
306,2,High,type3,0
307,2,High,type3,0
308,2,High,type3,0
309,2,High,type3,0
310,2,High,type3,0
311,2,High,type3,0
312,2,High,type3,0
313,2,High,type3,0
314,2,High,type3,0
315,2,High,type3,0
316,2,High,type3,0
317,2,High,type3,0
318,2,High,type3,0
319,2,High,type3,0
320,2,High,type3,0
321,2,High,type3,0
322,2,High,type3,0
323,2,High,type3,0
324,2,High,type3,0
325,2,High,type3,0
326,2,High,type3,0
327,2,High,type3,0
328,2,High,type3,0
329,2,High,type3,0
330,2,High,type3,0
331,2,High,type3,0
332,2,High,type3,0
333,2,High,type3,0
334,2,High,type3,0
335,2,High,type3,0
336,2,High,type3,0
337,2,High,type3,0
338,2,High,type3,0
339,3,High,type1,0
340,3,High,type1,0
341,3,High,type1,0
342,3,High,type1,0
343,3,High,type1,0
344,3,High,type1,0
345,3,High,type1,0
346,3,High,type1,0
347,3,High,type1,0
348,3,High,type1,0
349,3,High,type1,0
350,3,High,type1,0
351,3,High,type1,0
352,3,High,type1,0
353,3,High,type1,0
354,3,High,type1,0
355,3,High,type1,0
356,3,High,type1,0
357,3,High,type1,0
358,3,High,type1,0
359,3,High,type1,0
360,3,High,type1,0
361,3,High,type1,0
362,3,High,type1,0
363,3,High,type1,0
364,3,High,type1,0
365,3,High,type1,0
366,3,High,type1,0
367,3,High,type1,0
368,3,High,type1,0
369,3,High,type1,0
370,3,High,type1,0
371,3,High,type1,0
372,3,High,type1,0
373,3,High,type1,0
374,3,High,type1,0
375,3,High,type1,0
376,3,High,type1,0
377,3,High,type1,0
378,3,High,type1,0
379,3,High,type1,0
380,3,High,type1,0
381,3,High,type1,0
382,3,High,type1,0
383,3,High,type1,0
384,3,High,type1,0
385,3,High,type1,0
386,3,High,type1,0
387,3,High,type1,0
388,3,High,type2,0
389,3,High,type2,0
390,3,High,type2,0
391,3,High,type2,0
392,3,High,type2,0
393,3,High,type2,0
394,3,High,type2,0
395,3,High,type2,0
396,3,High,type2,0
397,3,High,type2,0
398,3,High,type2,0
399,3,High,type2,0
400,3,High,type2,0
401,3,High,type2,0
402,3,High,type2,0
403,3,High,type2,0
404,3,High,type2,0
405,3,High,type2,0
406,3,High,type2,0
407,3,High,type2,0
408,3,High,type2,0
409,3,High,type2,0
410,3,High,type2,0
411,3,High,type2,0
412,3,High,type2,0
413,3,High,type2,0
414,3,High,type2,0
415,3,High,type2,0
416,3,High,type2,0
417,3,High,type2,0
418,3,High,type2,0
419,3,High,type2,0
420,3,High,type2,0
421,3,High,type2,0
422,3,High,type2,0
423,3,High,type2,0
424,3,High,type2,0
425,3,High,type2,0
426,3,High,type3,0
427,3,High,type3,0
428,3,High,type3,0
429,3,High,type3,0
430,3,High,type3,0
431,3,High,type3,0
432,3,High,type3,0
433,3,High,type3,0
434,3,High,type3,0
435,3,High,type3,0
436,3,High,type3,0
437,3,High,type3,0
438,3,High,type3,0
439,3,High,type3,0
440,3,High,type3,0
441,3,High,type3,0
442,3,High,type3,0
443,3,High,type3,0
444,3,High,type3,0
445,3,High,type3,0
446,3,High,type3,0
447,3,High,type3,0
448,3,High,type3,0
449,3,High,type3,0
450,3,High,type3,0
451,3,High,type3,0
452,3,High,type3,0
453,3,High,type3,0
454,3,High,type3,0
455,3,High,type3,0
456,3,High,type3,0
457,3,High,type3,0
458,3,High,type3,0
459,3,High,type3,0
460,3,High,type3,0
461,3,High,type3,0
462,3,High,type3,0
463,3,High,type3,0
464,3,High,type3,0
465,3,High,type3,0
466,3,High,type3,0
467,3,High,type3,0
468,3,High,type3,0
469,3,High,type3,0
470,3,High,type3,0
471,3,High,type3,0
472,3,High,type3,0
473,3,High,type3,0
474,3,High,type3,0
475,3,High,type3,0
476,3,High,type3,0
477,3,High,type3,0
478,3,High,type3,0
479,3,High,type3,0
480,3,High,type3,0
481,3,High,type3,0
482,3,High,type3,0
483,3,High,type3,0
484,3,High,type3,0
485,3,High,type3,0
486,3,High,type3,0
487,3,High,type3,0
488,3,High,type3,0
489,3,High,type3,0
490,3,High,type3,0
491,3,High,type3,0
492,3,High,type3,0
493,3,High,type3,0
494,3,High,type3,0
495,3,High,type3,0
496,3,High,type3,0
497,3,High,type3,0
498,3,High,type3,0
499,3,High,type3,0
500,3,High,type3,0
501,3,High,type3,0
502,3,High,type3,0
503,3,High,type3,0
504,3,High,type3,0
505,3,High,type3,0
506,3,High,type3,0
507,3,High,type3,0
508,3,High,type3,0
509,3,High,type3,0
510,3,High,type3,0
511,3,High,type3,0
512,1,High,type1,1
513,1,High,type1,1
514,1,High,type1,1
515,1,High,type1,1
516,1,High,type1,1
517,1,High,type1,1
518,1,High,type1,1
519,1,High,type1,1
520,1,High,type1,1
521,1,High,type1,1
522,1,High,type1,1
523,1,High,type1,1
524,1,High,type1,1
525,1,High,type1,1
526,1,High,type1,1
527,1,High,type1,1
528,1,High,type1,1
529,1,High,type1,1
530,1,High,type1,1
531,1,High,type1,1
532,1,High,type1,1
533,1,High,type2,1
534,1,High,type2,1
535,1,High,type2,1
536,1,High,type2,1
537,1,High,type2,1
538,1,High,type2,1
539,1,High,type2,1
540,1,High,type2,1
541,1,High,type2,1
542,1,High,type2,1
543,1,High,type2,1
544,1,High,type2,1
545,1,High,type2,1
546,1,High,type2,1
547,1,High,type2,1
548,1,High,type2,1
549,1,High,type2,1
550,1,High,type2,1
551,1,High,type2,1
552,1,High,type2,1
553,1,High,type2,1
554,1,High,type2,1
555,1,High,type2,1
556,1,High,type2,1
557,1,High,type2,1
558,1,High,type2,1
559,1,High,type2,1
560,1,High,type2,1
561,1,High,type2,1
562,1,High,type2,1
563,1,High,type2,1
564,1,High,type2,1
565,1,High,type2,1
566,1,High,type2,1
567,1,High,type2,1
568,1,High,type2,1
569,1,High,type2,1
570,1,High,type2,1
571,1,High,type2,1
572,1,High,type2,1
573,1,High,type2,1
574,1,High,type2,1
575,1,High,type2,1
576,1,High,type2,1
577,1,High,type2,1
578,1,High,type2,1
579,1,High,type2,1
580,1,High,type2,1
581,1,High,type2,1
582,1,High,type2,1
583,1,High,type2,1
584,1,High,type2,1
585,1,High,type2,1
586,1,High,type2,1
587,1,High,type2,1
588,1,High,type2,1
589,1,High,type2,1
590,1,High,type2,1
591,1,High,type2,1
592,1,High,type2,1
593,1,High,type2,1
594,1,High,type2,1
595,1,High,type2,1
596,1,High,type2,1
597,1,High,type2,1
598,1,High,type2,1
599,1,High,type2,1
600,1,High,type2,1
601,1,High,type2,1
602,1,High,type2,1
603,1,High,type2,1
604,1,High,type2,1
605,1,High,type2,1
606,1,High,type2,1
607,1,High,type3,1
608,1,High,type3,1
609,1,High,type3,1
610,1,High,type3,1
611,1,High,type3,1
612,1,High,type3,1
613,1,High,type3,1
614,1,High,type3,1
615,1,High,type3,1
616,1,High,type3,1
617,1,High,type3,1
618,1,High,type3,1
619,1,High,type3,1
620,1,High,type3,1
621,1,High,type3,1
622,1,High,type3,1
623,1,High,type3,1
624,1,High,type3,1
625,1,High,type3,1
626,1,High,type3,1
627,1,High,type3,1
628,1,High,type3,1
629,1,High,type3,1
630,1,High,type3,1
631,1,High,type3,1
632,1,High,type3,1
633,1,High,type3,1
634,1,High,type3,1
635,1,High,type3,1
636,1,High,type3,1
637,1,High,type3,1
638,1,High,type3,1
639,1,High,type3,1
640,1,High,type3,1
641,1,High,type3,1
642,1,High,type3,1
643,1,High,type3,1
644,1,High,type3,1
645,1,High,type3,1
646,1,High,type3,1
647,1,High,type3,1
648,1,High,type3,1
649,1,High,type3,1
650,1,High,type3,1
651,1,High,type3,1
652,1,High,type3,1
653,1,High,type3,1
654,1,High,type3,1
655,1,High,type3,1
656,1,High,type3,1
657,1,High,type3,1
658,1,High,type3,1
659,1,High,type3,1
660,1,High,type3,1
661,1,High,type3,1
662,1,High,type3,1
663,1,High,type3,1
664,1,High,type3,1
665,1,High,type3,1
666,1,High,type3,1
667,1,High,type3,1
668,1,High,type3,1
669,1,High,type3,1
670,1,High,type3,1
671,1,High,type3,1
672,1,High,type3,1
673,2,High,type1,1
674,2,High,type1,1
675,2,High,type1,1
676,2,High,type1,1
677,2,High,type1,1
678,2,High,type1,1
679,2,High,type1,1
680,2,High,type1,1
681,2,High,type1,1
682,2,High,type1,1
683,2,High,type1,1
684,2,High,type1,1
685,2,High,type1,1
686,2,High,type1,1
687,2,High,type1,1
688,2,High,type1,1
689,2,High,type1,1
690,2,High,type1,1
691,2,High,type1,1
692,2,High,type1,1
693,2,High,type1,1
694,2,High,type1,1
695,2,High,type1,1
696,2,High,type1,1
697,2,High,type1,1
698,2,High,type1,1
699,2,High,type1,1
700,2,High,type1,1
701,2,High,type1,1
702,2,High,type1,1
703,2,High,type1,1
704,2,High,type1,1
705,2,High,type1,1
706,2,High,type1,1
707,2,High,type1,1
708,2,High,type1,1
709,2,High,type1,1
710,2,High,type1,1
711,2,High,type1,1
712,2,High,type1,1
713,2,High,type1,1
714,2,High,type1,1
715,2,High,type1,1
716,2,High,type1,1
717,2,High,type2,1
718,2,High,type2,1
719,2,High,type2,1
720,2,High,type2,1
721,2,High,type2,1
722,2,High,type2,1
723,2,High,type2,1
724,2,High,type2,1
725,2,High,type2,1
726,2,High,type2,1
727,2,High,type2,1
728,2,High,type2,1
729,2,High,type2,1
730,2,High,type2,1
731,2,High,type2,1
732,2,High,type2,1
733,2,High,type2,1
734,2,High,type2,1
735,2,High,type2,1
736,2,High,type2,1
737,2,High,type2,1
738,2,High,type2,1
739,2,High,type2,1
740,2,High,type2,1
741,2,High,type3,1
742,2,High,type3,1
743,2,High,type3,1
744,2,High,type3,1
745,2,High,type3,1
746,2,High,type3,1
747,2,High,type3,1
748,2,High,type3,1
749,2,High,type3,1
750,2,High,type3,1
751,2,High,type3,1
752,2,High,type3,1
753,2,High,type3,1
754,2,High,type3,1
755,2,High,type3,1
756,2,High,type3,1
757,2,High,type3,1
758,2,High,type3,1
759,2,High,type3,1
760,2,High,type3,1
761,2,High,type3,1
762,2,High,type3,1
763,2,High,type3,1
764,2,High,type3,1
765,2,High,type3,1
766,2,High,type3,1
767,2,High,type3,1
768,2,High,type3,1
769,2,High,type3,1
770,2,High,type3,1
771,2,High,type3,1
772,2,High,type3,1
773,2,High,type3,1
774,2,High,type3,1
775,2,High,type3,1
776,2,High,type3,1
777,2,High,type3,1
778,2,High,type3,1
779,2,High,type3,1
780,2,High,type3,1
781,2,High,type3,1
782,2,High,type3,1
783,2,High,type3,1
784,2,High,type3,1
785,2,High,type3,1
786,2,High,type3,1
787,3,High,type1,1
788,3,High,type1,1
789,3,High,type1,1
790,3,High,type1,1
791,3,High,type1,1
792,3,High,type1,1
793,3,High,type1,1
794,3,High,type1,1
795,3,High,type1,1
796,3,High,type1,1
797,3,High,type1,1
798,3,High,type1,1
799,3,High,type1,1
800,3,High,type1,1
801,3,High,type1,1
802,3,High,type1,1
803,3,High,type1,1
804,3,High,type1,1
805,3,High,type1,1
806,3,High,type1,1
807,3,High,type1,1
808,3,High,type1,1
809,3,High,type1,1
810,3,High,type1,1
811,3,High,type1,1
812,3,High,type1,1
813,3,High,type1,1
814,3,High,type1,1
815,3,High,type1,1
816,3,High,type2,1
817,3,High,type2,1
818,3,High,type2,1
819,3,High,type2,1
820,3,High,type2,1
821,3,High,type2,1
822,3,High,type2,1
823,3,High,type2,1
824,3,High,type2,1
825,3,High,type2,1
826,3,High,type2,1
827,3,High,type2,1
828,3,High,type2,1
829,3,High,type2,1
830,3,High,type2,1
831,3,High,type2,1
832,3,High,type2,1
833,3,High,type2,1
834,3,High,type2,1
835,3,High,type2,1
836,3,High,type2,1
837,3,High,type2,1
838,3,High,type2,1
839,3,High,type2,1
840,3,High,type2,1
841,3,High,type2,1
842,3,High,type2,1
843,3,High,type2,1
844,3,High,type2,1
845,3,High,type2,1
846,3,High,type2,1
847,3,High,type2,1
848,3,High,type2,1
849,3,High,type2,1
850,3,High,type2,1
851,3,High,type2,1
852,3,High,type2,1
853,3,High,type2,1
854,3,High,type2,1
855,3,High,type2,1
856,3,High,type2,1
857,3,High,type2,1
858,3,High,type2,1
859,3,High,type2,1
860,3,High,type2,1
861,3,High,type2,1
862,3,High,type2,1
863,3,High,type2,1
864,3,High,type2,1
865,3,High,type2,1
866,3,High,type2,1
867,3,High,type2,1
868,3,High,type2,1
869,3,High,type2,1
870,3,High,type2,1
871,3,High,type2,1
872,3,High,type2,1
873,3,High,type2,1
874,3,High,type2,1
875,3,High,type2,1
876,3,High,type3,1
877,3,High,type3,1
878,3,High,type3,1
879,3,High,type3,1
880,3,High,type3,1
881,3,High,type3,1
882,3,High,type3,1
883,3,High,type3,1
884,3,High,type3,1
885,3,High,type3,1
886,3,High,type3,1
887,3,High,type3,1
888,3,High,type3,1
889,3,High,type3,1
890,3,High,type3,1
891,1,High,type1,2
892,1,High,type1,2
893,1,High,type1,2
894,1,High,type1,2
895,1,High,type1,2
896,1,High,type1,2
897,1,High,type1,2
898,1,High,type1,2
899,1,High,type1,2
900,1,High,type1,2
901,1,High,type1,2
902,1,High,type1,2
903,1,High,type1,2
904,1,High,type1,2
905,1,High,type1,2
906,1,High,type1,2
907,1,High,type1,2
908,1,High,type1,2
909,1,High,type1,2
910,1,High,type1,2
911,1,High,type2,2
912,1,High,type2,2
913,1,High,type2,2
914,1,High,type2,2
915,1,High,type2,2
916,1,High,type2,2
917,1,High,type2,2
918,1,High,type2,2
919,1,High,type2,2
920,1,High,type2,2
921,1,High,type2,2
922,1,High,type2,2
923,1,High,type2,2
924,1,High,type2,2
925,1,High,type2,2
926,1,High,type2,2
927,1,High,type2,2
928,1,High,type2,2
929,1,High,type2,2
930,1,High,type2,2
931,1,High,type2,2
932,1,High,type2,2
933,1,High,type2,2
934,1,High,type2,2
935,1,High,type2,2
936,1,High,type2,2
937,1,High,type2,2
938,1,High,type2,2
939,1,High,type2,2
940,1,High,type2,2
941,1,High,type2,2
942,1,High,type2,2
943,1,High,type2,2
944,1,High,type2,2
945,1,High,type2,2
946,1,High,type2,2
947,1,High,type2,2
948,1,High,type2,2
949,1,High,type2,2
950,1,High,type2,2
951,1,High,type2,2
952,1,High,type2,2
953,1,High,type2,2
954,1,High,type2,2
955,1,High,type2,2
956,1,High,type2,2
957,1,High,type2,2
958,1,High,type2,2
959,1,High,type2,2
960,1,High,type2,2
961,1,High,type2,2
962,1,High,type2,2
963,1,High,type2,2
964,1,High,type2,2
965,1,High,type2,2
966,1,High,type2,2
967,1,High,type2,2
968,1,High,type2,2
969,1,High,type2,2
970,1,High,type2,2
971,1,High,type2,2
972,1,High,type2,2
973,1,High,type2,2
974,1,High,type2,2
975,1,High,type2,2
976,1,High,type2,2
977,1,High,type2,2
978,1,High,type2,2
979,1,High,type2,2
980,1,High,type2,2
981,1,High,type2,2
982,1,High,type2,2
983,1,High,type2,2
984,1,High,type2,2
985,1,High,type2,2
986,1,High,type2,2
987,1,High,type2,2
988,1,High,type2,2
989,1,High,type2,2
990,1,High,type2,2
991,1,High,type2,2
992,1,High,type2,2
993,1,High,type3,2
994,1,High,type3,2
995,1,High,type3,2
996,1,High,type3,2
997,1,High,type3,2
998,1,High,type3,2
999,1,High,type3,2
1000,1,High,type3,2
1001,1,High,type3,2
1002,1,High,type3,2
1003,1,High,type3,2
1004,1,High,type3,2
1005,1,High,type3,2
1006,1,High,type3,2
1007,1,High,type3,2
1008,1,High,type3,2
1009,1,High,type3,2
1010,1,High,type3,2
1011,1,High,type3,2
1012,1,High,type3,2
1013,1,High,type3,2
1014,1,High,type3,2
1015,1,High,type3,2
1016,1,High,type3,2
1017,1,High,type3,2
1018,1,High,type3,2
1019,1,High,type3,2
1020,1,High,type3,2
1021,1,High,type3,2
1022,2,High,type1,2
1023,2,High,type1,2
1024,2,High,type1,2
1025,2,High,type1,2
1026,2,High,type1,2
1027,2,High,type1,2
1028,2,High,type1,2
1029,2,High,type1,2
1030,2,High,type1,2
1031,2,High,type1,2
1032,2,High,type1,2
1033,2,High,type1,2
1034,2,High,type1,2
1035,2,High,type1,2
1036,2,High,type1,2
1037,2,High,type1,2
1038,2,High,type1,2
1039,2,High,type1,2
1040,2,High,type1,2
1041,2,High,type1,2
1042,2,High,type1,2
1043,2,High,type1,2
1044,2,High,type1,2
1045,2,High,type1,2
1046,2,High,type1,2
1047,2,High,type1,2
1048,2,High,type1,2
1049,2,High,type1,2
1050,2,High,type1,2
1051,2,High,type1,2
1052,2,High,type1,2
1053,2,High,type1,2
1054,2,High,type1,2
1055,2,High,type1,2
1056,2,High,type1,2
1057,2,High,type1,2
1058,2,High,type1,2
1059,2,High,type1,2
1060,2,High,type1,2
1061,2,High,type1,2
1062,2,High,type1,2
1063,2,High,type1,2
1064,2,High,type1,2
1065,2,High,type1,2
1066,2,High,type1,2
1067,2,High,type1,2
1068,2,High,type1,2
1069,2,High,type1,2
1070,2,High,type1,2
1071,2,High,type1,2
1072,2,High,type1,2
1073,2,High,type1,2
1074,2,High,type1,2
1075,2,High,type1,2
1076,2,High,type1,2
1077,2,High,type1,2
1078,2,High,type1,2
1079,2,High,type1,2
1080,2,High,type1,2
1081,2,High,type1,2
1082,2,High,type1,2
1083,2,High,type1,2
1084,2,High,type1,2
1085,2,High,type1,2
1086,2,High,type1,2
1087,2,High,type1,2
1088,2,High,type1,2
1089,2,High,type1,2
1090,2,High,type1,2
1091,2,High,type1,2
1092,2,High,type1,2
1093,2,High,type1,2
1094,2,High,type1,2
1095,2,High,type1,2
1096,2,High,type1,2
1097,2,High,type1,2
1098,2,High,type1,2
1099,2,High,type1,2
1100,2,High,type1,2
1101,2,High,type1,2
1102,2,High,type1,2
1103,2,High,type1,2
1104,2,High,type1,2
1105,2,High,type1,2
1106,2,High,type1,2
1107,2,High,type1,2
1108,2,High,type1,2
1109,2,High,type1,2
1110,2,High,type1,2
1111,2,High,type1,2
1112,2,High,type1,2
1113,2,High,type1,2
1114,2,High,type2,2
1115,2,High,type2,2
1116,2,High,type2,2
1117,2,High,type2,2
1118,2,High,type2,2
1119,2,High,type2,2
1120,2,High,type2,2
1121,2,High,type2,2
1122,2,High,type2,2
1123,2,High,type2,2
1124,2,High,type2,2
1125,2,High,type2,2
1126,2,High,type2,2
1127,2,High,type2,2
1128,2,High,type2,2
1129,2,High,type2,2
1130,2,High,type2,2
1131,2,High,type2,2
1132,2,High,type2,2
1133,2,High,type2,2
1134,2,High,type2,2
1135,2,High,type2,2
1136,2,High,type2,2
1137,2,High,type2,2
1138,2,High,type2,2
1139,2,High,type2,2
1140,2,High,type2,2
1141,2,High,type2,2
1142,2,High,type2,2
1143,2,High,type2,2
1144,2,High,type2,2
1145,2,High,type2,2
1146,2,High,type2,2
1147,2,High,type2,2
1148,2,High,type2,2
1149,2,High,type2,2
1150,2,High,type2,2
1151,2,High,type2,2
1152,2,High,type2,2
1153,2,High,type2,2
1154,2,High,type2,2
1155,2,High,type2,2
1156,2,High,type2,2
1157,2,High,type2,2
1158,2,High,type2,2
1159,2,High,type3,2
1160,2,High,type3,2
1161,2,High,type3,2
1162,2,High,type3,2
1163,2,High,type3,2
1164,2,High,type3,2
1165,2,High,type3,2
1166,2,High,type3,2
1167,2,High,type3,2
1168,2,High,type3,2
1169,2,High,type3,2
1170,2,High,type3,2
1171,2,High,type3,2
1172,2,High,type3,2
1173,2,High,type3,2
1174,2,High,type3,2
1175,2,High,type3,2
1176,2,High,type3,2
1177,2,High,type3,2
1178,2,High,type3,2
1179,2,High,type3,2
1180,2,High,type3,2
1181,2,High,type3,2
1182,2,High,type3,2
1183,2,High,type3,2
1184,2,High,type3,2
1185,2,High,type3,2
1186,2,High,type3,2
1187,2,High,type3,2
1188,2,High,type3,2
1189,3,High,type1,2
1190,3,High,type1,2
1191,3,High,type1,2
1192,3,High,type1,2
1193,3,High,type1,2
1194,3,High,type1,2
1195,3,High,type1,2
1196,3,High,type1,2
1197,3,High,type1,2
1198,3,High,type1,2
1199,3,High,type1,2
1200,3,High,type1,2
1201,3,High,type1,2
1202,3,High,type1,2
1203,3,High,type1,2
1204,3,High,type1,2
1205,3,High,type1,2
1206,3,High,type1,2
1207,3,High,type1,2
1208,3,High,type1,2
1209,3,High,type1,2
1210,3,High,type1,2
1211,3,High,type2,2
1212,3,High,type2,2
1213,3,High,type2,2
1214,3,High,type2,2
1215,3,High,type2,2
1216,3,High,type2,2
1217,3,High,type2,2
1218,3,High,type2,2
1219,3,High,type2,2
1220,3,High,type2,2
1221,3,High,type2,2
1222,3,High,type2,2
1223,3,High,type2,2
1224,3,High,type2,2
1225,3,High,type2,2
1226,3,High,type2,2
1227,3,High,type2,2
1228,3,High,type2,2
1229,3,High,type2,2
1230,3,High,type2,2
1231,3,High,type2,2
1232,3,High,type2,2
1233,3,High,type2,2
1234,3,High,type2,2
1235,3,High,type2,2
1236,3,High,type2,2
1237,3,High,type2,2
1238,3,High,type2,2
1239,3,High,type2,2
1240,3,High,type2,2
1241,3,High,type2,2
1242,3,High,type2,2
1243,3,High,type2,2
1244,3,High,type2,2
