Age,16:20,Gender,true,Work,retraite,31
Age,16:20,Gender,true,Work,sans_activite,38
Age,21:25,Gender,false,Work,agriculteur,24
Age,21:25,Gender,false,Work,artisant,38
Age,21:25,Gender,false,Work,commercant,30
Age,21:25,Gender,false,Work,conducteur,32
Age,21:25,Gender,false,Work,ecolier,30
Age,21:25,Gender,false,Work,employe_prive,33
Age,21:25,Gender,false,Work,enseignant,34
Age,21:25,Gender,false,Work,militaire,30
Age,21:25,Gender,false,Work,ouvrier,27
Age,21:25,Gender,false,Work,ouvrier_agricole,33
Age,21:25,Gender,false,Work,ouvrier_batiment,36
Age,21:25,Gender,false,Work,retraite,28
Age,21:25,Gender,false,Work,sans_activite,35
Age,21:25,Gender,true,Work,agriculteur,37
Age,21:25,Gender,true,Work,artisant,31
Age,21:25,Gender,true,Work,commercant,23
Age,21:25,Gender,true,Work,conducteur,23
Age,21:25,Gender,true,Work,ecolier,35
Age,21:25,Gender,true,Work,employe_prive,33
Age,21:25,Gender,true,Work,enseignant,38
Age,21:25,Gender,true,Work,militaire,34
Age,21:25,Gender,true,Work,ouvrier,32
Age,21:25,Gender,true,Work,ouvrier_agricole,33
Age,21:25,Gender,true,Work,ouvrier_batiment,31
Age,21:25,Gender,true,Work,retraite,40
Age,21:25,Gender,true,Work,sans_activite,25
Age,26:30,Gender,false,Work,agriculteur,32
Age,26:30,Gender,false,Work,artisant,30
Age,26:30,Gender,false,Work,commercant,25
Age,26:30,Gender,false,Work,conducteur,28
Age,26:30,Gender,false,Work,ecolier,29
Age,26:30,Gender,false,Work,employe_prive,24
Age,26:30,Gender,false,Work,enseignant,32
Age,26:30,Gender,false,Work,militaire,24
Age,26:30,Gender,false,Work,ouvrier,33
Age,26:30,Gender,false,Work,ouvrier_agricole,32
Age,26:30,Gender,false,Work,ouvrier_batiment,33
Age,26:30,Gender,false,Work,retraite,33
Age,26:30,Gender,false,Work,sans_activite,34
Age,26:30,Gender,true,Work,agriculteur,39
Age,26:30,Gender,true,Work,artisant,33
Age,26:30,Gender,true,Work,commercant,33
Age,26:30,Gender,true,Work,conducteur,31
Age,26:30,Gender,true,Work,ecolier,26
Age,26:30,Gender,true,Work,employe_prive,31
Age,26:30,Gender,true,Work,enseignant,27
Age,26:30,Gender,true,Work,militaire,41
Age,26:30,Gender,true,Work,ouvrier,18
Age,26:30,Gender,true,Work,ouvrier_agricole,23
Age,26:30,Gender,true,Work,ouvrier_batiment,38
Age,26:30,Gender,true,Work,retraite,31
Age,26:30,Gender,true,Work,sans_activite,40
Age,31:50,Gender,false,Work,agriculteur,24
Age,31:50,Gender,false,Work,artisant,30
Age,31:50,Gender,false,Work,commercant,31
Age,31:50,Gender,false,Work,conducteur,33
Age,31:50,Gender,false,Work,ecolier,21
Age,31:50,Gender,false,Work,employe_prive,32
Age,31:50,Gender,false,Work,enseignant,35
Age,31:50,Gender,false,Work,militaire,33
Age,31:50,Gender,false,Work,ouvrier,27
Age,31:50,Gender,false,Work,ouvrier_agricole,28
Age,31:50,Gender,false,Work,ouvrier_batiment,41
Age,31:50,Gender,false,Work,retraite,35
Age,31:50,Gender,false,Work,sans_activite,43
Age,31:50,Gender,true,Work,agriculteur,30
Age,31:50,Gender,true,Work,artisant,34
Age,31:50,Gender,true,Work,commercant,33
Age,31:50,Gender,true,Work,conducteur,36
Age,31:50,Gender,true,Work,ecolier,25
Age,31:50,Gender,true,Work,employe_prive,28
Age,31:50,Gender,true,Work,enseignant,21
Age,31:50,Gender,true,Work,militaire,37
Age,31:50,Gender,true,Work,ouvrier,26
Age,31:50,Gender,true,Work,ouvrier_agricole,39
Age,31:50,Gender,true,Work,ouvrier_batiment,24
Age,31:50,Gender,true,Work,retraite,41
Age,31:50,Gender,true,Work,sans_activite,37
Age,51:60,Gender,false,Work,agriculteur,23
Age,51:60,Gender,false,Work,artisant,34
Age,51:60,Gender,false,Work,commercant,28
Age,51:60,Gender,false,Work,conducteur,27
Age,51:60,Gender,false,Work,ecolier,34
Age,51:60,Gender,false,Work,employe_prive,21
Age,51:60,Gender,false,Work,enseignant,27
Age,51:60,Gender,false,Work,militaire,37
Age,51:60,Gender,false,Work,ouvrier,24
Age,51:60,Gender,false,Work,ouvrier_agricole,31
Age,51:60,Gender,false,Work,ouvrier_batiment,37
Age,51:60,Gender,false,Work,retraite,38
Age,51:60,Gender,false,Work,sans_activite,25
Age,51:60,Gender,true,Work,agriculteur,42
Age,51:60,Gender,true,Work,artisant,38
Age,51:60,Gender,true,Work,commercant,31
Age,51:60,Gender,true,Work,conducteur,36
Age,51:60,Gender,true,Work,ecolier,36
Age,51:60,Gender,true,Work,employe_prive,28
Age,51:60,Gender,true,Work,enseignant,35
Age,51:60,Gender,true,Work,militaire,24
Age,51:60,Gender,true,Work,ouvrier,18
Age,51:60,Gender,true,Work,ouvrier_agricole,33
Age,51:60,Gender,true,Work,ouvrier_batiment,39
Age,51:60,Gender,true,Work,retraite,30
Age,51:60,Gender,true,Work,sans_activite,20
Age,61:75,Gender,false,Work,agriculteur,28
Age,61:75,Gender,false,Work,artisant,28
Age,61:75,Gender,false,Work,commercant,31
Age,61:75,Gender,false,Work,conducteur,25
Age,61:75,Gender,false,Work,ecolier,29
Age,61:75,Gender,false,Work,employe_prive,40
Age,61:75,Gender,false,Work,enseignant,36
Age,61:75,Gender,false,Work,militaire,36
Age,61:75,Gender,false,Work,ouvrier,28
Age,61:75,Gender,false,Work,ouvrier_agricole,29
Age,61:75,Gender,false,Work,ouvrier_batiment,27
Age,61:75,Gender,false,Work,retraite,45
Age,61:75,Gender,false,Work,sans_activite,25
Age,61:75,Gender,true,Work,agriculteur,28
Age,61:75,Gender,true,Work,artisant,27
Age,61:75,Gender,true,Work,commercant,22
Age,61:75,Gender,true,Work,conducteur,33
Age,61:75,Gender,true,Work,ecolier,29
Age,61:75,Gender,true,Work,employe_prive,37
Age,61:75,Gender,true,Work,enseignant,32
Age,61:75,Gender,true,Work,militaire,28
Age,61:75,Gender,true,Work,ouvrier,30
Age,61:75,Gender,true,Work,ouvrier_agricole,39
Age,61:75,Gender,true,Work,ouvrier_batiment,27
Age,61:75,Gender,true,Work,retraite,30
Age,61:75,Gender,true,Work,sans_activite,36
Age,76:80,Gender,false,Work,agriculteur,30
Age,76:80,Gender,false,Work,artisant,33
Age,76:80,Gender,false,Work,commercant,25
Age,76:80,Gender,false,Work,conducteur,38
Age,76:80,Gender,false,Work,ecolier,40
Age,76:80,Gender,false,Work,employe_prive,36
Age,76:80,Gender,false,Work,enseignant,28
Age,76:80,Gender,false,Work,militaire,25
Age,76:80,Gender,false,Work,ouvrier,31
Age,76:80,Gender,false,Work,ouvrier_agricole,31
Age,76:80,Gender,false,Work,ouvrier_batiment,31
Age,76:80,Gender,false,Work,retraite,35
Age,76:80,Gender,false,Work,sans_activite,34
Age,76:80,Gender,true,Work,agriculteur,28
Age,76:80,Gender,true,Work,artisant,32
Age,76:80,Gender,true,Work,commercant,37
Age,76:80,Gender,true,Work,conducteur,31
Age,76:80,Gender,true,Work,ecolier,37
Age,76:80,Gender,true,Work,employe_prive,29
Age,76:80,Gender,true,Work,enseignant,20
Age,76:80,Gender,true,Work,militaire,32
Age,76:80,Gender,true,Work,ouvrier,41
Age,76:80,Gender,true,Work,ouvrier_agricole,38
Age,76:80,Gender,true,Work,ouvrier_batiment,28
Age,76:80,Gender,true,Work,retraite,41
Age,76:80,Gender,true,Work,sans_activite,30
Age,81:100,Gender,false,Work,agriculteur,37
Age,81:100,Gender,false,Work,artisant,30
Age,81:100,Gender,false,Work,commercant,35
Age,81:100,Gender,false,Work,conducteur,30
Age,81:100,Gender,false,Work,ecolier,25
Age,81:100,Gender,false,Work,employe_prive,35
Age,81:100,Gender,false,Work,enseignant,35
Age,81:100,Gender,false,Work,militaire,25
Age,81:100,Gender,false,Work,ouvrier,26
Age,81:100,Gender,false,Work,ouvrier_agricole,36
Age,81:100,Gender,false,Work,ouvrier_batiment,37
Age,81:100,Gender,false,Work,retraite,27
Age,81:100,Gender,false,Work,sans_activite,34
Age,81:100,Gender,true,Work,agriculteur,26
Age,81:100,Gender,true,Work,artisant,28
Age,81:100,Gender,true,Work,commercant,28
Age,81:100,Gender,true,Work,conducteur,32
Age,81:100,Gender,true,Work,ecolier,37
Age,81:100,Gender,true,Work,employe_prive,29
Age,81:100,Gender,true,Work,enseignant,37
Age,81:100,Gender,true,Work,militaire,36
Age,81:100,Gender,true,Work,ouvrier,37
Age,81:100,Gender,true,Work,ouvrier_agricole,28
Age,81:100,Gender,true,Work,ouvrier_batiment,35
Age,81:100,Gender,true,Work,retraite,26
Age,81:100,Gender,true,Work,sans_activite,37
