householdID,householdSize,householdIncome,householdType,numberOfCars
157,2,Low,type2,0
158,2,Low,type2,0
159,2,Low,type2,0
160,2,Low,type2,0
161,2,Low,type2,0
162,2,Low,type2,0
163,2,Low,type2,0
164,2,Low,type2,0
165,2,Low,type2,0
166,2,Low,type2,0
167,2,Low,type2,0
168,2,Low,type2,0
169,2,Low,type2,0
170,2,Low,type2,0
171,2,Low,type2,0
172,2,Low,type2,0
173,2,Low,type2,0
174,2,Low,type2,0
175,2,Low,type2,0
176,2,Low,type2,0
177,2,Low,type2,0
178,2,Low,type2,0
179,2,Low,type2,0
180,2,Low,type2,0
181,2,Low,type2,0
182,2,Low,type2,0
183,2,Low,type2,0
184,2,Low,type2,0
185,2,Low,type2,0
186,2,Low,type2,0
187,2,Low,type2,0
188,3,High,type1,3
189,3,High,type1,3
190,3,High,type1,3
191,3,High,type1,3
192,3,High,type1,3
193,3,High,type1,3
194,3,High,type1,3
195,3,High,type1,3
196,3,High,type1,3
197,3,High,type1,3
198,3,High,type1,3
199,3,High,type1,3
200,3,High,type1,3
201,3,High,type1,3
202,3,High,type1,3
203,3,High,type1,3
204,3,High,type1,3
205,3,High,type1,3
206,3,High,type1,3
207,3,High,type1,3
208,3,High,type1,3
209,3,High,type1,3
210,3,High,type1,3
211,3,High,type1,3
212,3,High,type1,3
213,3,High,type1,3
214,3,High,type1,3
215,3,High,type1,3
216,3,High,type1,3
217,3,High,type1,3
218,3,High,type1,3
219,3,High,type1,3
220,3,High,type1,3
221,3,Low,type2,1
222,3,Low,type2,1
223,3,Low,type2,1
224,2,Low,type3,2
225,2,Low,type3,2
226,2,Low,type3,2
227,2,Low,type3,2
228,1,High,type2,1
229,1,High,type2,1
230,1,High,type2,1
231,1,High,type2,1
232,1,High,type2,1
233,1,High,type2,1
234,1,High,type2,1
235,1,High,type2,1
236,1,Low,type2,1
237,1,Low,type2,1
238,1,Low,type2,1
239,1,Low,type2,1
240,1,Low,type2,1
241,1,Low,type2,1
242,1,Low,type2,1
243,1,Low,type2,1
244,1,Low,type2,1
245,1,Low,type2,1
246,1,Low,type2,1
247,1,Low,type2,1
248,1,Low,type2,1
249,1,Low,type2,1
250,1,Low,type2,1
251,1,Low,type2,1
252,1,Low,type2,1
253,1,Low,type2,1
254,1,Low,type2,1
255,1,Low,type2,1
256,1,Low,type2,1
257,1,Low,type2,1
258,1,Low,type2,1
259,1,Low,type2,1
260,1,Low,type2,1
261,1,Low,type2,1
262,1,Low,type2,1
263,1,Low,type2,1
264,1,Low,type2,1
265,1,Low,type2,1
266,1,Low,type2,1
267,1,Low,type2,1
268,1,Low,type2,1
269,3,High,type1,1
270,3,High,type1,1
271,3,High,type1,1
272,3,High,type1,1
273,3,High,type1,1
274,3,High,type1,1
275,3,High,type1,1
276,3,High,type1,1
277,3,High,type1,1
278,3,High,type1,1
279,3,High,type1,1
280,3,High,type1,1
281,3,High,type1,1
282,3,High,type1,1
283,3,High,type1,1
284,3,High,type1,1
285,3,High,type1,1
286,3,High,type1,1
287,3,High,type1,1
288,3,High,type1,1
289,3,High,type1,1
290,3,High,type1,1
291,3,High,type1,1
292,3,High,type1,1
293,3,High,type1,1
294,3,High,type1,1
295,2,Low,type1,2
296,2,Low,type1,2
297,2,Low,type1,2
298,2,Low,type1,2
299,2,Low,type1,2
300,2,Low,type1,2
301,2,Low,type1,2
302,2,Low,type1,2
303,2,Low,type1,2
304,2,Low,type1,2
305,2,Low,type1,2
306,2,Low,type1,2
307,2,High,type2,1
308,2,High,type2,1
309,2,High,type2,1
310,2,High,type2,1
311,2,High,type2,1
312,2,High,type2,1
313,1,Low,type2,3
314,1,Low,type2,3
315,1,Low,type2,3
316,1,Low,type2,3
317,1,Low,type2,3
318,1,Low,type2,3
319,1,Low,type2,3
320,1,Low,type2,3
321,1,Low,type2,3
322,1,Low,type2,3
323,1,Low,type2,3
324,1,Low,type2,3
325,1,Low,type2,3
326,2,Low,type1,3
327,2,Low,type1,3
328,2,Low,type1,3
329,2,Low,type1,3
330,2,Low,type1,3
331,2,Low,type1,3
332,2,Low,type1,3
333,2,Low,type1,3
334,2,Low,type1,3
335,2,Low,type1,3
336,2,Low,type1,3
337,2,Low,type1,3
338,2,Low,type1,3
339,2,Low,type1,3
340,2,Low,type1,3
341,2,Low,type1,3
342,2,Low,type1,3
343,2,Low,type1,3
344,2,Low,type1,3
345,2,Low,type1,3
346,2,Low,type1,3
347,2,Low,type1,3
348,2,Low,type1,3
349,2,Low,type1,3
350,2,Low,type1,3
351,2,Low,type1,3
352,2,Low,type1,3
353,2,Low,type1,3
354,2,Low,type1,3
355,2,Low,type1,3
356,2,Low,type1,3
357,2,Low,type1,3
358,2,Low,type1,3
359,2,Low,type1,3
360,2,Low,type1,3
361,2,Low,type1,3
362,3,Low,type1,3
363,3,Low,type1,3
364,3,Low,type1,3
365,3,Low,type1,3
366,3,Low,type1,3
367,3,Low,type1,3
368,3,Low,type1,3
369,3,Low,type1,3
370,3,Low,type1,3
371,3,Low,type1,3
372,3,Low,type1,3
373,3,Low,type1,3
374,3,Low,type1,3
375,3,Low,type1,3
376,3,Low,type1,3
377,3,Low,type1,3
378,3,Low,type1,3
379,3,Low,type1,3
380,3,Low,type1,3
381,3,Low,type1,3
382,3,Low,type1,3
383,3,Low,type1,3
384,3,Low,type1,3
385,3,Low,type1,3
386,3,Low,type1,3
387,3,Low,type1,3
388,3,Low,type1,3
389,2,Low,type2,3
390,2,Low,type2,3
391,2,Low,type2,3
392,2,High,type3,2
393,2,High,type3,2
394,2,High,type3,2
395,2,High,type3,2
396,2,High,type3,2
397,2,High,type3,2
398,2,High,type3,2
399,2,High,type3,2
400,2,High,type3,2
401,2,High,type3,2
402,2,High,type3,2
403,2,High,type3,2
404,2,High,type3,2
405,2,High,type3,2
406,2,High,type2,2
407,2,High,type2,2
408,2,High,type2,2
409,2,High,type2,2
410,2,High,type2,2
411,2,High,type2,2
412,2,High,type2,2
413,2,High,type2,2
414,2,High,type2,2
415,2,High,type2,2
416,2,High,type2,2
417,2,High,type2,2
418,2,High,type2,2
419,2,High,type2,2
420,2,High,type2,2
421,2,High,type2,2
422,2,High,type2,2
423,2,High,type2,2
424,2,High,type2,2
425,2,High,type2,2
426,2,High,type2,2
427,2,High,type2,2
428,2,High,type2,2
429,2,High,type2,2
430,2,High,type2,2
431,2,High,type2,2
432,2,High,type2,2
433,2,High,type2,2
434,2,High,type2,2
435,2,High,type2,2
436,2,High,type2,2
437,2,High,type2,2
438,2,High,type2,2
439,2,High,type2,2
440,2,High,type2,2
441,2,High,type2,2
442,2,High,type2,2
443,2,High,type2,2
444,2,High,type2,2
445,2,High,type2,2
446,2,High,type2,2
447,3,Low,type1,1
448,3,Low,type1,1
449,3,Low,type1,1
450,3,Low,type1,1
451,3,Low,type1,1
452,3,Low,type1,1
453,3,Low,type1,1
454,3,Low,type1,1
455,3,Low,type1,1
456,3,Low,type1,1
457,3,Low,type1,1
458,3,Low,type1,1
459,3,Low,type1,1
460,3,Low,type1,1
461,3,Low,type1,1
462,3,Low,type1,1
463,3,Low,type1,1
464,3,High,type2,1
465,3,High,type2,1
466,3,High,type2,1
467,3,High,type2,1
468,3,High,type2,1
469,3,High,type2,1
470,3,High,type2,1
471,3,High,type2,1
472,3,High,type2,1
473,3,High,type2,1
474,3,High,type2,1
475,3,High,type2,1
476,2,Low,type1,1
477,2,Low,type1,1
478,2,Low,type1,1
479,2,Low,type1,1
480,2,Low,type1,1
481,2,Low,type1,1
482,2,Low,type1,1
483,2,Low,type1,1
484,2,Low,type1,1
485,2,Low,type1,1
486,2,Low,type1,1
487,2,Low,type1,1
488,2,Low,type1,1
489,2,Low,type1,1
490,2,Low,type1,1
491,2,Low,type1,1
492,2,Low,type1,1
493,2,Low,type1,1
494,2,Low,type1,1
495,3,High,type3,2
496,3,High,type3,2
497,3,High,type3,2
498,3,High,type3,2
499,3,High,type3,2
500,3,High,type3,2
501,3,High,type3,2
502,3,High,type3,2
503,3,High,type3,2
504,3,High,type3,2
505,3,High,type3,2
506,3,High,type3,2
507,3,High,type3,2
508,3,High,type3,2
509,3,High,type3,2
510,3,High,type3,2
511,3,High,type3,2
512,3,High,type3,2
513,3,High,type3,2
514,3,High,type3,2
515,3,High,type3,2
516,3,High,type3,2
517,3,High,type3,2
518,3,High,type3,2
519,3,High,type3,2
520,3,High,type3,2
521,3,High,type3,2
522,3,High,type3,2
523,3,High,type3,2
524,3,High,type3,2
525,3,High,type3,2
526,3,High,type3,2
527,3,High,type3,2
528,3,High,type3,2
529,3,High,type3,2
530,3,High,type3,2
531,3,High,type3,2
532,3,High,type3,2
533,3,High,type3,2
534,3,High,type3,2
535,3,Low,type1,2
536,3,Low,type1,2
537,3,Low,type1,2
538,3,Low,type1,2
539,3,Low,type1,2
540,3,Low,type1,2
541,2,High,type1,0
542,2,High,type1,0
543,2,High,type1,0
544,2,High,type1,0
545,2,High,type1,0
546,2,High,type1,0
547,2,High,type1,0
548,2,High,type1,0
549,2,High,type1,0
550,2,High,type1,0
551,2,High,type1,0
552,2,High,type1,0
553,2,High,type1,0
554,2,High,type1,0
555,2,High,type1,0
556,2,High,type1,0
557,2,High,type1,0
558,2,High,type1,0
559,2,High,type1,0
560,2,High,type1,0
561,2,High,type1,0
562,2,High,type1,0
563,2,High,type1,0
564,3,High,type2,3
565,3,High,type2,3
566,3,High,type2,3
567,3,High,type2,3
568,3,High,type2,3
569,3,High,type2,3
570,3,High,type2,3
571,3,High,type1,0
572,3,High,type1,0
573,3,High,type1,0
574,3,High,type1,0
575,3,High,type1,0
576,3,High,type1,0
577,3,High,type1,0
578,3,High,type1,0
579,3,High,type1,0
580,3,High,type1,0
581,3,High,type1,0
582,3,High,type1,0
583,3,Low,type3,3
584,3,Low,type3,3
585,3,Low,type3,3
586,3,Low,type3,3
587,2,High,type3,1
588,2,High,type3,1
589,2,High,type3,1
590,2,High,type3,1
591,3,High,type2,2
592,3,High,type2,2
593,3,High,type2,2
594,3,High,type2,2
595,3,High,type2,2
596,3,High,type2,2
597,3,High,type2,2
598,3,High,type2,2
599,3,High,type2,2
600,3,High,type2,2
601,3,High,type2,2
602,3,High,type2,2
603,3,High,type2,2
604,1,High,type3,0
605,1,High,type3,0
606,1,High,type3,0
607,1,High,type3,0
608,1,High,type3,0
609,1,High,type3,0
610,1,High,type3,0
611,1,High,type3,0
612,1,High,type3,0
613,1,High,type3,0
614,1,High,type3,0
615,1,High,type3,0
616,1,High,type3,0
617,1,High,type3,0
618,1,High,type3,0
619,1,High,type3,0
620,1,High,type3,0
621,1,High,type3,0
622,1,High,type3,0
623,1,High,type3,0
624,1,High,type3,0
625,1,High,type3,0
626,1,High,type3,0
627,1,High,type3,0
628,1,High,type3,0
629,1,High,type3,0
630,1,High,type3,0
631,2,Low,type3,3
632,2,Low,type3,3
633,2,Low,type3,3
634,2,Low,type3,3
635,2,Low,type3,3
636,2,Low,type3,3
637,2,Low,type3,3
638,2,Low,type3,3
639,2,Low,type3,3
640,2,Low,type3,3
641,2,Low,type3,3
642,2,Low,type3,3
643,2,Low,type3,3
644,2,Low,type3,3
645,2,Low,type3,3
646,2,Low,type3,3
647,2,Low,type3,3
648,2,Low,type3,3
649,2,Low,type3,3
650,2,Low,type3,3
651,2,Low,type3,3
652,2,Low,type3,3
653,2,Low,type3,3
654,1,Low,type3,1
655,1,Low,type3,1
656,1,Low,type3,1
657,1,Low,type3,1
658,1,Low,type3,1
659,1,Low,type3,1
660,1,Low,type3,1
661,1,Low,type3,1
662,1,Low,type3,1
663,1,Low,type3,1
664,1,Low,type3,1
665,1,Low,type3,1
666,1,Low,type3,1
667,1,Low,type3,1
668,1,Low,type3,1
669,1,Low,type3,1
670,1,Low,type3,1
671,1,Low,type3,1
672,1,Low,type3,1
673,1,High,type3,1
674,1,High,type3,1
675,1,High,type3,1
676,1,High,type3,1
677,1,High,type3,1
678,1,High,type3,1
679,1,High,type3,1
680,1,High,type3,1
681,1,High,type3,1
682,1,Low,type1,0
683,1,Low,type1,0
684,1,Low,type1,0
685,1,Low,type1,0
686,1,Low,type1,0
687,1,Low,type1,0
688,1,Low,type1,0
689,1,Low,type1,0
690,1,Low,type1,0
691,1,Low,type1,0
692,1,Low,type1,0
693,1,Low,type1,0
694,1,High,type1,3
695,1,High,type1,3
696,1,High,type1,3
697,1,High,type1,3
698,1,High,type1,3
699,1,High,type1,3
700,1,High,type1,3
701,1,High,type1,3
702,1,High,type1,3
703,1,High,type1,3
704,1,High,type1,3
705,1,High,type1,3
706,1,High,type1,3
707,1,High,type1,3
708,1,High,type1,3
709,1,High,type1,3
710,1,High,type1,3
711,1,High,type1,3
712,1,High,type1,3
713,1,High,type1,3
714,1,High,type1,3
715,1,High,type1,3
716,1,High,type1,3
717,1,High,type1,3
718,1,High,type1,3
719,1,High,type1,3
720,1,High,type1,3
721,1,High,type1,3
722,1,High,type1,3
723,1,High,type1,3
724,1,High,type1,3
725,1,High,type1,3
726,1,High,type1,3
727,1,High,type1,3
728,1,High,type1,3
729,1,High,type1,3
730,1,High,type1,3
731,1,High,type1,3
732,1,High,type1,3
733,1,High,type1,0
734,1,High,type1,0
735,1,High,type1,0
736,1,High,type1,0
737,1,High,type1,0
738,1,High,type1,0
739,1,High,type1,0
740,1,High,type1,0
741,1,High,type1,0
742,1,High,type1,0
743,1,High,type1,0
744,1,High,type1,0
745,1,High,type1,0
746,3,High,type2,0
747,3,High,type2,0
748,3,High,type2,0
749,3,High,type2,0
750,3,High,type2,0
751,3,High,type2,0
752,3,High,type2,0
753,3,High,type2,0
754,3,High,type2,0
755,3,High,type2,0
756,3,High,type2,0
757,3,High,type2,0
758,3,High,type2,0
759,3,Low,type3,0
760,3,Low,type3,0
761,3,Low,type3,0
762,3,Low,type3,0
763,3,Low,type3,0
764,3,Low,type3,0
765,2,Low,type3,0
766,2,Low,type3,0
767,2,Low,type3,0
768,2,Low,type3,0
769,2,Low,type3,0
770,2,Low,type3,0
771,2,Low,type3,0
772,2,Low,type3,0
773,2,Low,type3,0
774,2,Low,type3,0
775,2,Low,type3,0
776,2,Low,type3,0
777,2,Low,type3,0
778,2,Low,type3,0
779,2,Low,type3,0
780,2,Low,type3,0
781,2,Low,type3,0
782,2,Low,type3,0
783,2,Low,type3,0
784,2,Low,type3,0
785,2,Low,type3,0
786,2,Low,type3,0
787,2,Low,type3,0
788,2,Low,type3,0
789,2,Low,type3,0
790,2,Low,type3,0
791,2,Low,type3,0
792,2,Low,type3,0
793,2,Low,type3,0
794,2,Low,type3,0
795,2,Low,type3,0
796,2,Low,type3,0
797,2,Low,type3,0
798,2,Low,type3,0
799,2,Low,type3,0
800,2,Low,type3,0
801,2,High,type1,3
802,2,High,type1,3
803,1,Low,type1,1
804,2,High,type1,1
805,2,High,type1,1
806,2,High,type1,1
807,2,High,type1,1
808,2,High,type1,1
809,2,High,type1,1
810,2,High,type1,1
811,2,High,type1,1
812,2,High,type1,1
813,2,High,type1,1
814,2,High,type1,1
815,2,High,type1,1
816,2,High,type1,1
817,2,High,type2,3
818,2,High,type2,3
819,2,High,type2,3
820,2,High,type2,3
821,2,High,type2,3
822,2,High,type2,3
823,2,High,type2,3
824,2,High,type2,3
825,2,High,type2,3
826,2,High,type2,3
827,2,High,type2,3
828,2,High,type2,3
829,2,High,type2,3
830,2,High,type2,3
831,2,High,type2,3
832,2,Low,type3,1
833,2,Low,type3,1
834,2,Low,type3,1
835,2,Low,type3,1
836,2,Low,type3,1
837,2,Low,type3,1
838,2,Low,type3,1
839,2,Low,type3,1
840,2,Low,type3,1
841,2,Low,type3,1
842,2,Low,type3,1
843,2,Low,type3,1
844,2,Low,type3,1
845,2,Low,type3,1
846,2,Low,type3,1
847,2,Low,type3,1
848,2,Low,type3,1
849,2,Low,type3,1
850,2,Low,type3,1
851,2,Low,type3,1
852,2,Low,type3,1
853,2,Low,type3,1
854,2,Low,type3,1
855,2,Low,type3,1
856,2,Low,type3,1
857,2,Low,type3,1
858,2,Low,type3,1
859,2,Low,type3,1
860,2,Low,type3,1
861,2,Low,type3,1
862,3,Low,type2,2
863,3,Low,type2,2
864,3,Low,type2,2
865,3,Low,type2,2
866,3,Low,type2,2
867,3,Low,type2,2
868,3,Low,type2,2
869,3,Low,type2,2
870,3,Low,type2,2
871,3,Low,type2,2
872,3,Low,type2,2
873,3,Low,type2,2
874,3,Low,type2,2
875,3,Low,type2,2
876,3,Low,type2,2
877,3,Low,type2,2
878,3,Low,type2,2
879,3,Low,type2,2
880,3,Low,type2,2
881,3,Low,type2,2
882,3,Low,type2,2
883,3,Low,type2,2
884,3,Low,type2,2
885,3,Low,type2,2
886,2,Low,type1,0
887,2,Low,type1,0
888,2,Low,type1,0
889,2,Low,type1,0
890,2,Low,type1,0
891,2,Low,type1,0
892,2,Low,type1,0
893,2,Low,type1,0
894,2,Low,type1,0
895,2,Low,type1,0
896,2,Low,type1,0
897,2,Low,type1,0
898,2,Low,type1,0
899,2,Low,type1,0
900,2,Low,type1,0
901,2,Low,type1,0
902,2,Low,type1,0
903,2,Low,type1,0
904,2,Low,type1,0
905,2,Low,type1,0
906,2,Low,type1,0
907,2,Low,type1,0
908,2,Low,type1,0
909,2,Low,type1,0
910,2,Low,type1,0
911,2,Low,type1,0
912,2,Low,type1,0
913,2,Low,type1,0
914,2,Low,type1,0
915,2,Low,type1,0
916,2,Low,type1,0
917,2,Low,type1,0
918,2,Low,type1,0
919,2,Low,type1,0
920,2,Low,type1,0
921,1,Low,type3,3
922,1,Low,type3,3
923,1,Low,type3,3
924,1,Low,type3,3
925,1,Low,type3,3
926,1,Low,type3,3
927,1,Low,type3,3
928,1,High,type1,1
929,1,High,type1,1
930,1,High,type1,1
931,1,High,type1,1
932,1,High,type1,1
933,1,High,type1,1
934,1,High,type1,1
935,1,High,type1,1
936,1,High,type1,1
937,1,High,type1,1
938,1,High,type1,1
939,1,High,type1,1
940,1,High,type1,1
941,1,High,type1,1
942,1,High,type1,1
943,1,High,type1,1
944,1,High,type1,1
945,1,High,type1,1
946,1,High,type1,1
947,1,High,type1,1
948,1,High,type1,1
949,1,High,type1,1
950,1,High,type1,1
951,1,High,type1,1
952,1,High,type1,1
953,1,High,type1,1
954,1,High,type1,1
955,1,High,type1,1
956,1,High,type1,1
957,1,High,type1,1
958,1,High,type1,1
959,1,High,type1,1
960,1,High,type1,1
961,2,High,type1,2
962,2,High,type1,2
963,2,High,type1,2
964,2,High,type1,2
965,2,High,type1,2
966,2,High,type1,2
967,2,High,type1,2
968,2,High,type1,2
969,2,High,type1,2
970,2,High,type1,2
971,2,High,type1,2
972,2,High,type1,2
973,2,High,type1,2
974,2,High,type1,2
975,2,High,type1,2
976,2,High,type1,2
977,2,High,type1,2
978,2,High,type1,2
979,2,High,type1,2
980,2,High,type1,2
981,2,High,type1,2
982,2,High,type1,2
983,2,High,type1,2
984,2,High,type1,2
985,2,High,type1,2
986,2,High,type1,2
987,2,High,type1,2
988,2,High,type1,2
989,2,High,type1,2
990,2,High,type1,2
991,2,High,type1,2
992,2,High,type1,2
993,2,High,type1,2
994,1,Low,type1,2
995,1,Low,type1,2
996,1,Low,type1,2
997,1,Low,type1,2
998,1,Low,type1,2
999,1,Low,type1,2
1000,1,Low,type1,2
1001,1,Low,type1,2
1002,1,Low,type1,2
1003,1,Low,type1,2
1004,1,Low,type1,2
1005,1,Low,type1,2
1006,1,Low,type1,2
1007,1,Low,type1,2
1008,1,Low,type1,2
1009,1,Low,type1,2
1010,1,Low,type1,2
1011,1,Low,type1,2
1012,1,Low,type1,2
1013,1,Low,type1,2
1014,1,Low,type1,2
1015,1,Low,type1,2
1016,1,Low,type1,2
1017,1,Low,type2,2
1018,1,Low,type2,2
1019,1,Low,type2,2
1020,1,Low,type2,2
1021,1,Low,type2,2
1022,1,Low,type2,2
1023,1,Low,type2,2
1024,1,Low,type2,2
1025,1,Low,type2,2
1026,1,Low,type2,2
1027,1,Low,type2,2
1028,1,Low,type2,2
1029,1,Low,type2,2
1030,1,Low,type2,2
1031,1,Low,type2,2
1032,1,Low,type2,2
1033,1,Low,type2,2
1034,1,Low,type2,2
1035,1,Low,type2,2
1036,1,Low,type2,2
1037,1,Low,type2,2
1038,1,Low,type2,2
1039,1,Low,type2,2
1040,1,Low,type2,2
1041,1,Low,type2,2
1042,1,Low,type2,2
1043,1,Low,type2,2
1044,1,Low,type2,2
1045,1,Low,type2,2
1046,1,High,type2,2
1047,1,High,type2,2
1048,1,High,type2,2
1049,1,High,type2,2
1050,1,High,type2,2
1051,1,High,type2,2
1052,1,High,type2,2
1053,1,High,type2,2
1054,1,High,type2,2
1055,1,High,type2,2
1056,1,High,type2,2
1057,1,High,type2,2
1058,1,High,type2,2
1059,1,High,type2,2
1060,1,High,type2,2
1061,1,High,type2,2
1062,1,High,type2,2
1063,1,High,type2,2
1064,1,High,type2,2
1065,1,High,type2,2
1066,3,High,type3,0
1067,3,High,type3,0
1068,3,High,type3,0
1069,3,High,type3,0
1070,3,High,type3,0
1071,3,High,type3,0
1072,3,High,type3,0
1073,3,High,type3,0
1074,3,High,type3,0
1075,3,High,type3,0
1076,3,High,type3,0
1077,3,High,type3,0
1078,3,High,type3,0
1079,3,High,type3,0
1080,3,High,type3,0
1081,3,High,type3,0
1082,3,Low,type3,1
1083,3,Low,type3,1
1084,3,Low,type3,1
1085,3,Low,type3,1
1086,3,Low,type3,1
1087,3,Low,type3,1
1088,3,Low,type3,1
1089,3,Low,type3,1
1090,3,Low,type3,1
1091,3,Low,type3,1
1092,3,Low,type3,1
1093,3,Low,type3,1
1094,3,Low,type3,1
1095,3,Low,type3,1
1096,3,Low,type3,1
1097,3,Low,type3,1
1098,3,Low,type3,1
1099,3,Low,type3,1
1100,3,Low,type3,1
1101,3,Low,type3,1
1102,3,Low,type3,1
1103,3,Low,type3,1
1104,3,Low,type3,1
1105,3,Low,type3,1
1106,3,Low,type3,1
1107,3,Low,type3,1
1108,3,Low,type3,1
1109,3,Low,type3,1
1110,3,Low,type3,1
1111,3,Low,type3,1
1112,3,Low,type3,1
1113,3,Low,type3,1
1114,3,Low,type3,1
1115,3,Low,type3,1
1116,1,High,type1,2
1117,1,High,type1,2
1118,1,High,type1,2
1119,1,High,type1,2
1120,1,High,type1,2
1121,1,High,type1,2
1122,1,High,type1,2
1123,1,High,type1,2
1124,1,High,type1,2
1125,1,High,type1,2
1126,1,High,type1,2
1127,1,High,type1,2
1128,1,High,type1,2
1129,1,High,type1,2
1130,1,High,type1,2
1131,1,High,type1,2
1132,1,High,type1,2
1133,1,High,type1,2
1134,1,High,type1,2
1135,1,High,type1,2
1136,1,High,type1,2
1137,1,High,type1,2
1138,1,High,type1,2
1139,1,High,type1,2
1140,1,High,type1,2
1141,3,Low,type3,2
1142,3,Low,type3,2
1143,3,Low,type3,2
1144,3,Low,type3,2
1145,3,Low,type3,2
1146,3,Low,type3,2
1147,3,Low,type3,2
1148,3,Low,type3,2
1149,3,Low,type3,2
1150,3,Low,type3,2
1151,3,Low,type3,2
1152,3,Low,type3,2
1153,3,Low,type3,2
1154,3,Low,type3,2
1155,3,Low,type3,2
1156,3,Low,type3,2
1157,3,Low,type3,2
1158,3,Low,type3,2
1159,3,Low,type3,2
1160,3,Low,type3,2
1161,3,Low,type3,2
1162,3,Low,type3,2
1163,3,Low,type3,0
1164,3,Low,type3,0
1165,3,Low,type3,0
1166,3,Low,type3,0
1167,3,Low,type3,0
1168,3,Low,type3,0
1169,1,Low,type2,0
1170,1,Low,type2,0
1171,1,Low,type2,0
1172,1,Low,type2,0
1173,1,Low,type2,0
1174,1,Low,type2,0
1175,1,Low,type2,0
1176,1,Low,type2,0
1177,1,Low,type2,0
1178,1,Low,type2,0
1179,1,Low,type2,0
1180,1,Low,type2,0
1181,1,Low,type2,0
1182,1,Low,type2,0
1183,1,Low,type2,0
1184,1,Low,type2,0
1185,1,Low,type2,0
1186,1,Low,type2,0
1187,1,Low,type2,0
1188,1,Low,type2,0
1189,1,Low,type2,0
1190,1,Low,type2,0
1191,1,Low,type2,0
1192,1,Low,type2,0
1193,1,Low,type2,0
1194,1,Low,type2,0
