householdID,householdSize,householdIncome,householdType,numberOfCars
135,1,High,type3,0
136,1,High,type3,0
137,1,High,type3,0
138,1,High,type3,0
139,1,High,type3,0
140,1,High,type3,0
141,1,High,type3,0
142,1,High,type3,0
143,1,High,type3,0
144,1,High,type3,0
145,1,High,type3,0
146,1,High,type3,0
147,1,High,type3,0
148,1,High,type3,0
149,1,High,type3,0
150,1,High,type3,0
151,1,High,type3,0
152,1,High,type3,0
153,1,High,type3,0
154,1,High,type3,0
155,1,High,type3,0
156,1,High,type3,0
157,1,High,type3,0
158,1,High,type3,0
159,1,High,type3,0
160,1,High,type3,0
161,1,High,type3,0
162,1,High,type3,0
163,1,High,type3,0
164,1,High,type3,0
165,1,High,type3,0
166,1,High,type3,0
167,1,High,type3,0
168,1,High,type3,0
169,1,High,type3,0
170,1,High,type3,0
171,1,High,type3,0
172,1,High,type3,0
173,1,High,type3,0
174,1,High,type3,0
175,1,High,type3,0
176,1,High,type3,0
177,1,High,type3,0
178,1,High,type3,0
179,1,High,type3,0
180,1,High,type3,0
181,1,High,type3,0
182,1,High,type3,0
183,1,High,type3,0
184,1,High,type3,0
185,1,High,type3,0
186,1,High,type3,0
187,1,High,type3,0
188,1,High,type3,0
189,1,High,type3,0
190,1,High,type3,0
191,1,High,type3,0
192,1,High,type3,0
193,1,High,type3,0
194,1,High,type3,0
195,1,High,type1,1
196,1,High,type1,1
197,1,High,type1,1
198,1,High,type1,1
199,1,High,type1,1
200,1,High,type1,1
201,1,High,type1,1
202,1,High,type1,1
203,1,High,type1,1
204,1,High,type1,1
205,1,High,type1,1
206,1,High,type1,1
207,1,High,type1,1
208,1,High,type1,1
209,1,High,type1,1
210,1,High,type1,1
211,1,High,type1,1
212,1,High,type1,1
213,1,High,type1,1
214,1,High,type1,1
215,1,High,type1,1
216,1,High,type1,1
217,1,High,type1,1
218,1,High,type1,1
219,1,High,type1,1
220,1,High,type1,1
221,1,High,type1,1
222,1,High,type1,1
223,1,High,type1,1
224,1,High,type1,1
225,1,High,type1,1
226,1,High,type1,1
227,1,High,type1,1
228,1,High,type1,1
229,1,High,type1,1
230,1,High,type1,1
231,1,High,type1,1
232,1,High,type1,1
233,1,High,type1,1
234,1,High,type1,1
235,1,High,type1,1
236,1,High,type1,1
237,1,High,type1,1
238,1,High,type1,1
239,1,High,type1,1
240,1,High,type1,1
241,1,High,type1,1
242,1,High,type1,1
243,1,High,type1,1
244,1,High,type1,1
245,1,High,type1,1
246,1,High,type1,1
247,1,High,type1,1
248,1,High,type1,1
249,1,High,type1,1
250,1,High,type1,1
251,1,High,type1,1
252,1,High,type1,1
253,1,High,type1,1
254,1,High,type1,1
255,1,High,type1,1
256,1,High,type1,1
257,1,High,type1,1
258,1,High,type1,1
259,1,High,type1,1
260,1,High,type1,1
261,1,High,type1,1
262,1,High,type1,1
263,1,High,type1,1
264,1,High,type1,1
265,1,High,type1,1
266,1,High,type1,1
267,1,High,type1,1
268,1,High,type1,1
269,1,High,type1,1
270,1,High,type1,1
271,1,High,type1,1
272,1,High,type1,1
273,1,High,type1,1
274,1,High,type1,1
275,1,High,type1,1
276,1,High,type1,1
277,1,High,type1,1
278,1,High,type1,1
279,1,High,type1,1
280,1,High,type1,1
281,1,High,type1,1
282,1,High,type1,1
283,1,High,type1,1
284,1,High,type1,1
285,1,High,type1,1
286,1,High,type1,1
287,1,High,type2,1
288,1,High,type2,1
289,1,High,type2,1
290,1,High,type2,1
291,1,High,type2,1
292,1,High,type2,1
293,1,High,type2,1
294,1,High,type2,1
295,1,High,type2,1
296,1,High,type2,1
297,1,High,type2,1
298,1,High,type2,1
299,1,High,type2,1
300,1,High,type2,1
301,1,High,type2,1
302,1,High,type2,1
303,1,High,type2,1
304,1,High,type2,1
305,1,High,type2,1
306,1,High,type2,1
307,1,High,type2,1
308,1,High,type3,1
309,1,High,type3,1
310,1,High,type3,1
311,1,High,type3,1
312,1,High,type3,1
313,1,High,type3,1
314,1,High,type3,1
315,1,High,type3,1
316,1,High,type3,1
317,1,High,type3,1
318,1,High,type3,1
319,1,High,type3,1
320,1,High,type3,1
321,1,High,type3,1
322,1,High,type3,1
323,1,High,type3,1
324,1,High,type3,1
325,1,High,type3,1
326,1,High,type3,1
327,1,High,type3,1
328,1,High,type3,1
329,1,High,type3,1
330,1,High,type3,1
331,1,High,type3,1
332,1,High,type3,1
333,1,High,type3,1
334,1,High,type3,1
335,1,High,type3,1
336,1,High,type3,1
337,1,High,type3,1
338,1,High,type3,1
339,1,High,type3,1
340,1,High,type3,1
341,1,High,type3,1
342,1,High,type3,1
343,1,High,type3,1
344,1,High,type3,1
345,1,High,type3,1
346,1,High,type1,2
347,1,High,type1,2
348,1,High,type1,2
349,1,High,type1,2
350,1,High,type1,2
351,1,High,type1,2
352,1,High,type1,2
353,1,High,type1,2
354,1,High,type1,2
355,1,High,type1,2
356,1,High,type1,2
357,1,High,type1,2
358,1,High,type1,2
359,1,High,type1,2
360,1,High,type1,2
361,1,High,type1,2
362,1,High,type1,2
363,1,High,type1,2
364,1,High,type1,2
365,1,High,type1,2
366,1,High,type1,2
367,1,High,type1,2
368,1,High,type1,2
369,1,High,type1,2
370,1,High,type1,2
371,1,High,type1,2
372,1,High,type1,2
373,1,High,type1,2
374,1,High,type1,2
375,1,High,type1,2
376,1,High,type1,2
377,1,High,type1,2
378,1,High,type1,2
379,1,High,type1,2
380,1,High,type2,2
381,1,High,type2,2
382,1,High,type2,2
383,1,High,type2,2
384,1,High,type2,2
385,1,High,type2,2
386,1,High,type2,2
387,1,High,type2,2
388,1,High,type2,2
389,1,High,type2,2
390,1,High,type2,2
391,1,High,type2,2
392,1,High,type2,2
393,1,High,type2,2
394,1,High,type2,2
395,1,High,type2,2
396,1,High,type2,2
397,1,High,type2,2
398,1,High,type2,2
399,1,High,type2,2
400,1,High,type2,2
401,1,High,type2,2
402,1,High,type2,2
403,1,High,type2,2
404,1,High,type2,2
405,1,High,type2,2
406,1,High,type2,2
407,1,High,type2,2
408,1,High,type2,2
409,1,High,type2,2
410,1,High,type2,2
411,1,High,type2,2
412,1,High,type2,2
413,1,High,type2,2
414,1,High,type2,2
415,1,High,type2,2
416,1,High,type2,2
417,1,High,type2,2
418,1,High,type2,2
419,1,High,type2,2
420,1,High,type2,2
421,1,High,type2,2
422,1,High,type2,2
423,1,High,type2,2
424,1,High,type2,2
425,1,High,type2,2
426,1,High,type2,2
427,1,High,type2,2
428,1,High,type2,2
429,1,High,type2,2
430,1,High,type3,2
431,1,High,type3,2
432,1,High,type3,2
433,1,High,type3,2
434,1,High,type3,2
435,1,High,type1,3
436,1,High,type1,3
437,1,High,type1,3
438,1,High,type1,3
439,1,High,type1,3
440,1,High,type1,3
441,1,High,type1,3
442,1,High,type1,3
443,1,High,type1,3
444,1,High,type1,3
445,1,High,type1,3
446,1,High,type1,3
447,1,High,type1,3
448,1,High,type1,3
449,1,High,type1,3
450,1,High,type1,3
451,1,High,type1,3
452,1,High,type1,3
453,1,High,type1,3
454,1,High,type1,3
455,1,High,type1,3
456,1,High,type1,3
457,1,High,type1,3
458,1,High,type1,3
459,1,High,type1,3
460,1,High,type1,3
461,1,High,type1,3
462,1,High,type1,3
463,1,High,type1,3
464,1,High,type1,3
465,1,High,type1,3
466,1,High,type1,3
467,1,High,type1,3
468,1,High,type1,3
469,1,High,type1,3
470,1,High,type1,3
471,1,High,type1,3
472,1,High,type1,3
473,1,High,type1,3
474,1,High,type1,3
475,1,High,type1,3
476,1,High,type1,3
477,1,High,type1,3
478,1,High,type1,3
479,1,High,type1,3
480,1,High,type1,3
481,1,High,type1,3
482,1,High,type1,3
483,1,High,type1,3
484,1,High,type1,3
485,1,High,type1,3
486,1,High,type1,3
487,1,High,type1,3
488,1,High,type1,3
489,1,High,type1,3
490,1,High,type1,3
491,1,High,type1,3
492,1,High,type1,3
493,1,High,type1,3
494,1,High,type1,3
495,1,High,type1,3
496,1,High,type1,3
497,1,High,type1,3
498,1,High,type1,3
499,1,High,type1,3
500,1,High,type1,3
501,1,High,type1,3
502,1,High,type1,3
503,1,High,type1,3
504,1,High,type1,3
505,1,High,type1,3
506,1,High,type1,3
507,1,High,type1,3
508,1,High,type1,3
509,1,High,type1,3
510,1,High,type1,3
511,1,High,type1,3
512,1,High,type1,3
513,1,High,type1,3
514,1,High,type1,3
515,1,High,type1,3
516,1,High,type1,3
517,1,High,type1,3
518,1,High,type1,3
519,1,High,type1,3
520,1,High,type1,3
521,1,High,type1,3
522,1,High,type1,3
523,1,High,type1,3
524,1,High,type1,3
525,1,High,type1,3
526,1,High,type1,3
527,1,High,type1,3
528,1,High,type1,3
529,1,High,type1,3
530,1,High,type1,3
531,1,High,type1,3
532,1,High,type2,3
533,1,High,type2,3
534,1,High,type2,3
535,1,High,type2,3
536,1,High,type2,3
537,1,High,type2,3
538,1,High,type2,3
539,1,High,type2,3
540,1,High,type2,3
541,1,High,type2,3
542,1,High,type2,3
543,1,High,type2,3
544,1,High,type2,3
545,1,High,type2,3
546,1,High,type2,3
547,1,High,type2,3
548,1,High,type2,3
549,1,High,type2,3
550,1,High,type2,3
551,1,High,type2,3
552,1,High,type2,3
553,1,High,type2,3
554,1,High,type2,3
555,1,High,type2,3
556,1,High,type2,3
557,1,High,type2,3
558,1,High,type2,3
559,1,High,type2,3
560,1,High,type2,3
561,1,High,type2,3
562,1,High,type2,3
563,1,High,type2,3
564,1,High,type2,3
565,1,High,type2,3
566,1,High,type2,3
567,1,High,type2,3
568,1,High,type2,3
569,1,High,type3,3
570,1,High,type3,3
571,1,High,type3,3
572,1,High,type3,3
573,1,High,type3,3
574,1,High,type3,3
575,1,High,type3,3
576,1,High,type3,3
577,1,High,type3,3
578,1,High,type3,3
579,1,High,type3,3
580,1,High,type3,3
581,1,High,type3,3
582,1,High,type3,3
583,1,High,type3,3
584,1,High,type3,3
585,2,High,type1,0
586,2,High,type1,0
587,2,High,type1,0
588,2,High,type1,0
589,2,High,type1,0
590,2,High,type1,0
591,2,High,type1,0
592,2,High,type1,0
593,2,High,type1,0
594,2,High,type1,0
595,2,High,type1,0
596,2,High,type1,0
597,2,High,type1,0
598,2,High,type1,0
599,2,High,type1,0
600,2,High,type1,0
601,2,High,type1,0
602,2,High,type1,0
603,2,High,type1,0
604,2,High,type1,0
605,2,High,type1,0
606,2,High,type1,0
607,2,High,type1,0
608,2,High,type1,0
609,2,High,type1,0
610,2,High,type1,0
611,2,High,type1,0
612,2,High,type1,0
613,2,High,type1,0
614,2,High,type1,0
615,2,High,type1,0
616,2,High,type1,0
617,2,High,type1,0
618,2,High,type1,0
619,2,High,type1,0
620,2,High,type1,0
621,2,High,type1,0
622,2,High,type1,0
623,2,High,type1,0
624,2,High,type1,0
625,2,High,type1,0
626,2,High,type1,0
627,2,High,type1,0
628,2,High,type1,0
629,2,High,type1,0
630,2,High,type1,0
631,2,High,type1,0
632,2,High,type1,0
633,2,High,type1,0
634,2,High,type1,0
635,2,High,type1,0
636,2,High,type1,0
637,2,High,type1,0
638,2,High,type1,0
639,2,High,type1,0
640,2,High,type1,0
641,2,High,type1,0
642,2,High,type1,0
643,2,High,type1,0
644,2,High,type1,0
645,2,High,type1,0
646,2,High,type1,0
647,2,High,type1,0
648,2,High,type1,0
649,2,High,type1,0
650,2,High,type1,0
651,2,High,type1,0
652,2,High,type1,0
653,2,High,type1,0
654,2,High,type1,0
655,2,High,type1,0
656,2,High,type1,0
657,2,High,type1,0
658,2,High,type1,0
659,2,High,type1,0
660,2,High,type1,0
661,2,High,type1,0
662,2,High,type1,0
663,2,High,type1,0
664,2,High,type1,0
665,2,High,type1,0
666,2,High,type1,0
667,2,High,type1,0
668,2,High,type1,0
669,2,High,type1,0
670,2,High,type1,0
671,2,High,type2,0
672,2,High,type2,0
673,2,High,type2,0
674,2,High,type2,0
675,2,High,type2,0
676,2,High,type2,0
677,2,High,type2,0
678,2,High,type2,0
679,2,High,type2,0
680,2,High,type2,0
681,2,High,type2,0
682,2,High,type2,0
683,2,High,type2,0
684,2,High,type2,0
685,2,High,type2,0
686,2,High,type2,0
687,2,High,type2,0
688,2,High,type2,0
689,2,High,type2,0
690,2,High,type2,0
691,2,High,type2,0
692,2,High,type2,0
693,2,High,type2,0
694,2,High,type2,0
695,2,High,type2,0
696,2,High,type2,0
697,2,High,type2,0
698,2,High,type2,0
699,2,High,type2,0
700,2,High,type2,0
701,2,High,type2,0
702,2,High,type2,0
703,2,High,type2,0
704,2,High,type2,0
705,2,High,type2,0
706,2,High,type2,0
707,2,High,type2,0
708,2,High,type3,0
709,2,High,type3,0
710,2,High,type3,0
711,2,High,type3,0
712,2,High,type3,0
713,2,High,type3,0
714,2,High,type3,0
715,2,High,type3,0
716,2,High,type3,0
717,2,High,type3,0
718,2,High,type3,0
719,2,High,type3,0
720,2,High,type3,0
721,2,High,type3,0
722,2,High,type3,0
723,2,High,type3,0
724,2,High,type3,0
725,2,High,type3,0
726,2,High,type3,0
727,2,High,type3,0
728,2,High,type3,0
729,2,High,type3,0
730,2,High,type3,0
731,2,High,type3,0
732,2,High,type3,0
733,2,High,type3,0
734,2,High,type3,0
735,2,High,type3,0
736,2,High,type3,0
737,2,High,type3,0
738,2,High,type3,0
739,2,High,type3,0
740,2,High,type3,0
741,2,High,type3,0
742,2,High,type3,0
743,2,High,type3,0
744,2,High,type3,0
745,2,High,type3,0
746,2,High,type3,0
747,2,High,type3,0
748,2,High,type3,0
749,2,High,type3,0
750,2,High,type3,0
751,2,High,type3,0
752,2,High,type3,0
753,2,High,type3,0
754,2,High,type3,0
755,2,High,type3,0
756,2,High,type3,0
757,2,High,type3,0
758,2,High,type3,0
759,2,High,type3,0
760,2,High,type3,0
761,2,High,type3,0
762,2,High,type3,0
763,2,High,type3,0
764,2,High,type3,0
765,2,High,type3,0
766,2,High,type3,0
767,2,High,type3,0
768,2,High,type3,0
769,2,High,type3,0
770,2,High,type3,0
771,2,High,type3,0
772,2,High,type3,0
773,2,High,type3,0
774,2,High,type1,1
775,2,High,type1,1
776,2,High,type1,1
777,2,High,type1,1
778,2,High,type1,1
779,2,High,type1,1
780,2,High,type1,1
781,2,High,type1,1
782,2,High,type1,1
783,2,High,type1,1
784,2,High,type1,1
785,2,High,type1,1
786,2,High,type1,1
787,2,High,type1,1
788,2,High,type1,1
789,2,High,type1,1
790,2,High,type1,1
791,2,High,type1,1
792,2,High,type1,1
793,2,High,type1,1
794,2,High,type1,1
795,2,High,type1,1
796,2,High,type1,1
797,2,High,type1,1
798,2,High,type1,1
799,2,High,type2,1
800,2,High,type2,1
801,2,High,type2,1
802,2,High,type2,1
803,2,High,type2,1
804,2,High,type2,1
805,2,High,type2,1
806,2,High,type2,1
807,2,High,type2,1
808,2,High,type2,1
809,2,High,type2,1
810,2,High,type2,1
811,2,High,type2,1
812,2,High,type2,1
813,2,High,type2,1
814,2,High,type2,1
815,2,High,type2,1
816,2,High,type2,1
817,2,High,type2,1
818,2,High,type2,1
819,2,High,type2,1
820,2,High,type2,1
821,2,High,type2,1
822,2,High,type2,1
823,2,High,type2,1
824,2,High,type2,1
825,2,High,type2,1
826,2,High,type2,1
827,2,High,type2,1
828,2,High,type2,1
829,2,High,type2,1
830,2,High,type2,1
831,2,High,type2,1
832,2,High,type2,1
833,2,High,type2,1
834,2,High,type2,1
835,2,High,type2,1
836,2,High,type2,1
837,2,High,type2,1
838,2,High,type2,1
839,2,High,type2,1
840,2,High,type2,1
841,2,High,type2,1
842,2,High,type2,1
843,2,High,type2,1
844,2,High,type2,1
845,2,High,type2,1
846,2,High,type2,1
847,2,High,type2,1
848,2,High,type2,1
849,2,High,type2,1
850,2,High,type2,1
851,2,High,type2,1
852,2,High,type2,1
853,2,High,type2,1
854,2,High,type2,1
855,2,High,type2,1
856,2,High,type2,1
857,2,High,type2,1
858,2,High,type2,1
859,2,High,type2,1
860,2,High,type2,1
861,2,High,type2,1
862,2,High,type2,1
863,2,High,type2,1
864,2,High,type2,1
865,2,High,type2,1
866,2,High,type2,1
867,2,High,type2,1
868,2,High,type2,1
869,2,High,type2,1
870,2,High,type2,1
871,2,High,type2,1
872,2,High,type2,1
873,2,High,type2,1
874,2,High,type2,1
875,2,High,type2,1
876,2,High,type2,1
877,2,High,type3,1
878,2,High,type3,1
879,2,High,type3,1
880,2,High,type3,1
881,2,High,type3,1
882,2,High,type3,1
883,2,High,type3,1
884,2,High,type3,1
885,2,High,type3,1
886,2,High,type3,1
887,2,High,type3,1
888,2,High,type3,1
889,2,High,type3,1
890,2,High,type3,1
891,2,High,type3,1
892,2,High,type3,1
893,2,High,type3,1
894,2,High,type3,1
895,2,High,type3,1
896,2,High,type3,1
897,2,High,type3,1
898,2,High,type3,1
899,2,High,type3,1
900,2,High,type3,1
901,2,High,type3,1
902,2,High,type3,1
903,2,High,type3,1
904,2,High,type3,1
905,2,High,type3,1
906,2,High,type3,1
907,2,High,type3,1
908,2,High,type3,1
909,2,High,type3,1
910,2,High,type3,1
911,2,High,type3,1
912,2,High,type3,1
913,2,High,type3,1
914,2,High,type3,1
915,2,High,type3,1
916,2,High,type3,1
917,2,High,type3,1
918,2,High,type3,1
919,2,High,type3,1
920,2,High,type3,1
921,2,High,type3,1
922,2,High,type3,1
923,2,High,type3,1
924,2,High,type3,1
925,2,High,type3,1
926,2,High,type3,1
927,2,High,type3,1
928,2,High,type3,1
929,2,High,type3,1
930,2,High,type3,1
931,2,High,type3,1
932,2,High,type3,1
933,2,High,type3,1
934,2,High,type3,1
935,2,High,type3,1
936,2,High,type3,1
937,2,High,type3,1
938,2,High,type3,1
939,2,High,type3,1
940,2,High,type3,1
941,2,High,type3,1
942,2,High,type3,1
943,2,High,type3,1
944,2,High,type3,1
945,2,High,type3,1
946,2,High,type3,1
947,2,High,type3,1
948,2,High,type3,1
949,2,High,type3,1
950,2,High,type1,2
951,2,High,type1,2
952,2,High,type1,2
953,2,High,type1,2
954,2,High,type1,2
955,2,High,type1,2
956,2,High,type1,2
957,2,High,type1,2
958,2,High,type1,2
959,2,High,type1,2
960,2,High,type1,2
961,2,High,type1,2
962,2,High,type1,2
963,2,High,type1,2
964,2,High,type1,2
965,2,High,type1,2
966,2,High,type1,2
967,2,High,type1,2
968,2,High,type1,2
969,2,High,type1,2
970,2,High,type1,2
971,2,High,type1,2
972,2,High,type1,2
973,2,High,type1,2
974,2,High,type1,2
975,2,High,type1,2
976,2,High,type1,2
977,2,High,type1,2
978,2,High,type1,2
979,2,High,type1,2
980,2,High,type1,2
981,2,High,type1,2
982,2,High,type1,2
983,2,High,type1,2
984,2,High,type1,2
985,2,High,type1,2
986,2,High,type1,2
987,2,High,type1,2
988,2,High,type1,2
989,2,High,type1,2
990,2,High,type1,2
991,2,High,type1,2
992,2,High,type1,2
993,2,High,type1,2
994,2,High,type1,2
995,2,High,type1,2
996,2,High,type1,2
997,2,High,type1,2
998,2,High,type1,2
999,2,High,type1,2
1000,2,High,type1,2
1001,2,High,type1,2
1002,2,High,type1,2
1003,2,High,type1,2
1004,2,High,type1,2
1005,2,High,type1,2
1006,2,High,type1,2
1007,2,High,type1,2
1008,2,High,type1,2
1009,2,High,type1,2
1010,2,High,type1,2
1011,2,High,type1,2
1012,2,High,type1,2
1013,2,High,type1,2
1014,2,High,type1,2
1015,2,High,type1,2
1016,2,High,type1,2
1017,2,High,type1,2
1018,2,High,type1,2
1019,2,High,type1,2
1020,2,High,type1,2
1021,2,High,type1,2
1022,2,High,type1,2
1023,2,High,type1,2
1024,2,High,type1,2
1025,2,High,type1,2
1026,2,High,type1,2
1027,2,High,type1,2
1028,2,High,type1,2
1029,2,High,type1,2
1030,2,High,type1,2
1031,2,High,type1,2
1032,2,High,type1,2
1033,2,High,type1,2
1034,2,High,type2,2
1035,2,High,type2,2
1036,2,High,type2,2
1037,2,High,type2,2
1038,2,High,type2,2
1039,2,High,type2,2
1040,2,High,type2,2
1041,2,High,type2,2
1042,2,High,type2,2
1043,2,High,type2,2
1044,2,High,type2,2
1045,2,High,type2,2
1046,2,High,type2,2
1047,2,High,type2,2
1048,2,High,type2,2
1049,2,High,type2,2
1050,2,High,type2,2
1051,2,High,type2,2
1052,2,High,type2,2
1053,2,High,type2,2
1054,2,High,type2,2
1055,2,High,type2,2
1056,2,High,type2,2
1057,2,High,type2,2
1058,2,High,type2,2
1059,2,High,type2,2
1060,2,High,type2,2
1061,2,High,type2,2
1062,2,High,type2,2
1063,2,High,type2,2
1064,2,High,type2,2
1065,2,High,type2,2
1066,2,High,type2,2
1067,2,High,type2,2
1068,2,High,type2,2
1069,2,High,type2,2
1070,2,High,type2,2
1071,2,High,type2,2
1072,2,High,type2,2
1073,2,High,type2,2
1074,2,High,type2,2
1075,2,High,type2,2
1076,2,High,type2,2
1077,2,High,type2,2
1078,2,High,type2,2
1079,2,High,type2,2
1080,2,High,type2,2
1081,2,High,type2,2
1082,2,High,type2,2
1083,2,High,type2,2
1084,2,High,type2,2
1085,2,High,type2,2
1086,2,High,type2,2
1087,2,High,type2,2
1088,2,High,type2,2
1089,2,High,type2,2
1090,2,High,type2,2
1091,2,High,type2,2
1092,2,High,type2,2
1093,2,High,type2,2
1094,2,High,type2,2
1095,2,High,type2,2
1096,2,High,type2,2
1097,2,High,type2,2
1098,2,High,type2,2
1099,2,High,type2,2
1100,2,High,type2,2
1101,2,High,type3,2
1102,2,High,type3,2
1103,2,High,type3,2
1104,2,High,type3,2
1105,2,High,type3,2
1106,2,High,type3,2
1107,2,High,type3,2
1108,2,High,type3,2
1109,2,High,type3,2
1110,2,High,type3,2
1111,2,High,type3,2
1112,2,High,type3,2
1113,2,High,type3,2
1114,2,High,type3,2
1115,2,High,type3,2
1116,2,High,type3,2
1117,2,High,type3,2
1118,2,High,type3,2
1119,2,High,type3,2
1120,2,High,type3,2
1121,2,High,type3,2
1122,2,High,type3,2
1123,2,High,type3,2
1124,2,High,type3,2
1125,2,High,type3,2
1126,2,High,type3,2
1127,2,High,type3,2
1128,2,High,type3,2
1129,2,High,type3,2
1130,2,High,type3,2
1131,2,High,type3,2
1132,2,High,type3,2
1133,2,High,type3,2
1134,2,High,type3,2
1135,2,High,type3,2
1136,2,High,type3,2
1137,2,High,type3,2
1138,2,High,type3,2
1139,2,High,type3,2
1140,2,High,type3,2
1141,2,High,type3,2
1142,2,High,type3,2
1143,2,High,type3,2
1144,2,High,type3,2
1145,2,High,type3,2
1146,2,High,type3,2
1147,2,High,type3,2
1148,2,High,type3,2
1149,2,High,type3,2
1150,2,High,type3,2
1151,2,High,type3,2
1152,2,High,type3,2
1153,2,High,type3,2
1154,2,High,type3,2
1155,2,High,type3,2
1156,2,High,type3,2
1157,2,High,type3,2
1158,2,High,type3,2
1159,2,High,type3,2
1160,2,High,type3,2
1161,2,High,type3,2
1162,2,High,type3,2
1163,2,High,type3,2
1164,2,High,type3,2
1165,2,High,type3,2
1166,2,High,type3,2
1167,2,High,type3,2
1168,2,High,type3,2
1169,2,High,type3,2
1170,2,High,type3,2
1171,2,High,type3,2
1172,2,High,type3,2
1173,2,High,type3,2
1174,2,High,type3,2
1175,2,High,type1,3
1176,2,High,type1,3
1177,2,High,type1,3
1178,2,High,type1,3
1179,2,High,type1,3
1180,2,High,type1,3
1181,2,High,type1,3
1182,2,High,type1,3
1183,2,High,type1,3
1184,2,High,type1,3
1185,2,High,type1,3
1186,2,High,type1,3
1187,2,High,type1,3
1188,2,High,type1,3
1189,2,High,type1,3
1190,2,High,type1,3
1191,2,High,type1,3
1192,2,High,type1,3
1193,2,High,type1,3
1194,2,High,type1,3
1195,2,High,type1,3
1196,2,High,type1,3
1197,2,High,type1,3
1198,2,High,type1,3
1199,2,High,type1,3
1200,2,High,type1,3
1201,2,High,type1,3
1202,2,High,type1,3
1203,2,High,type1,3
1204,2,High,type1,3
1205,2,High,type1,3
1206,2,High,type1,3
1207,2,High,type1,3
1208,2,High,type1,3
1209,2,High,type1,3
1210,2,High,type1,3
1211,2,High,type1,3
1212,2,High,type1,3
1213,2,High,type1,3
1214,2,High,type1,3
1215,2,High,type1,3
1216,2,High,type1,3
1217,2,High,type1,3
1218,2,High,type1,3
1219,2,High,type1,3
1220,2,High,type1,3
1221,2,High,type1,3
1222,2,High,type1,3
1223,2,High,type1,3
1224,2,High,type1,3
1225,2,High,type1,3
1226,2,High,type1,3
1227,2,High,type1,3
1228,2,High,type1,3
1229,2,High,type2,3
1230,2,High,type2,3
1231,2,High,type2,3
1232,2,High,type2,3
1233,2,High,type2,3
1234,2,High,type2,3
1235,2,High,type2,3
1236,2,High,type2,3
1237,2,High,type2,3
1238,2,High,type2,3
1239,2,High,type2,3
1240,2,High,type2,3
1241,2,High,type2,3
1242,2,High,type2,3
1243,2,High,type2,3
1244,2,High,type2,3
