Number Of Cars,0,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,Low,1,1
Number Of Cars,0,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,High,1,3
Number Of Cars,0,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,Low,6,3
Number Of Cars,0,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,High,3,3
Number Of Cars,0,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,Low,8,1
Number Of Cars,0,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,High,4,8
Number Of Cars,0,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,Low,7,16
Number Of Cars,0,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,High,8,3
Number Of Cars,0,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,Low,4,6
Number Of Cars,1,Number Of Bicycles,0,Average age,0:15,Household Size,1,Household Income,High,8,6
Number Of Cars,1,Number Of Bicycles,0,Average age,0:15,Household Size,1,Household Income,Low,3,9
Number Of Cars,1,Number Of Bicycles,0,Average age,0:15,Household Size,2,Household Income,High,4,5
Number Of Cars,1,Number Of Bicycles,0,Average age,0:15,Household Size,2,Household Income,Low,10,9
Number Of Cars,1,Number Of Bicycles,0,Average age,0:15,Household Size,3,Household Income,High,10,9
Number Of Cars,1,Number Of Bicycles,0,Average age,0:15,Household Size,3,Household Income,Low,1,1
Number Of Cars,1,Number Of Bicycles,0,Average age,16:20,Household Size,1,Household Income,High,7,4
Number Of Cars,1,Number Of Bicycles,0,Average age,16:20,Household Size,1,Household Income,Low,1,1
Number Of Cars,1,Number Of Bicycles,0,Average age,16:20,Household Size,2,Household Income,High,6,9
Number Of Cars,1,Number Of Bicycles,0,Average age,16:20,Household Size,2,Household Income,Low,7,10
Number Of Cars,1,Number Of Bicycles,0,Average age,16:20,Household Size,3,Household Income,High,9,2
Number Of Cars,1,Number Of Bicycles,0,Average age,16:20,Household Size,3,Household Income,Low,8,12
Number Of Cars,1,Number Of Bicycles,0,Average age,21:25,Household Size,1,Household Income,High,7,5
Number Of Cars,1,Number Of Bicycles,0,Average age,21:25,Household Size,1,Household Income,Low,3,3
Number Of Cars,1,Number Of Bicycles,0,Average age,21:25,Household Size,2,Household Income,High,10,6
Number Of Cars,1,Number Of Bicycles,0,Average age,21:25,Household Size,2,Household Income,Low,8,1
Number Of Cars,1,Number Of Bicycles,0,Average age,21:25,Household Size,3,Household Income,High,7,3
Number Of Cars,1,Number Of Bicycles,0,Average age,21:25,Household Size,3,Household Income,Low,11,12
Number Of Cars,1,Number Of Bicycles,0,Average age,26:30,Household Size,1,Household Income,High,4,1
Number Of Cars,1,Number Of Bicycles,0,Average age,26:30,Household Size,1,Household Income,Low,7,6
Number Of Cars,1,Number Of Bicycles,0,Average age,26:30,Household Size,2,Household Income,High,2,7
Number Of Cars,1,Number Of Bicycles,0,Average age,26:30,Household Size,2,Household Income,Low,1,3
Number Of Cars,1,Number Of Bicycles,0,Average age,26:30,Household Size,3,Household Income,High,2,2
Number Of Cars,1,Number Of Bicycles,0,Average age,26:30,Household Size,3,Household Income,Low,5,4
Number Of Cars,1,Number Of Bicycles,0,Average age,31:50,Household Size,1,Household Income,High,7,3
Number Of Cars,1,Number Of Bicycles,0,Average age,31:50,Household Size,1,Household Income,Low,11,12
Number Of Cars,1,Number Of Bicycles,0,Average age,31:50,Household Size,2,Household Income,High,2,5
Number Of Cars,1,Number Of Bicycles,0,Average age,31:50,Household Size,2,Household Income,Low,2,3
Number Of Cars,1,Number Of Bicycles,0,Average age,31:50,Household Size,3,Household Income,High,7,0
Number Of Cars,1,Number Of Bicycles,0,Average age,31:50,Household Size,3,Household Income,Low,11,13
Number Of Cars,1,Number Of Bicycles,0,Average age,51:60,Household Size,1,Household Income,High,10,5
Number Of Cars,1,Number Of Bicycles,0,Average age,51:60,Household Size,1,Household Income,Low,8,15
Number Of Cars,1,Number Of Bicycles,0,Average age,51:60,Household Size,2,Household Income,High,7,11
Number Of Cars,1,Number Of Bicycles,0,Average age,51:60,Household Size,2,Household Income,Low,5,2
Number Of Cars,1,Number Of Bicycles,0,Average age,51:60,Household Size,3,Household Income,High,11,13
Number Of Cars,1,Number Of Bicycles,0,Average age,51:60,Household Size,3,Household Income,Low,11,5
Number Of Cars,1,Number Of Bicycles,0,Average age,61:75,Household Size,1,Household Income,High,2,0
Number Of Cars,1,Number Of Bicycles,0,Average age,61:75,Household Size,1,Household Income,Low,2,1
Number Of Cars,1,Number Of Bicycles,0,Average age,61:75,Household Size,2,Household Income,High,8,10
Number Of Cars,1,Number Of Bicycles,0,Average age,61:75,Household Size,2,Household Income,Low,6,13
Number Of Cars,1,Number Of Bicycles,0,Average age,61:75,Household Size,3,Household Income,High,10,3
Number Of Cars,1,Number Of Bicycles,0,Average age,61:75,Household Size,3,Household Income,Low,9,11
Number Of Cars,1,Number Of Bicycles,0,Average age,76:80,Household Size,1,Household Income,High,11,15
Number Of Cars,1,Number Of Bicycles,0,Average age,76:80,Household Size,1,Household Income,Low,5,13
Number Of Cars,1,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,High,2,3
Number Of Cars,1,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,Low,8,11
Number Of Cars,1,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,High,1,1
Number Of Cars,1,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,Low,6,2
Number Of Cars,1,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,High,4,0
Number Of Cars,1,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,Low,4,4
Number Of Cars,1,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,High,7,7
Number Of Cars,1,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,Low,8,4
Number Of Cars,1,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,High,2,2
Number Of Cars,1,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,Low,6,4
Number Of Cars,2,Number Of Bicycles,0,Average age,0:15,Household Size,1,Household Income,High,11,13
Number Of Cars,2,Number Of Bicycles,0,Average age,0:15,Household Size,1,Household Income,Low,10,10
Number Of Cars,2,Number Of Bicycles,0,Average age,0:15,Household Size,2,Household Income,High,11,10
Number Of Cars,2,Number Of Bicycles,0,Average age,0:15,Household Size,2,Household Income,Low,6,6
Number Of Cars,2,Number Of Bicycles,0,Average age,0:15,Household Size,3,Household Income,High,3,4
Number Of Cars,2,Number Of Bicycles,0,Average age,0:15,Household Size,3,Household Income,Low,2,6
Number Of Cars,2,Number Of Bicycles,0,Average age,16:20,Household Size,1,Household Income,High,2,7
Number Of Cars,2,Number Of Bicycles,0,Average age,16:20,Household Size,1,Household Income,Low,2,1
Number Of Cars,2,Number Of Bicycles,0,Average age,16:20,Household Size,2,Household Income,High,3,22
Number Of Cars,2,Number Of Bicycles,0,Average age,16:20,Household Size,2,Household Income,Low,5,10
Number Of Cars,2,Number Of Bicycles,0,Average age,16:20,Household Size,3,Household Income,High,1,1
Number Of Cars,2,Number Of Bicycles,0,Average age,16:20,Household Size,3,Household Income,Low,3,2
Number Of Cars,2,Number Of Bicycles,0,Average age,21:25,Household Size,1,Household Income,High,2,5
Number Of Cars,2,Number Of Bicycles,0,Average age,21:25,Household Size,1,Household Income,Low,5,8
Number Of Cars,2,Number Of Bicycles,0,Average age,21:25,Household Size,2,Household Income,High,6,4
Number Of Cars,2,Number Of Bicycles,0,Average age,21:25,Household Size,2,Household Income,Low,7,2
Number Of Cars,2,Number Of Bicycles,0,Average age,21:25,Household Size,3,Household Income,High,6,2
Number Of Cars,2,Number Of Bicycles,0,Average age,21:25,Household Size,3,Household Income,Low,8,10
Number Of Cars,2,Number Of Bicycles,0,Average age,26:30,Household Size,1,Household Income,High,1,1
Number Of Cars,2,Number Of Bicycles,0,Average age,26:30,Household Size,1,Household Income,Low,7,7
Number Of Cars,2,Number Of Bicycles,0,Average age,26:30,Household Size,2,Household Income,High,4,3
Number Of Cars,2,Number Of Bicycles,0,Average age,26:30,Household Size,2,Household Income,Low,6,8
Number Of Cars,2,Number Of Bicycles,0,Average age,26:30,Household Size,3,Household Income,High,2,7
Number Of Cars,2,Number Of Bicycles,0,Average age,26:30,Household Size,3,Household Income,Low,9,11
Number Of Cars,2,Number Of Bicycles,0,Average age,31:50,Household Size,1,Household Income,High,4,2
Number Of Cars,2,Number Of Bicycles,0,Average age,31:50,Household Size,1,Household Income,Low,8,10
Number Of Cars,2,Number Of Bicycles,0,Average age,31:50,Household Size,2,Household Income,High,4,5
Number Of Cars,2,Number Of Bicycles,0,Average age,31:50,Household Size,2,Household Income,Low,10,5
Number Of Cars,2,Number Of Bicycles,0,Average age,31:50,Household Size,3,Household Income,High,5,6
Number Of Cars,2,Number Of Bicycles,0,Average age,31:50,Household Size,3,Household Income,Low,7,2
Number Of Cars,2,Number Of Bicycles,0,Average age,51:60,Household Size,1,Household Income,High,9,10
Number Of Cars,2,Number Of Bicycles,0,Average age,51:60,Household Size,1,Household Income,Low,5,8
Number Of Cars,2,Number Of Bicycles,0,Average age,51:60,Household Size,2,Household Income,High,3,6
Number Of Cars,2,Number Of Bicycles,0,Average age,51:60,Household Size,2,Household Income,Low,9,5
Number Of Cars,2,Number Of Bicycles,0,Average age,51:60,Household Size,3,Household Income,High,3,8
Number Of Cars,2,Number Of Bicycles,0,Average age,51:60,Household Size,3,Household Income,Low,8,5
Number Of Cars,2,Number Of Bicycles,0,Average age,61:75,Household Size,1,Household Income,High,10,15
Number Of Cars,2,Number Of Bicycles,0,Average age,61:75,Household Size,1,Household Income,Low,2,6
Number Of Cars,2,Number Of Bicycles,0,Average age,61:75,Household Size,2,Household Income,High,8,17
Number Of Cars,2,Number Of Bicycles,0,Average age,61:75,Household Size,2,Household Income,Low,2,2
Number Of Cars,2,Number Of Bicycles,0,Average age,61:75,Household Size,3,Household Income,High,9,27
Number Of Cars,2,Number Of Bicycles,0,Average age,61:75,Household Size,3,Household Income,Low,4,15
Number Of Cars,2,Number Of Bicycles,0,Average age,76:80,Household Size,1,Household Income,High,10,10
Number Of Cars,2,Number Of Bicycles,0,Average age,76:80,Household Size,1,Household Income,Low,3,1
Number Of Cars,2,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,High,8,4
Number Of Cars,2,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,Low,5,6
Number Of Cars,2,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,High,9,12
Number Of Cars,2,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,Low,4,13
Number Of Cars,2,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,High,7,25
Number Of Cars,2,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,Low,5,5
Number Of Cars,2,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,High,4,5
Number Of Cars,2,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,Low,5,3
Number Of Cars,2,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,High,8,19
Number Of Cars,2,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,Low,2,2
Number Of Cars,3,Number Of Bicycles,0,Average age,0:15,Household Size,1,Household Income,High,11,8
Number Of Cars,3,Number Of Bicycles,0,Average age,0:15,Household Size,1,Household Income,Low,2,2
Number Of Cars,3,Number Of Bicycles,0,Average age,0:15,Household Size,2,Household Income,High,7,5
Number Of Cars,3,Number Of Bicycles,0,Average age,0:15,Household Size,2,Household Income,Low,5,4
Number Of Cars,3,Number Of Bicycles,0,Average age,0:15,Household Size,3,Household Income,High,2,1
Number Of Cars,3,Number Of Bicycles,0,Average age,0:15,Household Size,3,Household Income,Low,7,5
Number Of Cars,3,Number Of Bicycles,0,Average age,16:20,Household Size,1,Household Income,High,1,1
Number Of Cars,3,Number Of Bicycles,0,Average age,16:20,Household Size,1,Household Income,Low,4,5
Number Of Cars,3,Number Of Bicycles,0,Average age,16:20,Household Size,2,Household Income,High,10,1
Number Of Cars,3,Number Of Bicycles,0,Average age,16:20,Household Size,2,Household Income,Low,1,2
Number Of Cars,3,Number Of Bicycles,0,Average age,16:20,Household Size,3,Household Income,High,2,2
Number Of Cars,3,Number Of Bicycles,0,Average age,16:20,Household Size,3,Household Income,Low,10,9
Number Of Cars,3,Number Of Bicycles,0,Average age,21:25,Household Size,1,Household Income,High,1,1
Number Of Cars,3,Number Of Bicycles,0,Average age,21:25,Household Size,1,Household Income,Low,10,3
Number Of Cars,3,Number Of Bicycles,0,Average age,21:25,Household Size,2,Household Income,High,1,1
Number Of Cars,3,Number Of Bicycles,0,Average age,21:25,Household Size,2,Household Income,Low,4,4
Number Of Cars,3,Number Of Bicycles,0,Average age,21:25,Household Size,3,Household Income,High,7,2
Number Of Cars,3,Number Of Bicycles,0,Average age,21:25,Household Size,3,Household Income,Low,10,8
Number Of Cars,3,Number Of Bicycles,0,Average age,26:30,Household Size,1,Household Income,High,11,1
Number Of Cars,3,Number Of Bicycles,0,Average age,26:30,Household Size,1,Household Income,Low,5,5
Number Of Cars,3,Number Of Bicycles,0,Average age,26:30,Household Size,2,Household Income,High,5,1
Number Of Cars,3,Number Of Bicycles,0,Average age,26:30,Household Size,2,Household Income,Low,8,11
Number Of Cars,3,Number Of Bicycles,0,Average age,26:30,Household Size,3,Household Income,High,12,5
Number Of Cars,3,Number Of Bicycles,0,Average age,26:30,Household Size,3,Household Income,Low,9,26
Number Of Cars,3,Number Of Bicycles,0,Average age,31:50,Household Size,1,Household Income,High,5,1
Number Of Cars,3,Number Of Bicycles,0,Average age,31:50,Household Size,1,Household Income,Low,7,18
Number Of Cars,3,Number Of Bicycles,0,Average age,31:50,Household Size,2,Household Income,High,10,2
Number Of Cars,3,Number Of Bicycles,0,Average age,31:50,Household Size,2,Household Income,Low,7,3
Number Of Cars,3,Number Of Bicycles,0,Average age,31:50,Household Size,3,Household Income,High,2,3
Number Of Cars,3,Number Of Bicycles,0,Average age,31:50,Household Size,3,Household Income,Low,2,3
Number Of Cars,3,Number Of Bicycles,0,Average age,51:60,Household Size,1,Household Income,High,11,6
Number Of Cars,3,Number Of Bicycles,0,Average age,51:60,Household Size,1,Household Income,Low,7,10
Number Of Cars,3,Number Of Bicycles,0,Average age,51:60,Household Size,2,Household Income,High,1,0
Number Of Cars,3,Number Of Bicycles,0,Average age,51:60,Household Size,2,Household Income,Low,5,3
Number Of Cars,3,Number Of Bicycles,0,Average age,51:60,Household Size,3,Household Income,High,8,7
Number Of Cars,3,Number Of Bicycles,0,Average age,51:60,Household Size,3,Household Income,Low,9,1
Number Of Cars,3,Number Of Bicycles,0,Average age,61:75,Household Size,1,Household Income,High,8,4
Number Of Cars,3,Number Of Bicycles,0,Average age,61:75,Household Size,1,Household Income,Low,4,3
Number Of Cars,3,Number Of Bicycles,0,Average age,61:75,Household Size,2,Household Income,High,2,1
Number Of Cars,3,Number Of Bicycles,0,Average age,61:75,Household Size,2,Household Income,Low,9,10
Number Of Cars,3,Number Of Bicycles,0,Average age,61:75,Household Size,3,Household Income,High,4,4
Number Of Cars,3,Number Of Bicycles,0,Average age,61:75,Household Size,3,Household Income,Low,2,0
Number Of Cars,3,Number Of Bicycles,0,Average age,76:80,Household Size,1,Household Income,High,8,4
Number Of Cars,3,Number Of Bicycles,0,Average age,76:80,Household Size,1,Household Income,Low,2,2
Number Of Cars,3,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,High,6,1
Number Of Cars,3,Number Of Bicycles,0,Average age,76:80,Household Size,2,Household Income,Low,11,7
Number Of Cars,3,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,High,2,7
Number Of Cars,3,Number Of Bicycles,0,Average age,76:80,Household Size,3,Household Income,Low,5,9
Number Of Cars,3,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,High,10,6
Number Of Cars,3,Number Of Bicycles,0,Average age,81:100,Household Size,1,Household Income,Low,2,2
Number Of Cars,3,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,High,9,4
Number Of Cars,3,Number Of Bicycles,0,Average age,81:100,Household Size,2,Household Income,Low,7,16
Number Of Cars,3,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,High,3,31
Number Of Cars,3,Number Of Bicycles,0,Average age,81:100,Household Size,3,Household Income,Low,10,10
Number Of Cars,0,Number Of Bicycles,1,Average age,0:15,Household Size,1,Household Income,High,5,4
Number Of Cars,0,Number Of Bicycles,1,Average age,0:15,Household Size,1,Household Income,Low,7,6
Number Of Cars,0,Number Of Bicycles,1,Average age,0:15,Household Size,2,Household Income,High,2,3
Number Of Cars,0,Number Of Bicycles,1,Average age,0:15,Household Size,2,Household Income,Low,9,5
Number Of Cars,0,Number Of Bicycles,1,Average age,0:15,Household Size,3,Household Income,High,12,7
Number Of Cars,0,Number Of Bicycles,1,Average age,0:15,Household Size,3,Household Income,Low,7,10
Number Of Cars,0,Number Of Bicycles,1,Average age,16:20,Household Size,1,Household Income,High,5,6
Number Of Cars,0,Number Of Bicycles,1,Average age,16:20,Household Size,1,Household Income,Low,3,2
Number Of Cars,0,Number Of Bicycles,1,Average age,16:20,Household Size,2,Household Income,High,3,5
Number Of Cars,0,Number Of Bicycles,1,Average age,16:20,Household Size,2,Household Income,Low,3,6
Number Of Cars,0,Number Of Bicycles,1,Average age,16:20,Household Size,3,Household Income,High,4,3
Number Of Cars,0,Number Of Bicycles,1,Average age,16:20,Household Size,3,Household Income,Low,2,1
Number Of Cars,0,Number Of Bicycles,1,Average age,21:25,Household Size,1,Household Income,High,8,7
Number Of Cars,0,Number Of Bicycles,1,Average age,21:25,Household Size,1,Household Income,Low,12,6
Number Of Cars,0,Number Of Bicycles,1,Average age,21:25,Household Size,2,Household Income,High,12,14
Number Of Cars,0,Number Of Bicycles,1,Average age,21:25,Household Size,2,Household Income,Low,11,12
Number Of Cars,0,Number Of Bicycles,1,Average age,21:25,Household Size,3,Household Income,High,11,6
Number Of Cars,0,Number Of Bicycles,1,Average age,21:25,Household Size,3,Household Income,Low,10,13
Number Of Cars,0,Number Of Bicycles,1,Average age,26:30,Household Size,1,Household Income,High,4,4
Number Of Cars,0,Number Of Bicycles,1,Average age,26:30,Household Size,1,Household Income,Low,5,3
Number Of Cars,0,Number Of Bicycles,1,Average age,26:30,Household Size,2,Household Income,High,6,6
Number Of Cars,0,Number Of Bicycles,1,Average age,26:30,Household Size,2,Household Income,Low,4,3
Number Of Cars,0,Number Of Bicycles,1,Average age,26:30,Household Size,3,Household Income,High,9,6
Number Of Cars,0,Number Of Bicycles,1,Average age,26:30,Household Size,3,Household Income,Low,10,15
Number Of Cars,0,Number Of Bicycles,1,Average age,31:50,Household Size,1,Household Income,High,6,9
Number Of Cars,0,Number Of Bicycles,1,Average age,31:50,Household Size,1,Household Income,Low,5,9
Number Of Cars,0,Number Of Bicycles,1,Average age,31:50,Household Size,2,Household Income,High,9,14
Number Of Cars,0,Number Of Bicycles,1,Average age,31:50,Household Size,2,Household Income,Low,1,1
Number Of Cars,0,Number Of Bicycles,1,Average age,31:50,Household Size,3,Household Income,High,3,2
Number Of Cars,0,Number Of Bicycles,1,Average age,31:50,Household Size,3,Household Income,Low,4,12
Number Of Cars,0,Number Of Bicycles,1,Average age,51:60,Household Size,1,Household Income,High,1,2
Number Of Cars,0,Number Of Bicycles,1,Average age,51:60,Household Size,1,Household Income,Low,11,11
Number Of Cars,0,Number Of Bicycles,1,Average age,51:60,Household Size,2,Household Income,High,8,3
Number Of Cars,0,Number Of Bicycles,1,Average age,51:60,Household Size,2,Household Income,Low,9,12
Number Of Cars,0,Number Of Bicycles,1,Average age,51:60,Household Size,3,Household Income,High,9,11
Number Of Cars,0,Number Of Bicycles,1,Average age,51:60,Household Size,3,Household Income,Low,7,9
Number Of Cars,0,Number Of Bicycles,1,Average age,61:75,Household Size,1,Household Income,High,11,5
Number Of Cars,0,Number Of Bicycles,1,Average age,61:75,Household Size,1,Household Income,Low,11,15
Number Of Cars,0,Number Of Bicycles,1,Average age,61:75,Household Size,2,Household Income,High,9,5
Number Of Cars,0,Number Of Bicycles,1,Average age,61:75,Household Size,2,Household Income,Low,10,9
Number Of Cars,0,Number Of Bicycles,1,Average age,61:75,Household Size,3,Household Income,High,12,13
Number Of Cars,0,Number Of Bicycles,1,Average age,61:75,Household Size,3,Household Income,Low,3,2
Number Of Cars,0,Number Of Bicycles,1,Average age,76:80,Household Size,1,Household Income,High,9,10
Number Of Cars,0,Number Of Bicycles,1,Average age,76:80,Household Size,1,Household Income,Low,5,9
Number Of Cars,0,Number Of Bicycles,1,Average age,76:80,Household Size,2,Household Income,High,6,3
Number Of Cars,0,Number Of Bicycles,1,Average age,76:80,Household Size,2,Household Income,Low,11,9
Number Of Cars,0,Number Of Bicycles,1,Average age,76:80,Household Size,3,Household Income,High,5,11
Number Of Cars,0,Number Of Bicycles,1,Average age,76:80,Household Size,3,Household Income,Low,8,10
Number Of Cars,0,Number Of Bicycles,1,Average age,81:100,Household Size,1,Household Income,High,10,14
Number Of Cars,0,Number Of Bicycles,1,Average age,81:100,Household Size,1,Household Income,Low,5,2
Number Of Cars,0,Number Of Bicycles,1,Average age,81:100,Household Size,2,Household Income,High,7,9
Number Of Cars,0,Number Of Bicycles,1,Average age,81:100,Household Size,2,Household Income,Low,3,3
Number Of Cars,0,Number Of Bicycles,1,Average age,81:100,Household Size,3,Household Income,High,4,4
Number Of Cars,0,Number Of Bicycles,1,Average age,81:100,Household Size,3,Household Income,Low,6,15
Number Of Cars,1,Number Of Bicycles,1,Average age,0:15,Household Size,1,Household Income,High,5,4
Number Of Cars,1,Number Of Bicycles,1,Average age,0:15,Household Size,1,Household Income,Low,6,10
Number Of Cars,1,Number Of Bicycles,1,Average age,0:15,Household Size,2,Household Income,High,1,2
Number Of Cars,1,Number Of Bicycles,1,Average age,0:15,Household Size,2,Household Income,Low,5,5
Number Of Cars,1,Number Of Bicycles,1,Average age,0:15,Household Size,3,Household Income,High,2,6
Number Of Cars,1,Number Of Bicycles,1,Average age,0:15,Household Size,3,Household Income,Low,3,3
Number Of Cars,1,Number Of Bicycles,1,Average age,16:20,Household Size,1,Household Income,High,2,4
Number Of Cars,1,Number Of Bicycles,1,Average age,16:20,Household Size,1,Household Income,Low,13,9
Number Of Cars,1,Number Of Bicycles,1,Average age,16:20,Household Size,2,Household Income,High,1,1
Number Of Cars,1,Number Of Bicycles,1,Average age,16:20,Household Size,2,Household Income,Low,6,5
Number Of Cars,1,Number Of Bicycles,1,Average age,16:20,Household Size,3,Household Income,High,5,11
Number Of Cars,1,Number Of Bicycles,1,Average age,16:20,Household Size,3,Household Income,Low,11,10
Number Of Cars,1,Number Of Bicycles,1,Average age,21:25,Household Size,1,Household Income,High,4,9
Number Of Cars,1,Number Of Bicycles,1,Average age,21:25,Household Size,1,Household Income,Low,4,5
Number Of Cars,1,Number Of Bicycles,1,Average age,21:25,Household Size,2,Household Income,High,10,10
Number Of Cars,1,Number Of Bicycles,1,Average age,21:25,Household Size,2,Household Income,Low,12,1
Number Of Cars,1,Number Of Bicycles,1,Average age,21:25,Household Size,3,Household Income,High,5,11
Number Of Cars,1,Number Of Bicycles,1,Average age,21:25,Household Size,3,Household Income,Low,9,9
