householdSize,householdIncome,householdType,numberOfCars,householdID
1,High,type3,2,154
1,High,type1,1,155
1,High,type1,3,156
1,High,type3,3,157
1,High,type2,1,158
1,High,type3,1,159
1,High,type1,3,160
1,High,type3,1,161
1,High,type1,2,162
1,High,type3,1,163
1,High,type1,1,164
1,High,type3,0,165
1,High,type2,1,166
1,High,type1,3,167
1,High,type1,3,168
1,High,type3,3,169
1,High,type1,3,170
1,High,type3,1,171
1,High,type1,3,172
1,High,type3,1,173
1,High,type2,3,174
1,High,type1,3,175
1,High,type2,1,176
1,High,type2,1,177
1,High,type1,1,178
1,High,type3,2,179
1,High,type2,3,180
1,High,type3,3,181
1,High,type1,1,182
1,High,type2,1,183
1,High,type2,3,184
1,High,type1,2,185
1,High,type1,2,186
1,High,type1,3,187
1,High,type1,1,188
1,High,type2,1,189
1,High,type1,3,190
1,High,type1,3,191
1,High,type1,0,192
1,High,type1,3,193
1,High,type1,3,194
1,High,type2,1,195
1,High,type2,1,196
1,High,type1,3,197
1,High,type1,3,198
1,High,type1,3,199
1,High,type2,1,200
1,High,type3,0,201
1,High,type2,1,202
1,High,type3,0,203
1,High,type3,3,204
1,High,type1,0,205
1,High,type1,1,206
1,High,type1,3,207
1,High,type1,3,208
1,High,type1,3,209
1,High,type3,1,210
1,High,type1,1,211
1,High,type1,0,212
1,High,type2,1,213
1,High,type1,2,214
1,High,type1,0,215
1,High,type1,1,216
1,High,type1,3,217
1,High,type2,1,218
1,High,type3,2,219
1,High,type3,3,220
1,High,type1,3,221
1,High,type2,1,222
1,High,type1,3,223
1,High,type3,0,224
1,High,type1,3,225
1,High,type2,1,226
1,High,type3,3,227
1,High,type2,3,228
1,High,type1,1,229
1,High,type3,1,230
1,High,type1,2,231
1,High,type1,0,232
1,High,type3,1,233
1,High,type3,2,234
1,High,type2,3,235
1,High,type1,3,236
1,High,type2,1,237
1,High,type2,3,238
1,High,type2,3,239
1,High,type2,1,240
1,High,type1,3,241
1,High,type2,3,242
1,High,type3,0,243
1,High,type2,3,244
1,High,type1,0,245
1,High,type3,1,246
1,High,type1,1,247
1,High,type2,1,248
1,High,type2,1,249
1,High,type3,2,250
1,High,type3,2,251
1,High,type2,3,252
1,High,type2,1,253
1,High,type2,1,254
1,High,type2,3,255
1,High,type2,3,256
1,High,type1,3,257
1,High,type1,1,258
1,High,type1,1,259
1,High,type2,3,260
1,High,type3,2,261
1,High,type3,2,262
1,High,type1,2,263
1,High,type2,3,264
1,High,type1,3,265
1,High,type2,1,266
1,High,type2,3,267
1,High,type1,3,268
1,High,type2,3,269
1,High,type3,2,270
1,High,type2,1,271
1,High,type2,1,272
1,High,type2,1,273
1,High,type1,2,274
1,High,type1,3,275
1,High,type2,3,276
1,High,type1,3,277
1,High,type2,1,278
1,High,type2,3,279
1,High,type2,1,280
1,High,type1,0,281
1,High,type2,1,282
1,High,type1,1,283
1,High,type1,3,284
1,High,type2,3,285
1,High,type3,1,286
1,High,type3,0,287
1,High,type2,1,288
1,High,type1,3,289
1,High,type2,1,290
1,High,type1,2,291
1,High,type2,1,292
1,High,type2,1,293
1,High,type1,1,294
1,High,type2,3,295
1,High,type1,3,296
1,High,type2,1,297
1,High,type2,1,298
1,High,type2,1,299
1,High,type3,1,300
1,High,type1,3,301
1,High,type3,2,302
1,High,type1,3,303
1,High,type2,1,304
1,High,type3,3,305
1,High,type2,1,306
1,High,type1,2,307
1,High,type2,1,308
1,High,type2,3,309
1,High,type2,1,310
1,High,type2,3,311
1,High,type2,3,312
1,High,type2,1,313
1,High,type3,0,314
1,High,type2,3,315
1,High,type1,1,316
1,High,type3,3,317
1,High,type1,3,318
1,High,type2,3,319
1,High,type3,3,320
1,High,type1,1,321
1,High,type1,1,322
1,High,type1,0,323
1,High,type2,1,324
1,High,type1,3,325
1,High,type2,3,326
1,High,type2,1,327
1,High,type2,1,328
1,High,type1,3,329
1,High,type2,1,330
1,High,type3,1,331
1,High,type2,1,332
1,High,type2,1,333
1,High,type2,3,334
1,High,type3,2,335
1,High,type2,1,336
1,High,type3,3,337
1,High,type3,3,338
1,High,type1,1,339
1,High,type3,3,340
1,High,type1,0,341
1,High,type3,1,342
1,High,type1,2,343
1,High,type1,1,344
1,High,type1,3,345
1,High,type1,1,346
1,High,type1,0,347
1,High,type1,3,348
1,High,type2,3,349
1,High,type1,1,350
1,High,type3,0,351
1,High,type2,1,352
1,High,type1,1,353
1,High,type1,3,354
1,High,type1,3,355
1,High,type2,1,356
1,High,type1,3,357
1,High,type3,0,358
1,High,type2,3,359
1,High,type1,2,360
1,High,type3,2,361
1,High,type2,1,362
1,High,type2,1,363
1,High,type1,0,364
1,High,type3,2,365
1,High,type3,2,366
1,High,type1,3,367
1,High,type2,1,368
1,High,type1,0,369
1,High,type2,1,370
1,High,type1,1,371
1,High,type2,3,372
1,High,type2,1,373
1,High,type3,0,374
1,High,type3,0,375
1,High,type2,1,376
1,High,type1,1,377
1,High,type1,0,378
1,High,type3,3,379
1,High,type2,1,380
1,High,type3,0,381
1,High,type3,3,382
1,High,type3,2,383
1,High,type3,3,384
1,High,type2,1,385
1,High,type1,2,386
1,High,type2,1,387
1,High,type1,3,388
1,High,type2,1,389
1,High,type2,1,390
1,High,type1,2,391
1,High,type1,2,392
1,High,type3,3,393
1,High,type2,3,394
1,High,type1,3,395
1,High,type3,2,396
1,High,type3,3,397
1,High,type2,1,398
1,High,type1,3,399
1,High,type2,1,400
1,High,type1,3,401
1,High,type2,1,402
1,High,type2,3,403
1,High,type2,3,404
1,High,type3,2,405
1,High,type1,3,406
1,High,type1,2,407
1,High,type2,3,408
1,High,type2,3,409
1,High,type1,1,410
1,High,type2,3,411
1,High,type1,1,412
1,High,type3,3,413
1,High,type2,1,414
1,High,type1,1,415
1,High,type2,1,416
1,High,type2,1,417
1,High,type2,3,418
1,High,type1,3,419
1,High,type1,3,420
1,High,type3,3,421
1,High,type2,3,422
1,High,type3,2,423
1,High,type1,0,424
1,High,type2,3,425
1,High,type1,3,426
1,High,type1,2,427
1,High,type1,3,428
1,High,type2,1,429
1,High,type1,3,430
1,High,type3,1,431
1,High,type2,1,432
1,High,type1,1,433
1,High,type2,1,434
1,High,type1,3,435
1,High,type1,3,436
1,High,type1,3,437
1,High,type2,3,438
1,High,type2,1,439
1,High,type2,1,440
1,High,type1,3,441
1,High,type1,2,442
1,High,type2,1,443
1,High,type2,1,444
1,High,type2,3,445
1,High,type2,1,446
1,High,type3,0,447
1,High,type2,3,448
1,High,type3,2,449
1,High,type1,3,450
1,High,type2,1,451
1,High,type2,3,452
1,High,type1,3,453
1,High,type2,3,454
1,High,type1,1,455
1,High,type2,1,456
1,High,type1,2,457
1,High,type2,3,458
1,High,type3,0,459
1,High,type2,3,460
1,High,type3,0,461
1,High,type1,1,462
1,High,type2,1,463
1,High,type2,3,464
1,High,type1,0,465
1,High,type2,3,466
1,High,type2,1,467
1,High,type2,3,468
1,High,type2,1,469
1,High,type2,1,470
1,High,type3,2,471
1,High,type3,2,472
1,High,type3,1,473
1,High,type1,2,474
1,High,type1,3,475
1,High,type2,1,476
1,High,type2,3,477
1,High,type2,1,478
1,High,type3,1,479
1,High,type2,1,480
1,High,type3,3,481
1,High,type1,0,482
1,High,type1,0,483
1,High,type2,1,484
1,High,type2,3,485
1,High,type2,1,486
1,High,type2,1,487
1,High,type2,3,488
1,High,type2,1,489
1,High,type1,2,490
1,High,type2,1,491
1,High,type2,1,492
1,High,type3,1,493
1,High,type2,1,494
1,High,type1,3,495
1,High,type2,3,496
1,High,type2,1,497
1,High,type2,3,498
1,High,type2,3,499
1,High,type2,3,500
1,High,type2,1,501
1,High,type3,3,502
1,High,type2,1,503
1,High,type1,2,504
1,High,type3,1,505
1,High,type1,3,506
1,High,type2,1,507
1,High,type3,2,508
1,High,type2,1,509
1,High,type3,2,510
1,High,type1,3,511
1,High,type1,1,512
1,High,type2,1,513
1,High,type2,1,514
1,High,type2,3,515
1,High,type2,1,516
1,High,type2,1,517
1,High,type3,3,518
1,High,type1,3,519
1,High,type2,3,520
1,High,type2,3,521
1,High,type1,3,522
1,High,type1,3,523
1,High,type2,1,524
1,High,type2,1,525
1,High,type2,1,526
1,High,type1,3,527
1,High,type1,3,528
1,High,type1,3,529
1,High,type2,1,530
1,High,type2,1,531
1,High,type2,3,532
1,High,type1,1,533
1,High,type1,0,534
1,High,type2,1,535
1,High,type2,1,536
1,High,type1,3,537
1,High,type3,3,538
1,High,type2,3,539
1,High,type3,1,540
1,High,type2,3,541
1,High,type2,3,542
1,High,type2,1,543
1,High,type3,1,544
1,High,type2,1,545
1,High,type2,3,546
1,High,type2,1,547
1,High,type1,1,548
1,High,type1,3,549
1,High,type3,1,550
1,High,type3,1,551
1,High,type2,1,552
1,High,type1,2,553
1,High,type1,3,554
1,High,type2,1,555
1,High,type3,1,556
1,High,type2,1,557
1,High,type2,3,558
1,High,type1,3,559
1,High,type2,3,560
1,High,type2,1,561
1,High,type3,3,562
1,High,type3,1,563
1,High,type1,2,564
1,High,type2,1,565
1,High,type3,3,566
1,High,type1,3,567
1,High,type2,1,568
1,High,type1,2,569
1,High,type3,0,570
1,High,type3,0,571
1,High,type3,0,572
1,High,type2,3,573
1,High,type2,1,574
1,High,type1,2,575
1,High,type2,1,576
1,High,type3,0,577
1,High,type2,1,578
1,High,type1,0,579
1,High,type3,1,580
1,High,type2,3,581
1,High,type1,0,582
1,High,type1,2,583
1,High,type3,3,584
1,High,type2,1,585
1,High,type3,0,586
1,High,type1,3,587
1,High,type3,3,588
1,High,type2,1,589
1,High,type2,1,590
1,High,type1,1,591
1,High,type1,2,592
1,High,type2,3,593
1,High,type2,3,594
1,High,type2,3,595
1,High,type3,3,596
1,High,type3,1,597
1,High,type1,0,598
1,High,type2,3,599
1,High,type1,3,600
1,High,type2,3,601
1,High,type3,3,602
1,High,type2,3,603
1,High,type3,3,604
1,High,type1,3,605
1,High,type2,1,606
1,High,type2,1,607
1,High,type2,3,608
1,High,type2,3,609
1,High,type2,3,610
1,High,type2,1,611
1,High,type2,1,612
1,High,type1,2,613
1,High,type3,3,614
1,High,type2,3,615
1,High,type2,1,616
1,High,type3,0,617
1,High,type2,1,618
1,High,type2,3,619
1,High,type3,2,620
1,High,type3,1,621
1,High,type2,3,622
1,High,type2,1,623
1,High,type1,3,624
1,High,type2,3,625
1,High,type1,2,626
1,High,type1,3,627
1,High,type2,3,628
1,High,type3,1,629
1,High,type3,1,630
1,High,type3,2,631
1,High,type3,0,632
1,High,type3,0,633
1,High,type2,1,634
1,High,type1,3,635
1,High,type2,1,636
1,High,type1,3,637
1,High,type1,3,638
1,High,type1,3,639
1,High,type2,1,640
1,High,type2,3,641
1,High,type2,3,642
1,High,type1,3,643
1,High,type2,1,644
1,High,type3,3,645
1,High,type1,2,646
1,High,type2,1,647
1,High,type2,3,648
1,High,type2,1,649
1,High,type1,2,650
1,High,type1,1,651
1,High,type1,1,652
1,High,type2,3,653
1,High,type2,3,654
1,High,type2,3,655
1,High,type2,3,656
1,High,type3,3,657
1,High,type3,0,658
1,High,type1,3,659
1,High,type2,3,660
1,High,type2,1,661
1,High,type1,1,662
1,High,type1,3,663
1,High,type2,1,664
1,High,type3,2,665
1,High,type2,3,666
1,High,type3,2,667
1,High,type2,3,668
1,High,type1,0,669
1,High,type2,1,670
1,High,type3,1,671
1,High,type2,3,672
1,High,type2,1,673
1,High,type2,3,674
1,High,type1,3,675
1,High,type1,3,676
1,High,type2,3,677
1,High,type2,1,678
1,High,type2,3,679
1,High,type2,3,680
1,High,type2,1,681
1,High,type1,3,682
1,High,type2,1,683
1,High,type3,0,684
1,High,type3,2,685
1,High,type2,1,686
1,High,type1,2,687
1,High,type2,1,688
1,High,type1,3,689
1,High,type3,1,690
1,High,type1,1,691
1,High,type1,1,692
1,High,type1,3,693
1,High,type2,1,694
1,High,type1,3,695
1,High,type2,1,696
1,High,type2,1,697
1,High,type1,1,698
1,High,type2,3,699
1,High,type2,1,700
1,High,type1,3,701
1,High,type1,3,702
1,High,type3,3,703
1,High,type2,1,704
1,High,type2,1,705
1,High,type2,1,706
1,High,type3,3,707
1,High,type3,2,708
1,High,type2,3,709
1,High,type3,2,710
1,High,type1,2,711
1,High,type3,0,712
1,High,type3,0,713
1,High,type2,3,714
1,High,type2,1,715
1,High,type3,0,716
1,High,type3,2,717
1,High,type2,3,718
1,High,type2,3,719
1,High,type3,0,720
1,High,type1,0,721
1,High,type2,3,722
1,High,type1,3,723
1,High,type1,2,724
1,High,type1,0,725
1,High,type2,1,726
1,High,type3,2,727
1,High,type1,3,728
1,High,type3,3,729
1,High,type2,1,730
1,High,type3,1,731
1,High,type2,3,732
1,High,type2,1,733
1,High,type3,1,734
1,High,type3,0,735
1,High,type2,1,736
1,High,type3,2,737
1,High,type1,0,738
1,High,type1,3,739
1,High,type1,0,740
1,High,type3,2,741
1,High,type3,3,742
1,High,type1,3,743
1,High,type1,3,744
1,High,type3,3,745
1,High,type2,3,746
1,High,type3,3,747
1,High,type2,3,748
1,High,type3,1,749
1,High,type2,3,750
1,High,type1,3,751
1,High,type1,3,752
1,High,type2,3,753
1,High,type3,2,754
1,High,type2,3,755
1,High,type2,1,756
1,High,type3,3,757
1,High,type2,1,758
1,High,type2,1,759
1,High,type1,1,760
1,High,type2,1,761
1,High,type2,1,762
1,High,type2,1,763
1,High,type3,2,764
1,High,type1,2,765
1,High,type2,1,766
1,High,type3,2,767
1,High,type1,1,768
1,High,type2,3,769
1,High,type2,3,770
1,High,type2,1,771
1,High,type2,1,772
1,High,type2,1,773
1,High,type2,1,774
1,High,type2,1,775
1,High,type3,0,776
1,High,type3,1,777
1,High,type2,3,778
1,High,type3,2,779
1,High,type2,1,780
1,High,type1,2,781
1,High,type2,3,782
1,High,type3,1,783
1,High,type1,3,784
1,High,type2,1,785
1,High,type2,3,786
1,High,type2,1,787
1,High,type1,3,788
1,High,type2,3,789
1,High,type2,1,790
1,High,type2,3,791
1,High,type2,1,792
1,High,type3,1,793
1,High,type1,2,794
1,High,type2,3,795
1,High,type2,3,796
1,High,type1,1,797
1,High,type1,0,798
1,High,type1,2,799
1,High,type1,0,800
1,High,type3,1,801
1,High,type1,2,802
1,High,type1,0,803
1,High,type1,2,804
1,High,type1,1,805
1,High,type1,0,806
1,High,type3,0,807
1,High,type2,3,808
1,High,type1,3,809
1,High,type1,3,810
1,High,type1,2,811
1,High,type2,1,812
1,High,type3,2,813
1,High,type3,3,814
1,High,type2,1,815
1,High,type2,3,816
1,High,type2,3,817
1,High,type1,3,818
1,High,type2,1,819
1,High,type3,3,820
1,High,type1,3,821
1,High,type3,1,822
1,High,type2,1,823
1,High,type1,3,824
1,High,type2,3,825
1,High,type2,3,826
1,High,type3,3,827
1,High,type2,1,828
1,High,type2,1,829
1,High,type1,3,830
1,High,type1,1,831
1,High,type1,3,832
1,High,type2,1,833
1,High,type1,2,834
1,High,type2,1,835
1,High,type2,3,836
1,High,type3,3,837
1,High,type2,1,838
1,High,type2,1,839
1,High,type1,3,840
1,High,type1,3,841
1,High,type2,3,842
1,High,type2,3,843
1,High,type2,3,844
1,High,type2,1,845
1,High,type2,3,846
1,High,type3,2,847
1,High,type1,3,848
1,High,type1,1,849
1,High,type2,3,850
1,High,type1,3,851
1,High,type2,1,852
1,High,type2,1,853
1,High,type1,2,854
1,High,type2,1,855
1,High,type2,1,856
1,High,type2,3,857
1,High,type1,3,858
1,High,type1,3,859
1,High,type1,3,860
1,High,type1,0,861
1,High,type1,3,862
1,High,type2,1,863
1,High,type1,1,864
1,High,type2,1,865
1,High,type1,1,866
1,High,type1,3,867
1,High,type2,3,868
1,High,type1,3,869
1,High,type2,1,870
1,High,type1,2,871
1,High,type1,2,872
1,High,type1,3,873
1,High,type3,1,874
1,High,type2,1,875
1,High,type3,0,876
1,High,type3,1,877
1,High,type3,3,878
1,High,type2,1,879
1,High,type3,1,880
1,High,type3,1,881
1,High,type1,3,882
1,High,type3,1,883
1,High,type2,3,884
1,High,type1,3,885
1,High,type2,3,886
1,High,type1,3,887
1,High,type3,1,888
1,High,type2,3,889
1,High,type2,1,890
1,High,type2,1,891
1,High,type3,2,892
1,High,type2,1,893
1,High,type1,3,894
1,High,type3,1,895
1,High,type1,3,896
1,High,type2,1,897
1,High,type1,3,898
1,High,type2,3,899
1,High,type2,1,900
1,High,type2,1,901
1,High,type3,1,902
1,High,type1,3,903
1,High,type3,3,904
1,High,type2,3,905
1,High,type3,3,906
1,High,type1,0,907
1,High,type3,3,908
1,High,type3,2,909
1,High,type2,3,910
1,High,type2,3,911
1,High,type3,0,912
1,High,type1,2,913
1,High,type2,3,914
1,High,type3,2,915
1,High,type3,2,916
1,High,type2,1,917
1,High,type3,2,918
1,High,type2,1,919
1,High,type1,1,920
1,High,type2,3,921
1,High,type3,3,922
1,High,type2,3,923
1,High,type1,0,924
1,High,type2,3,925
1,High,type1,1,926
1,High,type2,3,927
1,High,type2,1,928
1,High,type2,1,929
1,High,type1,1,930
1,High,type3,3,931
1,High,type2,3,932
1,High,type1,1,933
1,High,type1,3,934
1,High,type2,1,935
1,High,type3,1,936
1,High,type1,0,937
1,High,type2,3,938
1,High,type1,3,939
1,High,type1,3,940
1,High,type1,2,941
1,High,type2,3,942
1,High,type2,1,943
1,High,type3,3,944
1,High,type3,0,945
1,High,type3,0,946
1,High,type1,3,947
1,High,type1,1,948
1,High,type2,3,949
1,High,type3,1,950
1,High,type2,1,951
1,High,type1,3,952
1,High,type1,1,953
1,High,type3,2,954
1,High,type2,1,955
1,High,type1,1,956
1,High,type1,3,957
1,High,type3,1,958
1,High,type2,3,959
1,High,type2,3,960
1,High,type1,3,961
1,High,type1,0,962
1,High,type2,3,963
1,High,type1,0,964
1,High,type1,1,965
1,High,type2,1,966
1,High,type2,3,967
1,High,type2,1,968
1,High,type1,2,969
1,High,type1,1,970
1,High,type1,3,971
1,High,type3,3,972
1,High,type2,3,973
1,High,type2,1,974
1,High,type2,1,975
1,High,type1,3,976
1,High,type2,1,977
1,High,type1,2,978
1,High,type3,2,979
1,High,type1,3,980
1,High,type2,1,981
1,High,type1,3,982
1,High,type1,3,983
1,High,type2,1,984
1,High,type1,3,985
1,High,type3,3,986
1,High,type3,2,987
1,High,type2,3,988
1,High,type1,0,989
1,High,type2,3,990
1,High,type2,3,991
1,High,type2,1,992
1,High,type3,2,993
1,High,type1,2,994
1,High,type1,3,995
1,High,type3,1,996
1,High,type1,2,997
1,High,type2,1,998
1,High,type2,1,999
1,High,type1,3,1000
1,High,type1,3,1001
1,High,type1,0,1002
1,High,type1,1,1003
1,High,type3,3,1004
1,High,type1,3,1005
1,High,type1,3,1006
1,High,type2,3,1007
1,High,type2,1,1008
1,High,type2,3,1009
1,High,type1,1,1010
1,High,type1,3,1011
1,High,type2,1,1012
1,High,type1,0,1013
1,High,type2,3,1014
1,High,type2,1,1015
1,High,type1,1,1016
1,High,type3,1,1017
1,High,type1,1,1018
1,High,type3,2,1019
1,High,type2,3,1020
1,High,type2,3,1021
1,High,type3,0,1022
1,High,type1,1,1023
1,High,type2,3,1024
1,High,type1,3,1025
1,High,type2,1,1026
1,High,type3,1,1027
1,High,type3,3,1028
1,High,type1,1,1029
1,High,type1,3,1030
1,High,type3,3,1031
1,High,type3,0,1032
1,High,type2,3,1033
1,High,type2,1,1034
1,High,type3,0,1035
1,High,type1,3,1036
1,High,type1,1,1037
1,High,type3,0,1038
1,High,type1,3,1039
1,High,type2,3,1040
1,High,type2,1,1041
1,High,type1,3,1042
1,High,type1,2,1043
1,High,type2,1,1044
1,High,type1,0,1045
1,High,type1,0,1046
1,High,type1,2,1047
1,High,type2,1,1048
1,High,type2,3,1049
1,High,type1,1,1050
1,High,type1,1,1051
1,High,type2,1,1052
1,High,type3,2,1053
1,High,type1,3,1054
1,High,type1,1,1055
1,High,type1,0,1056
1,High,type3,3,1057
1,High,type1,0,1058
1,High,type2,1,1059
1,High,type1,3,1060
1,High,type2,3,1061
1,High,type1,3,1062
1,High,type2,3,1063
1,High,type1,2,1064
1,High,type1,0,1065
1,High,type2,1,1066
1,High,type1,2,1067
1,High,type1,2,1068
1,High,type2,3,1069
1,High,type2,1,1070
1,High,type2,3,1071
1,High,type2,1,1072
1,High,type3,1,1073
1,High,type2,1,1074
1,High,type1,3,1075
1,High,type2,3,1076
1,High,type2,3,1077
1,High,type3,1,1078
1,High,type1,3,1079
1,High,type1,0,1080
1,High,type3,1,1081
1,High,type1,3,1082
1,High,type1,0,1083
1,High,type1,0,1084
1,High,type1,2,1085
1,High,type2,1,1086
1,High,type1,3,1087
1,High,type1,0,1088
1,High,type2,1,1089
1,High,type2,1,1090
1,High,type1,3,1091
1,High,type2,3,1092
1,High,type1,3,1093
1,High,type3,3,1094
1,High,type2,1,1095
1,High,type1,3,1096
1,High,type2,3,1097
1,High,type1,0,1098
1,High,type2,1,1099
1,High,type2,1,1100
1,High,type1,1,1101
1,High,type2,1,1102
1,High,type2,1,1103
1,High,type3,2,1104
1,High,type2,1,1105
1,High,type1,3,1106
1,High,type3,2,1107
1,High,type1,3,1108
1,High,type1,2,1109
1,High,type1,3,1110
1,High,type3,3,1111
1,High,type2,1,1112
1,High,type2,1,1113
1,High,type2,3,1114
1,High,type2,1,1115
1,High,type2,3,1116
1,High,type2,1,1117
1,High,type1,3,1118
1,High,type2,3,1119
1,High,type1,3,1120
1,High,type2,1,1121
1,High,type2,1,1122
1,High,type2,1,1123
1,High,type1,1,1124
1,High,type3,1,1125
1,High,type2,3,1126
1,High,type3,1,1127
1,High,type3,0,1128
1,High,type2,3,1129
1,High,type1,3,1130
1,High,type3,3,1131
1,High,type3,0,1132
1,High,type3,3,1133
1,High,type1,3,1134
1,High,type1,0,1135
1,High,type2,1,1136
1,High,type3,2,1137
1,High,type1,3,1138
1,High,type2,1,1139
1,High,type2,1,1140
1,High,type3,2,1141
1,High,type1,3,1142
1,High,type3,0,1143
1,High,type2,1,1144
1,High,type2,3,1145
1,High,type2,1,1146
1,High,type3,1,1147
1,High,type2,3,1148
1,High,type1,3,1149
1,High,type1,1,1150
1,High,type2,3,1151
1,High,type2,1,1152
1,High,type2,1,1153
1,High,type3,0,1154
1,High,type2,3,1155
1,High,type2,1,1156
1,High,type3,2,1157
1,High,type1,0,1158
1,High,type2,1,1159
1,High,type3,1,1160
1,High,type2,1,1161
1,High,type3,2,1162
1,High,type2,1,1163
1,High,type3,1,1164
1,High,type3,3,1165
1,High,type3,3,1166
1,High,type2,1,1167
1,High,type2,3,1168
1,High,type3,2,1169
1,High,type2,1,1170
1,High,type2,1,1171
1,High,type1,1,1172
1,High,type1,3,1173
1,High,type3,3,1174
1,High,type2,3,1175
1,High,type3,2,1176
1,High,type2,1,1177
1,High,type3,2,1178
1,High,type2,1,1179
1,High,type2,3,1180
1,High,type2,3,1181
1,High,type1,3,1182
1,High,type3,3,1183
1,High,type1,0,1184
1,High,type1,2,1185
1,High,type3,1,1186
1,High,type1,3,1187
1,High,type2,3,1188
1,High,type2,1,1189
1,High,type1,3,1190
1,High,type1,3,1191
1,High,type2,3,1192
1,High,type3,3,1193
1,High,type2,3,1194
1,High,type2,1,1195
1,High,type1,3,1196
1,High,type2,3,1197
1,High,type3,2,1198
1,High,type1,1,1199
1,High,type2,1,1200
1,High,type2,3,1201
1,High,type1,3,1202
1,High,type2,3,1203
1,High,type1,0,1204
1,High,type1,1,1205
1,High,type3,3,1206
1,High,type2,3,1207
1,High,type1,0,1208
1,High,type3,1,1209
1,High,type2,1,1210
1,High,type1,3,1211
1,High,type1,3,1212
1,High,type1,1,1213
1,High,type2,1,1214
1,High,type1,0,1215
1,High,type1,3,1216
1,High,type2,1,1217
1,High,type1,1,1218
1,High,type2,1,1219
1,High,type1,0,1220
1,High,type2,1,1221
1,High,type1,3,1222
1,High,type2,3,1223
1,High,type3,1,1224
1,High,type1,2,1225
1,High,type2,1,1226
1,High,type2,3,1227
1,High,type3,1,1228
1,High,type3,2,1229
1,High,type3,3,1230
1,High,type1,1,1231
1,High,type2,3,1232
1,High,type1,3,1233
1,High,type1,3,1234
1,High,type2,1,1235
1,High,type2,3,1236
1,High,type1,3,1237
1,High,type2,1,1238
1,High,type2,3,1239
1,High,type2,1,1240
1,High,type1,0,1241
1,High,type2,3,1242
1,High,type2,1,1243
1,High,type1,3,1244
