38;RAS;[80,+[;128;SEX_MALE;ASI1_sans_activite;11
39;RAS;[60,75[;66;SEX_FEMALE;ASI1_sans_activite;11
40;RAS;[20,25[;23;SEX_FEMALE;ASI1_employe_prive;11
41;RAS;[30,50[;37;SEX_FEMALE;ASI1_agriculteur;11
42;RAS;[50,60[;54;SEX_FEMALE;ASI1_employe_prive;11
43;RAS;[50,60[;54;SEX_MALE;ASI1_agriculteur;12
44;RAS;[60,75[;72;SEX_FEMALE;ASI1_sans_activite;12
45;RAS;[0,15[;9;SEX_FEMALE;ASI1_sans_activite;12
46;RAS;[20,25[;20;SEX_FEMALE;ASI1_sans_activite;12
47;RAS;[25,30[;28;SEX_FEMALE;ASI1_ouvrier;12
48;RAS;[30,50[;30;SEX_FEMALE;ASI1_agriculteur;12
49;RAS;[60,75[;67;SEX_MALE;ASI1_sans_activite;13
50;RAS;[60,75[;67;SEX_FEMALE;ASI1_sans_activite;13
51;RAS;[0,15[;4;SEX_FEMALE;ASI1_ecolier;13
52;RAS;[20,25[;23;SEX_FEMALE;ASI1_sans_activite;13
53;RAS;[25,30[;25;SEX_MALE;ASI1_ouvrier;13
54;RAS;[30,50[;47;SEX_MALE;ASI1_retraite;13
55;RAS;[80,+[;109;SEX_MALE;ASI1_sans_activite;14
56;RAS;[60,75[;62;SEX_FEMALE;ASI1_commercant;14
57;RAS;[0,15[;7;SEX_MALE;ASI1_ecolier;14
58;RAS;[20,25[;24;SEX_MALE;ASI1_ouvrier;14
59;RAS;[25,30[;29;SEX_MALE;ASI1_artisant;14
60;RAS;[50,60[;59;SEX_FEMALE;ASI1_employe_prive;14
61;RAS;[80,+[;80;SEX_MALE;ASI1_sans_activite;15
62;RAS;[60,75[;74;SEX_FEMALE;ASI1_enseignant;15
63;RAS;[25,30[;26;SEX_MALE;ASI1_ecolier;15
64;RAS;[25,30[;26;SEX_FEMALE;ASI1_ouvrier;15
65;RAS;[30,50[;36;SEX_FEMALE;ASI1_sans_activite;15
66;RAS;[50,60[;51;SEX_MALE;ASI1_agriculteur;15
67;RAS;[80,+[;92;SEX_MALE;ASI1_sans_activite;16
68;RAS;[80,+[;82;SEX_FEMALE;ASI1_sans_activite;16
69;RAS;[0,15[;14;SEX_FEMALE;ASI1_ecolier;16
70;RAS;[20,25[;21;SEX_MALE;ASI1_ouvrier;16
71;RAS;[25,30[;25;SEX_MALE;ASI1_commercant;16
72;RAS;[50,60[;56;SEX_FEMALE;ASI1_agriculteur;16
73;RAS;[50,60[;57;SEX_MALE;ASI1_agriculteur;17
74;RAS;[50,60[;51;SEX_FEMALE;ASI1_agriculteur;17
75;RAS;[0,15[;14;SEX_FEMALE;ASI1_ecolier;17
76;RAS;[15,20[;18;SEX_MALE;ASI1_ouvrier_batiment;17
77;RAS;[20,25[;21;SEX_MALE;ASI1_ouvrier;17
78;RAS;[25,30[;26;SEX_MALE;ASI1_employe_prive;17
79;RAS;[25,30[;28;SEX_FEMALE;ASI1_ouvrier_batiment;17
80;RAS;[30,50[;41;SEX_MALE;ASI1_ouvrier;17
81;RAS;[60,75[;60;SEX_MALE;ASI1_agriculteur;18
82;RAS;[60,75[;69;SEX_FEMALE;ASI1_sans_activite;18
83;RAS;[15,20[;19;SEX_FEMALE;ASI1_ouvrier;18
84;RAS;[20,25[;23;SEX_MALE;ASI1_ouvrier;18
85;RAS;[20,25[;22;SEX_FEMALE;ASI1_sans_activite;18
86;RAS;[20,25[;21;SEX_FEMALE;ASI1_ouvrier;18
87;RAS;[30,50[;44;SEX_MALE;ASI1_agriculteur;18
88;RAS;[50,60[;56;SEX_MALE;ASI1_agriculteur;18
89;RAS;[60,75[;64;SEX_MALE;ASI1_enseignant;19
90;RAS;[80,+[;94;SEX_FEMALE;ASI1_sans_activite;19
91;RAS;[0,15[;9;SEX_FEMALE;ASI1_sans_activite;19
92;RAS;[15,20[;16;SEX_FEMALE;ASI1_ecolier;19
93;RAS;[20,25[;20;SEX_MALE;ASI1_ouvrier;19
94;RAS;[20,25[;22;SEX_FEMALE;ASI1_ouvrier;19
95;RAS;[25,30[;25;SEX_FEMALE;ASI1_ecolier;19
96;RAS;[50,60[;51;SEX_MALE;ASI1_agriculteur;19
97;RAS;[75,80[;78;SEX_MALE;ASI1_enseignant;20
98;RAS;[60,75[;72;SEX_FEMALE;ASI1_enseignant;20
99;RAS;[0,15[;12;SEX_FEMALE;ASI1_ecolier;20
100;RAS;[20,25[;22;SEX_MALE;ASI1_ecolier;20
101;RAS;[25,30[;29;SEX_MALE;ASI1_ouvrier;20
102;RAS;[25,30[;26;SEX_FEMALE;ASI1_employe_prive;20
103;RAS;[30,50[;49;SEX_MALE;ASI1_militaire;20
104;RAS;[30,50[;47;SEX_FEMALE;ASI1_employe_prive;20
105;RAS;[75,80[;77;SEX_MALE;ASI1_enseignant;21
106;RAS;[80,+[;87;SEX_FEMALE;ASI1_sans_activite;21
107;RAS;[0,15[;1;SEX_MALE;ASI1_ecolier;21
108;RAS;[0,15[;1;SEX_FEMALE;ASI1_ecolier;21
109;RAS;[25,30[;26;SEX_MALE;ASI1_ouvrier_batiment;21
110;RAS;[30,50[;46;SEX_FEMALE;ASI1_agriculteur;21
111;RAS;[60,75[;71;SEX_MALE;ASI1_agriculteur;21
112;RAS;[60,75[;64;SEX_FEMALE;ASI1_commercant;21
113;RAS;[75,80[;77;SEX_MALE;ASI1_sans_activite;22
114;RAS;[80,+[;128;SEX_FEMALE;ASI1_sans_activite;22
115;RAS;[0,15[;2;SEX_FEMALE;ASI1_sans_activite;22
116;RAS;[15,20[;17;SEX_MALE;ASI1_ouvrier;22
117;RAS;[15,20[;16;SEX_FEMALE;ASI1_ouvrier_batiment;22
118;RAS;[20,25[;23;SEX_FEMALE;ASI1_ouvrier;22
119;RAS;[25,30[;26;SEX_FEMALE;ASI1_ouvrier;22
120;RAS;[60,75[;74;SEX_MALE;ASI1_commercant;22
121;RAS;[80,+[;84;SEX_MALE;ASI1_sans_activite;23
122;RAS;[80,+[;93;SEX_FEMALE;ASI1_sans_activite;23
123;RAS;[0,15[;7;SEX_MALE;ASI1_sans_activite;23
124;RAS;[15,20[;15;SEX_MALE;ASI1_ouvrier;23
125;RAS;[20,25[;22;SEX_MALE;ASI1_sans_activite;23
126;RAS;[25,30[;25;SEX_FEMALE;ASI1_ouvrier_batiment;23
127;RAS;[30,50[;39;SEX_MALE;ASI1_agriculteur;23
128;RAS;[50,60[;53;SEX_MALE;ASI1_conducteur;23
129;RAS;[30,50[;46;SEX_MALE;ASI1_employe_prive;24
130;RAS;[15,20[;15;SEX_FEMALE;ASI1_ouvrier;24
131;RAS;[60,75[;66;SEX_MALE;ASI1_sans_activite;25
132;RAS;[15,20[;16;SEX_FEMALE;ASI1_ouvrier;25
133;RAS;[60,75[;65;SEX_FEMALE;ASI1_commercant;26
134;RAS;[15,20[;19;SEX_FEMALE;ASI1_ecolier;26
135;RAS;[60,75[;70;SEX_FEMALE;ASI1_commercant;27
136;RAS;[50,60[;54;SEX_MALE;ASI1_conducteur;27
137;RAS;[80,+[;98;SEX_MALE;ASI1_sans_activite;28
138;RAS;[60,75[;70;SEX_FEMALE;ASI1_sans_activite;28
139;RAS;[30,50[;38;SEX_MALE;ASI1_agriculteur;29
140;RAS;[20,25[;24;SEX_MALE;ASI1_ouvrier;29
141;RAS;[25,30[;28;SEX_FEMALE;ASI1_ouvrier;29
142;RAS;[30,50[;31;SEX_FEMALE;ASI1_agriculteur;30
143;RAS;[15,20[;16;SEX_FEMALE;ASI1_ouvrier_batiment;30
144;RAS;[25,30[;27;SEX_MALE;ASI1_sans_activite;30
145;RAS;[50,60[;51;SEX_MALE;ASI1_sans_activite;31
146;RAS;[0,15[;3;SEX_FEMALE;ASI1_ecolier;31
147;RAS;[30,50[;49;SEX_FEMALE;ASI1_agriculteur;31
148;RAS;[50,60[;53;SEX_FEMALE;ASI1_agriculteur;32
149;RAS;[20,25[;22;SEX_MALE;ASI1_ouvrier;32
150;RAS;[20,25[;21;SEX_FEMALE;ASI1_sans_activite;32
151;RAS;[60,75[;61;SEX_MALE;ASI1_commercant;33
152;RAS;[0,15[;9;SEX_MALE;ASI1_ecolier;33
153;RAS;[0,15[;8;SEX_FEMALE;ASI1_ecolier;33
154;RAS;[60,75[;72;SEX_MALE;ASI1_agriculteur;34
155;RAS;[15,20[;17;SEX_FEMALE;ASI1_ouvrier;34
156;RAS;[30,50[;49;SEX_MALE;ASI1_sans_activite;34
157;RAS;[75,80[;76;SEX_MALE;ASI1_sans_activite;35
158;RAS;[0,15[;2;SEX_MALE;ASI1_sans_activite;35
159;RAS;[60,75[;72;SEX_MALE;ASI1_sans_activite;35
160;RAS;[75,80[;76;SEX_MALE;ASI1_sans_activite;36
161;RAS;[15,20[;19;SEX_FEMALE;ASI1_ecolier;36
162;RAS;[20,25[;20;SEX_MALE;ASI1_ouvrier;36
163;RAS;[75,80[;79;SEX_MALE;ASI1_sans_activite;37
164;RAS;[15,20[;18;SEX_FEMALE;ASI1_sans_activite;37
165;RAS;[25,30[;27;SEX_MALE;ASI1_artisant;37
166;RAS;[80,+[;84;SEX_MALE;ASI1_sans_activite;38
167;RAS;[0,15[;10;SEX_FEMALE;ASI1_ecolier;38
168;RAS;[30,50[;31;SEX_FEMALE;ASI1_agriculteur;38
169;RAS;[80,+[;105;SEX_MALE;ASI1_sans_activite;39
170;RAS;[15,20[;17;SEX_MALE;ASI1_ecolier;39
171;RAS;[25,30[;27;SEX_MALE;ASI1_ouvrier;39
172;RAS;[80,+[;100;SEX_MALE;ASI1_sans_activite;40
173;RAS;[30,50[;40;SEX_MALE;ASI1_agriculteur;40
174;RAS;[60,75[;67;SEX_MALE;ASI1_sans_activite;40
175;RAS;[80,+[;93;SEX_MALE;ASI1_sans_activite;41
176;RAS;[30,50[;36;SEX_FEMALE;ASI1_ouvrier;41
177;RAS;[60,75[;67;SEX_FEMALE;ASI1_sans_activite;41
178;RAS;[75,80[;79;SEX_MALE;ASI1_agriculteur;42
179;RAS;[0,15[;9;SEX_MALE;ASI1_sans_activite;42
180;RAS;[25,30[;29;SEX_MALE;ASI1_employe_prive;42
181;RAS;[50,60[;57;SEX_MALE;ASI1_employe_prive;42
182;RAS;[75,80[;76;SEX_MALE;ASI1_agriculteur;43
183;RAS;[0,15[;5;SEX_FEMALE;ASI1_ecolier;43
184;RAS;[15,20[;19;SEX_MALE;ASI1_ecolier;43
185;RAS;[50,60[;51;SEX_MALE;ASI1_agriculteur;43
186;RAS;[75,80[;75;SEX_MALE;ASI1_agriculteur;44
187;RAS;[0,15[;2;SEX_FEMALE;ASI1_ecolier;44
188;RAS;[20,25[;22;SEX_MALE;ASI1_sans_activite;44
189;RAS;[30,50[;43;SEX_FEMALE;ASI1_agriculteur;44
190;RAS;[75,80[;76;SEX_MALE;ASI1_enseignant;45
191;RAS;[20,25[;22;SEX_MALE;ASI1_ouvrier;45
192;RAS;[30,50[;40;SEX_MALE;ASI1_agriculteur;45
193;RAS;[30,50[;47;SEX_FEMALE;ASI1_retraite;45
194;RAS;[80,+[;113;SEX_MALE;ASI1_sans_activite;46
195;RAS;[15,20[;15;SEX_MALE;ASI1_ouvrier;46
196;RAS;[20,25[;22;SEX_FEMALE;ASI1_ouvrier;46
197;RAS;[60,75[;68;SEX_FEMALE;ASI1_sans_activite;46
198;RAS;[80,+[;80;SEX_MALE;ASI1_sans_activite;47
199;RAS;[25,30[;29;SEX_MALE;ASI1_ecolier;47
200;RAS;[50,60[;59;SEX_MALE;ASI1_agriculteur;47
201;RAS;[50,60[;58;SEX_FEMALE;ASI1_agriculteur;47
202;RAS;[30,50[;45;SEX_MALE;ASI1_agriculteur;48
203;RAS;[0,15[;6;SEX_MALE;ASI1_ecolier;48
204;RAS;[0,15[;10;SEX_FEMALE;ASI1_ecolier;48
205;RAS;[15,20[;16;SEX_MALE;ASI1_ouvrier;48
206;RAS;[15,20[;16;SEX_FEMALE;ASI1_ecolier;48
207;RAS;[60,75[;69;SEX_MALE;ASI1_agriculteur;49
208;RAS;[0,15[;4;SEX_FEMALE;ASI1_employe_prive;49
209;RAS;[15,20[;17;SEX_MALE;ASI1_sans_activite;49
210;RAS;[25,30[;26;SEX_MALE;ASI1_ouvrier_batiment;49
211;RAS;[50,60[;51;SEX_FEMALE;ASI1_sans_activite;49
212;RAS;[60,75[;66;SEX_MALE;ASI1_sans_activite;50
213;RAS;[15,20[;18;SEX_MALE;ASI1_ecolier;50
214;RAS;[25,30[;28;SEX_MALE;ASI1_sans_activite;50
215;RAS;[30,50[;30;SEX_FEMALE;ASI1_ouvrier_batiment;50
216;RAS;[50,60[;54;SEX_MALE;ASI1_agriculteur;50
217;RAS;[60,75[;71;SEX_FEMALE;ASI1_agriculteur;51
218;RAS;[20,25[;24;SEX_FEMALE;ASI1_ouvrier;51
219;RAS;[25,30[;29;SEX_FEMALE;ASI1_ouvrier;51
220;RAS;[30,50[;34;SEX_MALE;ASI1_agriculteur;51
221;RAS;[50,60[;59;SEX_FEMALE;ASI1_agriculteur;51
222;RAS;[75,80[;75;SEX_MALE;ASI1_agriculteur;52
223;RAS;[0,15[;1;SEX_MALE;ASI1_ecolier;52
224;RAS;[0,15[;10;SEX_FEMALE;ASI1_sans_activite;52
225;RAS;[15,20[;17;SEX_MALE;ASI1_ouvrier_batiment;52
226;RAS;[50,60[;52;SEX_FEMALE;ASI1_sans_activite;52
227;RAS;[75,80[;76;SEX_MALE;ASI1_agriculteur;53
228;RAS;[0,15[;1;SEX_MALE;ASI1_ecolier;53
229;RAS;[0,15[;7;SEX_FEMALE;ASI1_ecolier;53
230;RAS;[20,25[;24;SEX_FEMALE;ASI1_ouvrier;53
231;RAS;[30,50[;30;SEX_FEMALE;ASI1_agriculteur;53
232;RAS;[75,80[;77;SEX_MALE;ASI1_enseignant;54
233;RAS;[0,15[;8;SEX_MALE;ASI1_ecolier;54
234;RAS;[0,15[;4;SEX_FEMALE;ASI1_ecolier;54
235;RAS;[20,25[;20;SEX_FEMALE;ASI1_ecolier;54
236;RAS;[50,60[;52;SEX_FEMALE;ASI1_agriculteur;54
237;RAS;[75,80[;77;SEX_MALE;ASI1_agriculteur;55
238;RAS;[0,15[;13;SEX_FEMALE;ASI1_ecolier;55
239;RAS;[15,20[;18;SEX_MALE;ASI1_sans_activite;55
240;RAS;[15,20[;18;SEX_FEMALE;ASI1_ouvrier;55
241;RAS;[50,60[;50;SEX_MALE;ASI1_conducteur;55
242;RAS;[75,80[;76;SEX_MALE;ASI1_sans_activite;56
243;RAS;[0,15[;8;SEX_FEMALE;ASI1_sans_activite;56
244;RAS;[15,20[;19;SEX_MALE;ASI1_ouvrier_batiment;56
245;RAS;[30,50[;41;SEX_MALE;ASI1_commercant;56
246;RAS;[50,60[;54;SEX_MALE;ASI1_agriculteur;56
247;RAS;[75,80[;79;SEX_MALE;ASI1_enseignant;57
248;RAS;[15,20[;16;SEX_MALE;ASI1_ecolier;57
249;RAS;[20,25[;21;SEX_MALE;ASI1_ouvrier;57
250;RAS;[50,60[;58;SEX_MALE;ASI1_agriculteur;57
251;RAS;[60,75[;69;SEX_FEMALE;ASI1_commercant;57
252;RAS;[80,+[;121;SEX_MALE;ASI1_sans_activite;58
253;RAS;[0,15[;8;SEX_MALE;ASI1_sans_activite;58
254;RAS;[0,15[;5;SEX_FEMALE;ASI1_ecolier;58
255;RAS;[30,50[;48;SEX_MALE;ASI1_agriculteur;58
256;RAS;[30,50[;48;SEX_FEMALE;ASI1_commercant;58
257;RAS;[80,+[;111;SEX_MALE;ASI1_sans_activite;59
258;RAS;[0,15[;0;SEX_MALE;ASI1_ecolier;59
259;RAS;[15,20[;16;SEX_MALE;ASI1_ecolier;59
260;RAS;[20,25[;22;SEX_MALE;ASI1_ouvrier;59
261;RAS;[50,60[;51;SEX_FEMALE;ASI1_sans_activite;59
262;RAS;[80,+[;96;SEX_MALE;ASI1_sans_activite;60
263;RAS;[0,15[;6;SEX_FEMALE;ASI1_ecolier;60
264;RAS;[15,20[;17;SEX_MALE;ASI1_ouvrier;60
265;RAS;[15,20[;19;SEX_FEMALE;ASI1_ouvrier_batiment;60
266;RAS;[20,25[;21;SEX_MALE;ASI1_ouvrier;60
267;RAS;[80,+[;93;SEX_FEMALE;ASI1_sans_activite;61
268;RAS;[0,15[;7;SEX_FEMALE;ASI1_ecolier;61
269;RAS;[15,20[;16;SEX_FEMALE;ASI1_ouvrier_batiment;61
270;RAS;[20,25[;22;SEX_MALE;ASI1_ouvrier;61
271;RAS;[30,50[;32;SEX_MALE;ASI1_ouvrier;61
272;RAS;[80,+[;88;SEX_FEMALE;ASI1_sans_activite;62
273;RAS;[15,20[;17;SEX_MALE;ASI1_ouvrier;62
274;RAS;[20,25[;21;SEX_FEMALE;ASI1_employe_prive;62
275;RAS;[30,50[;47;SEX_MALE;ASI1_agriculteur;62
276;RAS;[30,50[;42;SEX_FEMALE;ASI1_ouvrier_batiment;62
277;RAS;[80,+[;90;SEX_FEMALE;ASI1_sans_activite;63
278;RAS;[25,30[;29;SEX_FEMALE;ASI1_sans_activite;63
279;RAS;[50,60[;59;SEX_MALE;ASI1_sans_activite;63
280;RAS;[50,60[;56;SEX_FEMALE;ASI1_agriculteur;63
281;RAS;[60,75[;74;SEX_MALE;ASI1_sans_activite;63
282;RAS;[60,75[;68;SEX_MALE;ASI1_sans_activite;64
283;RAS;[0,15[;7;SEX_FEMALE;ASI1_ecolier;64
284;RAS;[15,20[;19;SEX_MALE;ASI1_ecolier;64
285;RAS;[15,20[;16;SEX_FEMALE;ASI1_ouvrier;64
286;RAS;[25,30[;29;SEX_MALE;ASI1_sans_activite;64
287;RAS;[30,50[;30;SEX_MALE;ASI1_ouvrier;64
288;RAS;[75,80[;76;SEX_MALE;ASI1_enseignant;65
289;RAS;[0,15[;13;SEX_FEMALE;ASI1_ecolier;65
290;RAS;[15,20[;19;SEX_FEMALE;ASI1_ouvrier_batiment;65
291;RAS;[25,30[;25;SEX_MALE;ASI1_ouvrier;65
292;RAS;[30,50[;36;SEX_MALE;ASI1_ouvrier_batiment;65
293;RAS;[60,75[;66;SEX_FEMALE;ASI1_sans_activite;65
294;RAS;[75,80[;75;SEX_MALE;ASI1_enseignant;66
295;RAS;[0,15[;5;SEX_FEMALE;ASI1_ecolier;66
296;RAS;[15,20[;18;SEX_FEMALE;ASI1_sans_activite;66
297;RAS;[50,60[;54;SEX_MALE;ASI1_agriculteur;66
298;RAS;[50,60[;57;SEX_FEMALE;ASI1_agriculteur;66
299;RAS;[60,75[;72;SEX_FEMALE;ASI1_sans_activite;66
300;RAS;[80,+[;82;SEX_MALE;ASI1_sans_activite;67
301;RAS;[0,15[;2;SEX_MALE;ASI1_ecolier;67
302;RAS;[0,15[;10;SEX_FEMALE;ASI1_ecolier;67
303;RAS;[25,30[;28;SEX_FEMALE;ASI1_ouvrier;67
304;RAS;[30,50[;45;SEX_MALE;ASI1_agriculteur;67
305;RAS;[50,60[;55;SEX_MALE;ASI1_employe_prive;67
306;RAS;[80,+[;125;SEX_MALE;ASI1_sans_activite;68
307;RAS;[0,15[;1;SEX_MALE;ASI1_ecolier;68
308;RAS;[20,25[;23;SEX_FEMALE;ASI1_ouvrier;68
309;RAS;[30,50[;34;SEX_MALE;ASI1_artisant;68
310;RAS;[50,60[;57;SEX_MALE;ASI1_agriculteur;68
311;RAS;[50,60[;51;SEX_FEMALE;ASI1_sans_activite;68
312;RAS;[80,+[;96;SEX_MALE;ASI1_sans_activite;69
313;RAS;[15,20[;15;SEX_FEMALE;ASI1_sans_activite;69
314;RAS;[25,30[;28;SEX_FEMALE;ASI1_ouvrier;69
315;RAS;[30,50[;31;SEX_MALE;ASI1_agriculteur;69
316;RAS;[30,50[;40;SEX_FEMALE;ASI1_retraite;69
317;RAS;[50,60[;50;SEX_MALE;ASI1_agriculteur;69
318;RAS;[75,80[;78;SEX_MALE;ASI1_enseignant;70
319;RAS;[0,15[;3;SEX_MALE;ASI1_ecolier;70
320;RAS;[0,15[;4;SEX_FEMALE;ASI1_ecolier;70
321;RAS;[15,20[;15;SEX_FEMALE;ASI1_ouvrier_batiment;70
322;RAS;[20,25[;22;SEX_MALE;ASI1_ouvrier;70
323;RAS;[20,25[;24;SEX_FEMALE;ASI1_ouvrier;70
324;RAS;[50,60[;58;SEX_MALE;ASI1_agriculteur;70
