Work,conducteur,Gender,true,Age,31:50,36
Work,ecolier,Gender,true,Age,31:50,25
Work,employe_prive,Gender,true,Age,31:50,28
Work,enseignant,Gender,true,Age,31:50,21
Work,militaire,Gender,true,Age,31:50,37
Work,ouvrier,Gender,true,Age,31:50,26
Work,ouvrier_agricole,Gender,true,Age,31:50,39
Work,ouvrier_batiment,Gender,true,Age,31:50,24
Work,retraite,Gender,true,Age,31:50,41
Work,sans_activite,Gender,true,Age,31:50,37
Work,agriculteur,Gender,false,Age,51:60,23
Work,artisant,Gender,false,Age,51:60,34
Work,commercant,Gender,false,Age,51:60,28
Work,conducteur,Gender,false,Age,51:60,27
Work,ecolier,Gender,false,Age,51:60,34
Work,employe_prive,Gender,false,Age,51:60,21
Work,enseignant,Gender,false,Age,51:60,27
Work,militaire,Gender,false,Age,51:60,37
Work,ouvrier,Gender,false,Age,51:60,24
Work,ouvrier_agricole,Gender,false,Age,51:60,31
Work,ouvrier_batiment,Gender,false,Age,51:60,37
Work,retraite,Gender,false,Age,51:60,38
Work,sans_activite,Gender,false,Age,51:60,25
Work,agriculteur,Gender,true,Age,51:60,42
Work,artisant,Gender,true,Age,51:60,38
Work,commercant,Gender,true,Age,51:60,31
Work,conducteur,Gender,true,Age,51:60,36
Work,ecolier,Gender,true,Age,51:60,36
Work,employe_prive,Gender,true,Age,51:60,28
Work,enseignant,Gender,true,Age,51:60,35
Work,militaire,Gender,true,Age,51:60,24
Work,ouvrier,Gender,true,Age,51:60,18
Work,ouvrier_agricole,Gender,true,Age,51:60,33
Work,ouvrier_batiment,Gender,true,Age,51:60,39
Work,retraite,Gender,true,Age,51:60,30
Work,sans_activite,Gender,true,Age,51:60,20
Work,agriculteur,Gender,false,Age,61:75,28
Work,artisant,Gender,false,Age,61:75,28
Work,commercant,Gender,false,Age,61:75,31
Work,conducteur,Gender,false,Age,61:75,25
Work,ecolier,Gender,false,Age,61:75,29
Work,employe_prive,Gender,false,Age,61:75,40
Work,enseignant,Gender,false,Age,61:75,36
Work,militaire,Gender,false,Age,61:75,36
Work,ouvrier,Gender,false,Age,61:75,28
Work,ouvrier_agricole,Gender,false,Age,61:75,29
Work,ouvrier_batiment,Gender,false,Age,61:75,27
Work,retraite,Gender,false,Age,61:75,45
Work,sans_activite,Gender,false,Age,61:75,25
Work,agriculteur,Gender,true,Age,61:75,28
Work,artisant,Gender,true,Age,61:75,27
Work,commercant,Gender,true,Age,61:75,22
Work,conducteur,Gender,true,Age,61:75,33
Work,ecolier,Gender,true,Age,61:75,29
Work,employe_prive,Gender,true,Age,61:75,37
Work,enseignant,Gender,true,Age,61:75,32
Work,militaire,Gender,true,Age,61:75,28
Work,ouvrier,Gender,true,Age,61:75,30
Work,ouvrier_agricole,Gender,true,Age,61:75,39
Work,ouvrier_batiment,Gender,true,Age,61:75,27
Work,retraite,Gender,true,Age,61:75,30
Work,sans_activite,Gender,true,Age,61:75,36
Work,agriculteur,Gender,false,Age,76:80,30
Work,artisant,Gender,false,Age,76:80,33
Work,commercant,Gender,false,Age,76:80,25
Work,conducteur,Gender,false,Age,76:80,38
Work,ecolier,Gender,false,Age,76:80,40
Work,employe_prive,Gender,false,Age,76:80,36
Work,enseignant,Gender,false,Age,76:80,28
Work,militaire,Gender,false,Age,76:80,25
Work,ouvrier,Gender,false,Age,76:80,31
Work,ouvrier_agricole,Gender,false,Age,76:80,31
Work,ouvrier_batiment,Gender,false,Age,76:80,31
Work,retraite,Gender,false,Age,76:80,35
Work,sans_activite,Gender,false,Age,76:80,34
Work,agriculteur,Gender,true,Age,76:80,28
Work,artisant,Gender,true,Age,76:80,32
Work,commercant,Gender,true,Age,76:80,37
Work,conducteur,Gender,true,Age,76:80,31
Work,ecolier,Gender,true,Age,76:80,37
Work,employe_prive,Gender,true,Age,76:80,29
Work,enseignant,Gender,true,Age,76:80,20
Work,militaire,Gender,true,Age,76:80,32
Work,ouvrier,Gender,true,Age,76:80,41
Work,ouvrier_agricole,Gender,true,Age,76:80,38
Work,ouvrier_batiment,Gender,true,Age,76:80,28
Work,retraite,Gender,true,Age,76:80,41
Work,sans_activite,Gender,true,Age,76:80,30
Work,agriculteur,Gender,false,Age,81:100,37
Work,artisant,Gender,false,Age,81:100,30
Work,commercant,Gender,false,Age,81:100,35
Work,conducteur,Gender,false,Age,81:100,30
Work,ecolier,Gender,false,Age,81:100,25
Work,employe_prive,Gender,false,Age,81:100,35
Work,enseignant,Gender,false,Age,81:100,35
Work,militaire,Gender,false,Age,81:100,25
Work,ouvrier,Gender,false,Age,81:100,26
Work,ouvrier_agricole,Gender,false,Age,81:100,36
Work,ouvrier_batiment,Gender,false,Age,81:100,37
Work,retraite,Gender,false,Age,81:100,27
Work,sans_activite,Gender,false,Age,81:100,34
Work,agriculteur,Gender,true,Age,81:100,26
Work,artisant,Gender,true,Age,81:100,28
Work,commercant,Gender,true,Age,81:100,28
Work,conducteur,Gender,true,Age,81:100,32
Work,ecolier,Gender,true,Age,81:100,37
Work,employe_prive,Gender,true,Age,81:100,29
Work,enseignant,Gender,true,Age,81:100,37
Work,militaire,Gender,true,Age,81:100,36
Work,ouvrier,Gender,true,Age,81:100,37
Work,ouvrier_agricole,Gender,true,Age,81:100,28
Work,ouvrier_batiment,Gender,true,Age,81:100,35
Work,retraite,Gender,true,Age,81:100,26
Work,sans_activite,Gender,true,Age,81:100,37
