householdID,householdSize,householdIncome,householdType,numberOfCars
4,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
4,1,High,type1,2
53,1,High,type1,2
4,1,High,type1,2
53,1,High,type1,2
4,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
4,1,High,type1,2
4,1,High,type1,2
4,1,High,type1,2
53,1,High,type1,2
4,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
53,1,High,type1,2
4,1,High,type1,2
4,1,High,type1,2
4,1,High,type1,2
4,1,High,type1,2
4,1,High,type1,2
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
13,1,High,type1,3
86,1,High,type1,3
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
79,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
16,1,High,type2,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
70,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
75,1,High,type3,0
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
59,1,High,type3,3
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
78,1,Low,type1,0
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
55,1,Low,type1,1
19,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
19,1,Low,type1,2
98,1,Low,type1,2
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
39,1,Low,type2,0
8,1,Low,type2,1
52,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
8,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
52,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
52,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
68,1,Low,type2,1
52,1,Low,type2,1
8,1,Low,type2,1
68,1,Low,type2,1
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
100,1,Low,type2,2
5,1,Low,type2,2
100,1,Low,type2,2
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
63,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
77,1,Low,type2,3
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
7,1,Low,type3,0
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
36,1,Low,type3,1
