householdSize,householdIncome,householdType,numberOfCars,householdID
1,High,type1,1,677
1,High,type1,1,678
1,High,type3,0,679
1,High,type2,1,680
1,High,type1,0,681
1,High,type1,2,682
1,High,type3,0,683
1,High,type1,0,684
1,High,type3,0,685
1,High,type3,3,686
1,High,type3,1,687
1,High,type2,0,688
1,High,type2,2,689
1,High,type2,2,690
1,High,type2,0,691
1,High,type3,3,692
1,High,type3,3,693
1,High,type2,1,694
1,High,type3,3,695
1,High,type2,0,696
1,High,type2,1,697
1,High,type2,0,698
1,High,type1,0,699
1,High,type2,1,700
1,High,type1,3,701
1,High,type2,1,702
1,High,type3,3,703
1,High,type3,1,704
1,High,type3,1,705
1,High,type1,0,706
1,High,type2,2,707
1,High,type2,1,708
1,High,type2,0,709
1,High,type3,1,710
1,High,type1,3,711
1,High,type2,1,712
1,High,type1,0,713
1,High,type1,0,714
1,High,type2,1,715
1,High,type1,0,716
1,High,type1,0,717
1,High,type2,2,718
1,High,type3,1,719
1,High,type2,1,720
1,High,type1,3,721
1,High,type2,0,722
1,High,type2,1,723
1,High,type1,1,724
1,High,type1,1,725
1,High,type2,0,726
1,High,type2,0,727
1,High,type1,0,728
1,High,type3,0,729
1,High,type2,1,730
1,High,type3,3,731
1,High,type2,0,732
1,High,type1,0,733
1,High,type2,0,734
1,High,type2,1,735
1,High,type1,0,736
1,High,type1,0,737
1,High,type1,0,738
1,High,type3,1,739
1,High,type3,3,740
1,High,type1,0,741
1,High,type1,0,742
1,High,type1,3,743
1,High,type1,0,744
1,High,type3,3,745
1,High,type1,3,746
1,High,type2,2,747
1,High,type1,0,748
1,High,type2,2,749
1,High,type1,0,750
1,High,type2,1,751
1,High,type1,0,752
1,High,type1,3,753
1,High,type1,1,754
1,High,type1,0,755
1,High,type3,3,756
1,High,type1,2,757
1,High,type2,1,758
1,High,type2,1,759
1,High,type1,1,760
1,High,type1,2,761
1,High,type3,3,762
1,High,type1,0,763
1,High,type2,1,764
1,High,type1,0,765
1,High,type1,2,766
1,High,type1,3,767
1,High,type2,1,768
1,High,type2,2,769
1,High,type1,1,770
1,High,type3,3,771
1,High,type1,1,772
1,High,type2,2,773
1,High,type1,0,774
1,High,type2,1,775
1,High,type1,0,776
1,High,type1,2,777
1,High,type1,3,778
1,High,type1,0,779
1,High,type3,1,780
1,High,type2,1,781
1,High,type1,2,782
1,High,type1,3,783
1,High,type1,2,784
1,High,type1,3,785
1,High,type1,2,786
1,High,type2,1,787
1,High,type1,1,788
1,High,type2,1,789
1,High,type1,0,790
1,High,type2,1,791
1,High,type2,2,792
1,High,type2,0,793
1,High,type2,1,794
1,High,type2,2,795
1,High,type2,0,796
1,High,type1,3,797
1,High,type3,3,798
1,High,type1,3,799
1,High,type1,3,800
1,High,type3,3,801
1,High,type3,1,802
1,High,type1,2,803
1,High,type1,0,804
1,High,type2,2,805
1,High,type1,0,806
1,High,type2,0,807
1,High,type1,0,808
1,High,type1,0,809
1,High,type1,2,810
1,High,type2,1,811
1,High,type1,0,812
1,High,type1,0,813
1,High,type2,2,814
1,High,type1,0,815
1,High,type3,3,816
1,High,type1,0,817
1,High,type3,1,818
1,High,type1,0,819
1,High,type1,0,820
1,High,type1,3,821
1,High,type3,3,822
1,High,type1,0,823
1,High,type2,1,824
1,High,type2,1,825
1,High,type2,2,826
1,High,type1,0,827
1,High,type3,3,828
1,High,type1,3,829
1,High,type1,3,830
1,High,type1,0,831
1,High,type2,1,832
1,High,type1,2,833
1,High,type2,0,834
1,High,type3,3,835
1,High,type2,2,836
1,High,type1,0,837
1,High,type2,1,838
1,High,type1,0,839
1,High,type1,0,840
1,High,type3,0,841
1,High,type1,2,842
1,High,type3,0,843
1,High,type1,0,844
1,High,type1,2,845
1,High,type1,3,846
1,High,type2,0,847
1,High,type1,2,848
1,High,type1,3,849
1,High,type2,1,850
1,High,type2,1,851
1,High,type1,2,852
1,High,type3,3,853
1,High,type1,0,854
1,High,type1,0,855
1,High,type1,1,856
1,High,type1,1,857
1,High,type3,3,858
1,High,type3,3,859
1,High,type3,1,860
1,High,type2,1,861
1,High,type1,3,862
1,High,type2,2,863
1,High,type1,0,864
1,High,type2,1,865
1,High,type1,3,866
1,High,type2,2,867
1,High,type1,0,868
1,High,type2,0,869
1,High,type3,3,870
1,High,type2,1,871
1,High,type2,1,872
1,High,type1,0,873
1,High,type2,0,874
1,High,type1,0,875
1,High,type3,1,876
1,High,type3,0,877
1,High,type1,0,878
1,High,type1,0,879
1,High,type1,0,880
1,High,type3,3,881
1,High,type3,0,882
1,High,type3,0,883
1,High,type1,0,884
1,High,type1,0,885
1,High,type3,3,886
1,High,type3,3,887
1,High,type2,2,888
1,High,type1,0,889
1,High,type1,0,890
1,High,type1,0,891
1,High,type3,3,892
1,High,type3,3,893
1,High,type2,1,894
1,High,type3,0,895
1,High,type2,0,896
1,High,type1,0,897
1,High,type3,3,898
1,High,type1,2,899
1,High,type1,0,900
1,High,type1,0,901
1,High,type2,1,902
1,High,type1,0,903
1,High,type3,3,904
1,High,type1,1,905
1,High,type3,0,906
1,High,type2,1,907
1,High,type1,3,908
1,High,type1,0,909
1,High,type3,3,910
1,High,type1,1,911
1,High,type3,0,912
1,High,type3,3,913
1,High,type1,0,914
1,High,type1,1,915
1,High,type3,0,916
1,High,type3,1,917
1,High,type1,1,918
1,High,type1,0,919
1,High,type3,3,920
1,High,type1,0,921
1,High,type1,3,922
1,High,type1,0,923
1,High,type1,2,924
1,High,type1,0,925
1,High,type2,1,926
1,High,type2,1,927
1,High,type1,2,928
1,High,type1,1,929
1,High,type2,2,930
1,High,type1,2,931
1,High,type3,3,932
1,High,type1,1,933
1,High,type2,1,934
1,High,type2,0,935
1,High,type3,0,936
1,High,type3,3,937
1,High,type3,0,938
1,High,type1,3,939
1,High,type3,1,940
1,High,type1,0,941
1,High,type3,3,942
1,High,type2,1,943
1,High,type2,2,944
1,High,type3,1,945
1,High,type3,0,946
1,High,type2,0,947
1,High,type2,2,948
1,High,type1,1,949
1,High,type2,1,950
1,High,type2,2,951
1,High,type1,0,952
1,High,type1,0,953
1,High,type3,0,954
1,High,type3,1,955
1,High,type3,3,956
1,High,type3,1,957
1,High,type1,2,958
1,High,type2,1,959
1,High,type3,1,960
1,High,type2,2,961
1,High,type3,3,962
1,High,type2,2,963
1,High,type1,0,964
1,High,type2,0,965
1,High,type2,0,966
1,High,type3,1,967
1,High,type2,1,968
1,High,type3,3,969
1,High,type2,2,970
1,High,type1,0,971
1,High,type2,0,972
1,High,type1,0,973
1,High,type3,1,974
1,High,type1,3,975
1,High,type1,0,976
1,High,type2,2,977
1,High,type2,2,978
1,High,type2,2,979
1,High,type3,1,980
1,High,type1,0,981
1,High,type2,0,982
1,High,type1,2,983
1,High,type3,3,984
1,High,type2,0,985
1,High,type2,0,986
1,High,type2,1,987
1,High,type2,1,988
1,High,type1,0,989
1,High,type3,3,990
1,High,type3,3,991
1,High,type1,0,992
1,High,type3,3,993
1,High,type1,0,994
1,High,type2,2,995
1,High,type2,1,996
1,High,type1,1,997
1,High,type1,0,998
1,High,type2,1,999
1,High,type3,3,1000
1,High,type2,0,1001
1,High,type3,3,1002
1,High,type2,1,1003
1,High,type1,2,1004
1,High,type3,1,1005
1,High,type3,0,1006
1,High,type2,0,1007
1,High,type2,2,1008
1,High,type1,2,1009
1,High,type3,1,1010
1,High,type1,0,1011
1,High,type3,3,1012
1,High,type1,0,1013
1,High,type1,2,1014
1,High,type3,3,1015
1,High,type1,0,1016
1,High,type2,1,1017
1,High,type3,3,1018
1,High,type3,1,1019
1,High,type1,3,1020
1,High,type2,2,1021
1,High,type1,2,1022
1,High,type2,1,1023
1,High,type3,1,1024
1,High,type2,1,1025
1,High,type2,2,1026
1,High,type3,0,1027
1,High,type1,2,1028
1,High,type1,3,1029
1,High,type2,0,1030
1,High,type1,0,1031
1,High,type3,0,1032
1,High,type2,1,1033
1,High,type3,1,1034
1,High,type3,3,1035
1,High,type3,1,1036
1,High,type1,3,1037
1,High,type2,1,1038
1,High,type3,1,1039
1,High,type2,1,1040
1,High,type1,2,1041
1,High,type3,3,1042
1,High,type2,0,1043
1,High,type1,0,1044
1,High,type3,0,1045
1,High,type1,0,1046
1,High,type3,0,1047
1,High,type1,0,1048
1,High,type3,3,1049
1,High,type2,1,1050
1,High,type1,2,1051
1,High,type2,1,1052
1,High,type1,3,1053
1,High,type3,3,1054
1,High,type2,1,1055
1,High,type1,1,1056
1,High,type1,0,1057
1,High,type3,0,1058
1,High,type2,2,1059
1,High,type2,0,1060
1,High,type1,1,1061
1,High,type3,3,1062
1,High,type1,0,1063
1,High,type1,2,1064
1,High,type3,3,1065
1,High,type1,0,1066
1,High,type1,1,1067
1,High,type3,3,1068
1,High,type1,0,1069
1,High,type1,0,1070
1,High,type1,0,1071
1,High,type1,0,1072
1,High,type3,3,1073
1,High,type2,1,1074
1,High,type1,0,1075
1,High,type1,0,1076
1,High,type3,3,1077
1,High,type1,0,1078
1,High,type2,0,1079
1,High,type3,3,1080
1,High,type1,1,1081
1,High,type3,0,1082
1,High,type3,0,1083
1,High,type2,2,1084
1,High,type2,1,1085
1,High,type2,1,1086
1,High,type3,0,1087
1,High,type1,1,1088
1,High,type2,0,1089
1,High,type3,1,1090
1,High,type2,1,1091
1,High,type1,1,1092
1,High,type3,1,1093
1,High,type2,0,1094
1,High,type1,0,1095
1,High,type2,1,1096
1,High,type2,0,1097
1,High,type3,1,1098
1,High,type1,1,1099
1,High,type1,1,1100
1,High,type1,0,1101
1,High,type1,3,1102
1,High,type1,0,1103
1,High,type1,0,1104
1,High,type1,3,1105
1,High,type1,0,1106
1,High,type2,1,1107
1,High,type3,3,1108
1,High,type3,1,1109
1,High,type1,3,1110
1,High,type2,0,1111
1,High,type1,1,1112
1,High,type3,1,1113
1,High,type1,0,1114
1,High,type3,1,1115
1,High,type3,3,1116
1,High,type3,3,1117
1,High,type1,2,1118
1,High,type2,1,1119
1,High,type2,2,1120
1,High,type2,1,1121
1,High,type3,3,1122
1,High,type1,0,1123
1,High,type2,2,1124
1,High,type3,0,1125
1,High,type1,1,1126
1,High,type1,2,1127
1,High,type1,0,1128
1,High,type3,1,1129
1,High,type2,1,1130
1,High,type1,0,1131
1,High,type1,2,1132
1,High,type3,1,1133
1,High,type1,1,1134
1,High,type1,3,1135
1,High,type1,0,1136
1,High,type2,0,1137
1,High,type2,0,1138
1,High,type3,0,1139
1,High,type3,1,1140
1,High,type3,3,1141
1,High,type3,0,1142
1,High,type3,3,1143
1,High,type1,0,1144
1,High,type2,2,1145
1,High,type1,0,1146
1,High,type1,0,1147
1,High,type1,0,1148
1,High,type1,2,1149
1,High,type2,0,1150
1,High,type1,1,1151
1,High,type3,1,1152
1,High,type1,1,1153
1,High,type1,2,1154
1,High,type2,0,1155
1,High,type3,0,1156
1,High,type2,1,1157
1,High,type1,2,1158
1,High,type3,0,1159
1,High,type3,1,1160
1,High,type3,0,1161
1,High,type1,0,1162
1,High,type3,3,1163
1,High,type1,3,1164
1,High,type3,0,1165
1,High,type2,1,1166
1,High,type3,3,1167
1,High,type3,3,1168
1,High,type1,2,1169
1,High,type1,3,1170
1,High,type1,0,1171
1,High,type1,2,1172
1,High,type3,3,1173
1,High,type2,2,1174
1,High,type1,3,1175
1,High,type2,0,1176
1,High,type3,3,1177
1,High,type2,2,1178
1,High,type1,0,1179
1,High,type1,2,1180
1,High,type3,0,1181
1,High,type1,3,1182
1,High,type3,0,1183
1,High,type1,0,1184
1,High,type3,0,1185
1,High,type2,1,1186
1,High,type2,0,1187
1,High,type1,3,1188
1,High,type3,3,1189
1,High,type1,0,1190
1,High,type3,3,1191
1,High,type2,1,1192
1,High,type1,0,1193
1,High,type1,0,1194
1,High,type2,0,1195
1,High,type3,1,1196
1,High,type2,2,1197
1,High,type1,0,1198
1,High,type3,1,1199
1,High,type1,0,1200
1,High,type1,0,1201
1,High,type3,3,1202
1,High,type1,1,1203
1,High,type3,0,1204
1,High,type3,1,1205
1,High,type1,2,1206
1,High,type2,1,1207
1,High,type1,3,1208
1,High,type2,1,1209
1,High,type2,1,1210
1,High,type1,0,1211
1,High,type3,1,1212
1,High,type2,1,1213
1,High,type1,3,1214
1,High,type2,1,1215
1,High,type2,0,1216
1,High,type2,2,1217
1,High,type2,0,1218
1,High,type2,1,1219
1,High,type2,1,1220
1,High,type3,3,1221
1,High,type2,1,1222
1,High,type3,1,1223
1,High,type2,2,1224
1,High,type2,0,1225
1,High,type2,2,1226
1,High,type2,0,1227
1,High,type3,1,1228
1,High,type1,0,1229
1,High,type3,0,1230
1,High,type2,0,1231
1,High,type2,0,1232
1,High,type1,0,1233
1,High,type3,3,1234
1,High,type3,3,1235
1,High,type3,3,1236
1,High,type2,1,1237
1,High,type1,0,1238
1,High,type1,1,1239
1,High,type3,1,1240
1,High,type2,1,1241
1,High,type3,1,1242
1,High,type3,1,1243
1,High,type3,0,1244
