Age,76:80,Gender,true,Work,employe_prive,37
Age,76:80,Gender,true,Work,enseignant,38
Age,76:80,Gender,true,Work,militaire,33
Age,76:80,Gender,true,Work,ouvrier,41
Age,76:80,Gender,true,Work,ouvrier_agricole,36
Age,76:80,Gender,true,Work,ouvrier_batiment,34
Age,76:80,Gender,true,Work,retraite,32
Age,76:80,Gender,true,Work,sans_activite,29
Age,81:100,Gender,false,Work,agriculteur,31
Age,81:100,Gender,false,Work,artisant,31
Age,81:100,Gender,false,Work,commercant,22
Age,81:100,Gender,false,Work,conducteur,23
Age,81:100,Gender,false,Work,ecolier,40
Age,81:100,Gender,false,Work,employe_prive,33
Age,81:100,Gender,false,Work,enseignant,37
Age,81:100,Gender,false,Work,militaire,26
Age,81:100,Gender,false,Work,ouvrier,37
Age,81:100,Gender,false,Work,ouvrier_agricole,24
Age,81:100,Gender,false,Work,ouvrier_batiment,31
Age,81:100,Gender,false,Work,retraite,31
Age,81:100,Gender,false,Work,sans_activite,28
Age,81:100,Gender,true,Work,agriculteur,41
Age,81:100,Gender,true,Work,artisant,26
Age,81:100,Gender,true,Work,commercant,33
Age,81:100,Gender,true,Work,conducteur,35
Age,81:100,Gender,true,Work,ecolier,25
Age,81:100,Gender,true,Work,employe_prive,23
Age,81:100,Gender,true,Work,enseignant,34
Age,81:100,Gender,true,Work,militaire,26
Age,81:100,Gender,true,Work,ouvrier,47
Age,81:100,Gender,true,Work,ouvrier_agricole,38
Age,81:100,Gender,true,Work,ouvrier_batiment,46
Age,81:100,Gender,true,Work,retraite,34
Age,81:100,Gender,true,Work,sans_activite,35
