householdSize,householdIncome,householdType,numberOfCars,householdID
5,Low,type2,2,5296
6,High,type2,3,668
3,High,type2,2,9489
2,High,type2,2,1751
5,High,type2,0,7845
6,Low,type2,0,1633
1,High,type2,1,775
6,Low,type1,1,5864
1,High,type1,1,7561
4,High,type2,0,6110
6,Low,type3,2,6661
6,Low,type2,1,661
5,High,type3,0,9695
1,Low,type3,2,5838
2,High,type1,1,6461
3,High,type1,1,3008
2,Low,type3,2,2922
1,Low,type3,1,6658
4,Low,type2,1,1814
1,High,type3,2,8044
1,Low,type2,0,3739
3,Low,type2,2,9951
6,Low,type2,1,6226
1,High,type1,3,5231
3,High,type2,2,2923
2,High,type1,1,6909
1,High,type3,0,5275
2,Low,type1,1,5729
6,Low,type2,0,4776
6,Low,type2,0,9006
2,High,type3,3,1833
2,Low,type3,1,6526
6,Low,type3,0,70
2,High,type2,3,5067
2,High,type3,2,7505
1,High,type1,1,4474
6,Low,type1,3,8192
4,Low,type1,3,2395
1,High,type3,0,3042
2,High,type2,1,7573
6,Low,type3,0,6309
4,High,type1,0,6895
2,High,type1,1,4806
3,Low,type3,0,8890
4,High,type2,1,766
1,High,type3,0,6677
1,High,type2,1,6293
6,Low,type2,0,5245
6,Low,type1,3,1191
4,Low,type1,0,5216
6,High,type3,0,7143
3,High,type2,2,1626
1,Low,type3,1,4252
5,Low,type2,1,6392
2,High,type3,2,2125
4,High,type2,1,7399
1,Low,type3,0,19
5,High,type1,3,4970
1,High,type1,3,8417
6,Low,type3,3,5425
5,Low,type1,3,2470
4,Low,type3,3,3531
6,Low,type2,1,8931
1,Low,type2,1,7144
4,Low,type2,3,9336
5,High,type2,0,4334
6,High,type1,0,3279
3,High,type1,3,7379
5,High,type2,1,4852
6,High,type1,0,2942
6,Low,type1,3,7343
6,Low,type1,2,5873
1,High,type2,2,1997
2,Low,type2,0,4319
6,High,type3,2,4320
1,Low,type1,0,9949
5,Low,type2,3,6686
5,Low,type2,3,5634
4,High,type2,2,7004
5,Low,type3,3,2870
3,Low,type2,1,2581
2,High,type1,0,7627
4,Low,type1,1,8932
5,Low,type2,3,7418
2,Low,type1,0,9027
1,High,type1,0,6998
1,High,type2,3,2356
6,Low,type2,3,4159
5,High,type1,2,4161
3,High,type1,1,3441
5,High,type3,2,6823
6,High,type2,2,1735
5,High,type1,3,6342
4,Low,type2,1,2728
4,High,type1,0,1703
6,Low,type3,3,5982
3,High,type1,1,2655
1,High,type1,2,3248
1,Low,type2,0,2727
3,Low,type1,2,652
6,High,type3,3,2790
5,Low,type2,2,6076
6,High,type3,0,251
2,Low,type2,1,488
2,Low,type3,1,4022
6,Low,type1,2,1394
1,Low,type1,1,1848
5,High,type1,0,175
6,High,type3,3,3954
2,High,type3,3,4928
2,High,type3,3,7919
4,High,type3,2,343
2,Low,type1,3,5823
3,High,type2,2,6250
4,High,type2,2,3545
3,Low,type3,3,6090
5,High,type3,0,6101
4,High,type1,1,6079
4,Low,type3,3,899
2,Low,type2,3,42
3,Low,type2,1,1924
5,High,type1,0,35
2,High,type1,2,4086
5,Low,type1,2,7601
5,High,type2,1,1652
4,Low,type3,3,7378
4,Low,type3,1,6361
6,Low,type2,0,2251
2,High,type2,0,1747
1,High,type2,1,5210
5,Low,type2,2,7227
6,Low,type3,1,7980
2,Low,type3,2,3222
6,High,type2,3,2096
3,High,type1,2,3651
2,High,type3,3,8413
5,Low,type2,1,735
4,Low,type2,3,4644
3,Low,type2,3,4111
1,High,type2,0,5247
2,Low,type1,1,4703
4,Low,type2,2,7891
2,High,type3,0,100
2,High,type2,1,8991
1,Low,type2,1,4067
4,High,type3,1,408
5,High,type1,1,7623
1,Low,type2,3,339
2,Low,type3,1,3882
4,Low,type2,2,2358
2,Low,type3,0,1906
1,Low,type2,0,1041
6,Low,type1,1,1494
6,Low,type3,2,8126
5,High,type2,2,7850
3,Low,type1,2,1802
4,High,type3,0,3985
1,Low,type2,2,7219
2,High,type2,3,6645
4,Low,type3,1,9577
3,Low,type1,0,5828
5,Low,type2,3,9103
2,Low,type3,1,26
6,Low,type1,3,4106
3,Low,type2,1,6799
6,High,type3,1,3610
4,Low,type1,1,6242
4,High,type1,1,182
5,High,type1,1,9792
5,High,type2,2,1859
4,High,type1,1,386
3,High,type2,0,8860
1,Low,type1,2,535
4,High,type2,1,8739
3,High,type3,3,1592
5,High,type1,3,7706
3,High,type1,2,7452
1,Low,type3,3,3554
1,Low,type1,2,3840
4,Low,type3,3,970
6,Low,type2,1,3889
6,High,type2,0,4292
4,Low,type1,2,5082
2,High,type2,1,5408
1,High,type1,2,6343
2,Low,type2,1,8881
6,Low,type1,3,7918
5,High,type2,3,7753
1,High,type1,1,4092
1,Low,type2,3,8490
1,Low,type1,1,1438
1,Low,type3,1,1888
6,Low,type2,0,8876
2,High,type2,2,9690
6,Low,type2,1,5880
5,High,type2,3,2849
1,Low,type1,0,9437
1,High,type3,0,5561
1,High,type1,0,4141
5,Low,type1,1,27
2,High,type2,2,1347
3,High,type1,3,2203
5,Low,type2,3,3019
2,High,type3,0,1931
6,Low,type1,1,6668
2,High,type2,0,6344
3,High,type3,1,6597
4,High,type1,0,6472
2,Low,type2,2,4220
3,Low,type3,1,7381
5,Low,type3,3,4283
4,High,type1,1,3321
2,Low,type2,2,7105
2,Low,type3,0,5365
3,High,type1,1,8443
4,High,type2,0,5981
2,High,type2,3,1861
1,High,type2,1,5496
5,High,type2,2,4904
5,Low,type2,3,295
3,High,type1,3,4902
5,High,type2,1,4847
6,Low,type2,1,13
6,High,type2,3,4112
1,High,type2,1,7629
5,High,type2,1,1397
1,Low,type3,0,7224
6,Low,type2,2,7390
6,High,type1,1,4575
6,Low,type3,2,9866
2,High,type3,1,9464
6,Low,type2,1,5138
3,Low,type2,1,1878
3,High,type3,1,8194
2,Low,type2,2,2153
6,Low,type2,2,1444
5,Low,type2,2,6705
3,Low,type2,1,9210
1,Low,type2,1,3006
2,Low,type2,3,7879
2,Low,type3,3,1840
3,Low,type2,3,642
3,High,type2,0,9685
2,Low,type3,1,2002
1,Low,type1,1,2524
3,High,type1,0,6092
4,High,type2,1,5179
4,Low,type3,3,5173
2,High,type3,3,5568
4,High,type3,3,5063
5,Low,type2,3,4591
5,Low,type2,0,7414
1,Low,type3,0,4520
3,Low,type3,0,7860
1,Low,type2,2,1638
5,High,type2,0,7376
4,High,type2,1,539
4,High,type1,0,3781
4,Low,type1,2,4923
1,High,type3,0,522
5,Low,type2,3,2705
4,Low,type2,3,3298
1,Low,type2,2,1884
2,Low,type2,0,6783
1,High,type2,3,9326
5,Low,type2,2,553
5,Low,type2,1,1927
6,Low,type2,0,4931
6,High,type3,3,3660
4,High,type2,3,8586
1,High,type1,1,8039
4,Low,type2,1,9865
1,Low,type1,2,2433
2,High,type1,1,2460
4,High,type3,0,164
6,Low,type3,0,4544
4,High,type3,2,4870
5,Low,type1,0,5058
5,High,type2,0,1973
6,Low,type3,0,5647
1,Low,type1,1,3969
1,High,type2,0,369
2,Low,type2,1,272
5,High,type3,1,507
2,High,type1,2,8125
2,Low,type2,0,9252
5,Low,type2,1,3792
2,Low,type1,0,8449
4,Low,type1,2,9381
1,Low,type1,1,5719
1,High,type3,0,815
3,Low,type3,2,3252
6,High,type2,3,9410
3,Low,type1,0,9574
6,Low,type2,2,4126
2,High,type2,1,4039
4,Low,type3,0,9940
3,Low,type1,3,1188
6,Low,type2,1,6389
3,High,type2,3,371
6,Low,type3,2,7783
1,High,type3,2,475
6,Low,type3,1,2410
4,High,type1,0,1794
3,High,type1,0,4431
5,Low,type1,2,5807
2,Low,type1,2,1323
2,High,type1,0,1595
3,High,type3,1,6841
3,High,type2,0,3829
6,Low,type1,0,6196
4,High,type2,3,391
3,Low,type1,2,6136
4,Low,type2,0,2629
5,Low,type2,2,5819
4,Low,type2,2,1076
4,High,type1,0,2069
2,High,type1,3,3603
3,High,type3,3,9453
4,High,type2,3,7271
4,Low,type2,2,3303
6,High,type2,2,2717
5,Low,type2,3,699
5,Low,type1,0,5989
2,High,type2,0,5545
6,High,type1,2,6562
2,Low,type3,1,9922
5,Low,type1,1,9684
4,High,type1,1,3856
6,Low,type2,3,2450
5,Low,type3,1,2590
4,High,type2,1,4307
3,Low,type1,3,2408
1,High,type3,0,7502
2,High,type2,0,2457
3,High,type1,3,5018
5,Low,type3,0,6539
3,Low,type3,3,6830
4,Low,type2,2,5051
5,High,type2,0,3865
6,High,type2,0,7709
6,Low,type1,2,4236
6,High,type2,0,9438
5,High,type1,0,6707
6,Low,type1,1,7262
4,Low,type2,3,4594
4,Low,type2,1,909
2,Low,type2,2,2738
4,High,type2,0,6666
4,High,type2,0,6922
2,High,type3,0,9259
1,Low,type3,1,4991
2,High,type2,2,6534
2,High,type3,3,9001
1,Low,type3,2,5602
1,Low,type1,2,9681
6,Low,type2,1,5097
3,High,type1,1,2012
1,High,type2,0,6153
5,Low,type3,2,5825
5,High,type1,3,2686
6,Low,type2,0,8853
2,Low,type3,3,5603
1,Low,type2,3,7985
2,Low,type2,0,1701
3,High,type3,2,2556
2,High,type2,2,5824
6,High,type1,1,4040
2,High,type2,1,3198
1,Low,type2,3,4784
1,Low,type2,3,9152
5,High,type1,2,515
1,High,type3,0,7131
5,High,type1,2,8403
2,High,type2,0,8604
4,Low,type3,2,3656
4,Low,type1,2,1473
3,High,type1,1,9552
3,Low,type1,1,5109
5,High,type2,0,5624
5,High,type3,3,1679
1,Low,type2,3,6780
1,Low,type3,1,1328
5,Low,type1,0,8522
3,Low,type2,3,4496
5,High,type2,2,4990
3,High,type1,3,8572
4,High,type1,0,9990
5,Low,type1,3,572
1,High,type3,2,9480
6,High,type3,2,7200
5,Low,type1,2,5570
4,Low,type3,2,7232
6,High,type2,0,1773
4,High,type2,2,1151
5,Low,type2,2,585
5,Low,type3,1,740
1,High,type3,0,7799
3,Low,type1,0,7681
3,Low,type3,0,2018
6,High,type1,2,9060
5,Low,type1,0,213
4,High,type3,0,7120
6,Low,type3,2,6882
5,Low,type2,3,4267
5,High,type2,2,9187
5,High,type2,2,1915
2,High,type1,1,8086
2,Low,type1,1,1243
4,Low,type1,0,2009
5,Low,type3,3,6462
1,High,type3,1,5343
3,High,type3,1,6851
4,Low,type1,0,3748
1,Low,type3,0,7634
6,High,type1,0,8364
1,Low,type1,0,2852
6,High,type2,3,6109
6,High,type3,3,5144
1,Low,type1,1,9196
4,High,type1,3,7384
3,High,type1,0,5632
5,High,type2,0,6569
3,High,type3,1,1452
2,Low,type2,2,3616
5,High,type1,2,4668
1,Low,type2,0,6122
5,Low,type2,2,17
6,Low,type2,0,7050
1,High,type3,2,214
5,Low,type3,2,8473
4,Low,type3,0,8070
5,High,type3,2,1715
4,High,type1,1,9896
5,High,type1,0,2378
4,High,type1,0,4196
4,High,type3,3,9018
1,Low,type2,1,5096
4,Low,type2,0,4146
2,High,type2,2,2761
5,High,type1,1,81
6,Low,type1,0,3934
2,High,type3,1,6852
1,Low,type3,0,1573
1,High,type1,2,6449
6,Low,type2,1,4738
4,High,type2,3,4095
2,Low,type2,0,1000
2,Low,type2,0,2272
3,Low,type1,3,4182
5,Low,type2,0,4207
6,Low,type2,0,4802
6,Low,type3,3,445
5,Low,type2,0,992
5,Low,type3,1,5865
6,Low,type1,3,7203
1,Low,type3,3,8879
6,Low,type2,3,2695
3,High,type1,1,9831
3,Low,type1,1,5591
4,High,type1,2,1761
1,High,type1,3,6774
1,High,type3,3,4305
5,High,type3,1,6814
3,Low,type2,1,6870
3,Low,type3,2,7895
1,High,type1,1,4733
6,Low,type3,0,5353
4,Low,type2,1,7440
6,High,type3,3,1750
3,High,type3,0,2881
3,High,type3,3,4731
5,Low,type1,1,755
1,High,type1,3,876
1,Low,type2,2,3161
6,Low,type1,0,6561
2,Low,type2,3,2366
4,Low,type1,1,4462
1,Low,type3,2,9770
6,High,type1,2,287
2,Low,type1,2,7616
5,Low,type3,3,5187
4,High,type3,3,9100
5,High,type2,2,3941
1,Low,type1,1,1017
4,High,type1,2,8055
5,Low,type3,0,4391
6,High,type3,1,6739
1,Low,type1,1,105
5,High,type3,3,5028
2,Low,type2,1,3111
1,High,type2,3,9220
3,Low,type2,3,9875
4,High,type1,0,2986
3,Low,type2,3,1269
4,Low,type2,3,3325
5,High,type2,3,4927
2,High,type1,2,1533
6,Low,type1,2,6235
3,Low,type2,1,5947
2,Low,type1,1,8667
6,Low,type2,3,5575
5,High,type3,0,4289
2,Low,type3,3,8332
5,High,type2,1,4045
5,High,type2,0,7805
3,Low,type3,0,9954
5,High,type3,3,2432
2,Low,type3,3,7636
3,High,type2,1,619
6,Low,type1,1,799
3,Low,type1,3,8243
3,High,type1,3,8972
4,High,type3,3,9999
1,Low,type2,1,1313
5,Low,type3,1,5700
6,Low,type3,0,2010
5,Low,type3,2,6782
1,Low,type3,0,9631
5,High,type1,0,2800
6,Low,type2,0,5007
2,Low,type1,1,4466
2,High,type1,2,5
4,Low,type2,2,4922
2,Low,type3,1,1467
3,Low,type1,1,9567
4,Low,type2,2,1039
1,High,type1,1,2195
6,High,type1,0,7298
1,High,type1,1,3645
1,Low,type1,2,3517
6,Low,type1,1,5228
4,Low,type3,0,5699
6,Low,type1,2,2826
6,Low,type3,3,4489
6,Low,type1,0,7600
2,Low,type2,3,2033
3,High,type3,1,7910
6,Low,type1,0,2523
4,Low,type3,2,4240
5,High,type3,0,3511
5,Low,type3,1,3581
2,High,type2,0,11
2,Low,type1,1,9584
4,High,type3,2,9043
4,High,type2,1,5240
4,High,type3,1,3479
1,High,type3,3,4797
1,Low,type3,1,6625
3,High,type1,1,2890
2,High,type3,3,5361
1,Low,type1,2,8311
5,High,type2,2,4049
4,Low,type1,0,3880
1,Low,type3,0,4611
6,High,type1,3,565
3,Low,type1,0,7435
5,High,type3,1,1838
1,Low,type2,2,1590
2,High,type2,1,7304
4,Low,type3,0,437
4,Low,type1,1,8019
3,Low,type2,3,716
3,High,type2,3,7513
4,Low,type1,3,5798
6,Low,type2,3,8907
5,Low,type3,2,4876
5,Low,type3,2,5474
6,Low,type3,1,7807
5,Low,type1,3,2029
3,Low,type1,1,6950
6,High,type3,1,4532
3,High,type3,2,4612
1,Low,type3,2,879
2,Low,type1,3,7784
5,High,type3,2,484
2,High,type1,2,2418
1,High,type3,3,3234
5,High,type1,3,3973
1,High,type1,3,6571
6,Low,type2,3,6553
4,Low,type1,0,5238
4,High,type1,0,1897
6,Low,type3,0,4930
3,High,type3,3,2040
4,High,type2,1,8118
1,High,type2,2,664
1,High,type2,0,4943
2,High,type3,0,8924
5,Low,type2,3,1684
2,High,type2,2,6715
5,High,type3,3,753
3,Low,type1,2,5974
5,Low,type3,0,8018
6,High,type1,3,4362
1,High,type3,1,1348
3,Low,type1,0,4446
5,High,type2,1,427
4,High,type2,2,6714
2,Low,type3,0,326
4,High,type3,1,2623
5,Low,type3,0,7554
6,Low,type1,2,1619
6,Low,type1,1,1825
6,High,type3,2,1727
6,High,type2,2,8801
3,High,type1,1,1965
2,High,type3,2,384
2,High,type3,2,2469
3,Low,type2,2,8818
4,Low,type3,3,2734
1,High,type2,3,1479
5,Low,type3,3,3283
3,Low,type1,3,2191
5,High,type1,1,7766
5,Low,type1,0,1662
4,High,type1,2,1042
3,Low,type3,1,4498
1,High,type2,3,4843
1,Low,type2,3,6742
2,Low,type2,0,3760
4,Low,type3,0,9644
6,High,type3,2,8450
5,Low,type2,1,8878
6,Low,type1,3,3228
6,Low,type3,0,9445
4,Low,type1,2,8492
6,High,type3,3,5022
2,High,type1,2,1871
5,High,type2,1,4630
2,Low,type1,1,8398
2,Low,type1,2,882
1,Low,type3,0,6725
5,Low,type2,0,9753
4,Low,type2,1,9300
5,Low,type2,0,8120
6,Low,type3,3,1493
3,High,type2,2,9497
1,High,type2,3,7595
2,High,type2,1,2468
5,Low,type3,0,373
1,High,type3,2,2021
4,Low,type1,2,5991
1,Low,type1,3,8066
3,High,type1,1,2535
5,High,type1,3,5959
5,Low,type3,3,2961
5,Low,type1,3,9656
6,Low,type2,1,6105
3,High,type3,2,6171
2,Low,type3,3,6311
5,Low,type2,2,262
6,Low,type3,0,9248
3,High,type3,0,9760
5,High,type3,1,154
2,High,type3,3,5211
1,Low,type3,1,9355
2,Low,type1,3,4793
2,High,type1,1,6078
3,Low,type2,2,5185
3,High,type3,1,4865
5,Low,type3,2,3002
5,High,type1,0,7528
3,Low,type1,2,2261
3,High,type3,1,7996
3,Low,type3,3,9886
4,High,type3,0,365
2,High,type3,0,302
6,High,type1,1,2687
2,High,type3,3,2953
2,Low,type2,0,861
2,High,type3,0,1597
6,High,type2,3,6159
5,Low,type3,3,8407
2,Low,type2,3,9104
6,Low,type3,2,5017
4,High,type2,2,8292
4,Low,type2,2,8495
3,High,type3,0,1874
4,High,type3,2,3366
4,Low,type1,0,2697
1,Low,type3,1,198
4,Low,type2,3,9683
2,High,type3,0,2496
1,High,type2,0,2004
4,High,type3,2,3564
4,Low,type3,2,3081
4,High,type2,2,381
3,High,type1,2,7639
3,Low,type2,0,149
4,Low,type3,3,5200
4,High,type3,2,1417
3,High,type3,1,9958
4,Low,type1,1,5897
4,High,type3,3,9648
1,High,type2,2,7163
4,High,type1,1,7903
3,Low,type1,2,2652
3,Low,type2,1,4497
6,High,type2,2,1822
4,High,type3,2,8007
4,Low,type2,0,4021
4,Low,type3,2,2159
1,High,type1,3,4572
1,High,type2,2,7844
5,High,type1,2,8708
2,Low,type2,2,869
3,High,type3,0,2291
4,High,type1,1,7008
3,High,type2,0,1553
4,Low,type2,1,7068
3,High,type3,2,3352
6,Low,type2,1,7322
6,Low,type2,2,4281
6,High,type3,3,4709
2,Low,type1,1,9677
3,Low,type2,3,1096
6,High,type3,0,7643
4,High,type3,3,1920
2,Low,type2,0,2943
4,Low,type2,3,950
2,Low,type2,0,5900
3,High,type3,0,4546
6,Low,type2,2,7433
5,High,type2,3,4712
1,Low,type1,0,7495
3,High,type1,3,1646
6,Low,type1,1,3837
5,High,type2,2,4247
4,Low,type1,0,8319
5,High,type1,2,2906
6,High,type3,1,9920
1,High,type3,3,1513
3,High,type1,2,6678
2,High,type1,1,8521
3,High,type3,1,831
4,High,type3,0,261
1,High,type2,1,8020
5,Low,type2,3,3263
4,High,type3,0,6347
5,Low,type1,3,724
1,High,type2,0,1309
1,High,type3,1,1434
2,Low,type1,3,1160
4,Low,type2,0,7551
3,Low,type1,2,1690
1,High,type2,0,2951
1,High,type1,2,4891
2,High,type2,1,8240
5,Low,type1,0,2380
6,High,type2,1,4684
3,Low,type1,2,4717
6,Low,type1,0,301
4,High,type2,0,4331
5,High,type1,3,6228
2,High,type1,0,1306
6,Low,type3,1,990
3,High,type2,1,7670
5,High,type1,2,9416
1,Low,type1,2,1896
1,Low,type1,3,7869
1,Low,type2,3,1234
3,Low,type1,2,7953
2,High,type2,3,9543
6,High,type3,1,309
6,High,type1,1,825
3,High,type3,2,1047
1,Low,type1,3,1689
3,High,type1,2,9708
6,High,type2,0,466
3,High,type2,0,8594
2,High,type3,3,1095
4,Low,type1,2,9241
5,High,type1,0,811
6,High,type3,1,5889
1,High,type2,2,7755
1,Low,type2,3,6412
1,Low,type1,1,3723
2,Low,type2,3,4068
2,High,type1,3,2883
2,High,type3,2,7081
3,Low,type1,3,943
1,High,type3,2,658
3,Low,type3,1,6167
4,Low,type1,0,1988
1,Low,type3,1,6380
2,Low,type3,2,489
6,Low,type1,1,9709
1,High,type2,1,2757
2,High,type2,3,7631
2,Low,type3,1,4209
1,Low,type1,3,9214
3,Low,type2,1,647
6,High,type3,1,7118
6,High,type3,1,2440
5,High,type2,2,9675
2,Low,type3,1,1224
4,High,type2,2,6639
6,Low,type2,1,7731
5,High,type2,2,8305
4,High,type3,1,4135
4,High,type1,2,2282
2,High,type2,0,6279
2,High,type3,3,5371
1,High,type3,2,2781
4,Low,type3,0,5969
6,High,type1,3,8219
3,Low,type2,1,4743
5,Low,type2,3,5315
4,High,type3,0,4094
5,Low,type2,1,4143
6,Low,type3,0,3187
2,Low,type1,1,372
4,Low,type3,1,2658
5,High,type1,0,3852
1,High,type1,0,3014
4,High,type3,2,2442
5,High,type3,0,5931
4,High,type3,0,7429
6,Low,type3,1,2979
1,Low,type1,3,205
1,Low,type3,0,7972
2,High,type1,3,742
1,High,type1,3,678
3,High,type1,2,5980
1,High,type2,0,2355
3,Low,type3,3,9864
2,Low,type3,3,8777
1,Low,type2,2,5902
5,High,type1,3,8395
6,Low,type1,3,1329
1,Low,type1,0,6709
4,High,type2,1,4584
2,High,type3,3,4621
4,High,type2,3,8255
3,High,type2,0,5535
6,High,type2,0,7550
5,Low,type3,1,5610
1,Low,type1,2,9987
4,High,type3,0,6575
4,Low,type2,1,2859
3,Low,type1,3,1835
1,Low,type3,0,6013
2,Low,type3,3,2062
1,High,type1,3,9154
5,High,type2,3,5066
2,High,type2,1,1670
2,Low,type3,1,6132
5,Low,type1,0,3163
3,High,type3,2,3932
2,High,type3,3,9291
1,Low,type2,0,9812
6,Low,type2,0,969
2,Low,type2,0,4829
3,High,type2,2,3123
4,Low,type1,2,9039
4,High,type1,2,8307
5,High,type2,1,4905
5,Low,type2,2,174
6,Low,type3,1,6488
5,Low,type2,2,6218
4,High,type2,1,9801
5,High,type3,2,6566
2,Low,type1,1,3939
2,Low,type2,0,9676
4,Low,type3,0,9589
6,Low,type1,0,6892
3,High,type2,3,800
1,Low,type2,0,6789
4,High,type2,1,6241
5,Low,type1,1,2453
5,Low,type1,2,8975
1,High,type1,0,5299
2,Low,type3,1,9894
1,High,type1,1,9037
4,Low,type3,2,2312
6,Low,type3,2,4839
4,High,type2,3,4122
1,High,type3,0,5132
3,High,type1,1,8843
4,High,type2,3,6958
2,High,type1,1,7717
4,High,type3,0,823
1,Low,type2,3,7921
6,High,type3,2,833
3,High,type1,0,3848
4,High,type3,1,5329
4,High,type2,2,8723
5,Low,type3,2,4773
2,Low,type1,3,4997
2,Low,type2,2,8228
6,High,type2,3,4388
1,High,type2,2,9898
6,Low,type1,0,2318
5,High,type3,0,2172
3,High,type2,1,6600
2,Low,type2,0,5942
1,High,type3,2,4186
1,Low,type3,0,2587
2,High,type1,2,4076
1,High,type3,2,4989
3,Low,type1,1,3083
6,Low,type2,1,18
5,High,type2,3,6061
4,High,type3,3,5707
3,Low,type1,0,1136
3,Low,type2,1,2732
3,Low,type1,2,2916
3,High,type1,1,7997
3,High,type1,0,7819
1,Low,type3,0,1093
1,Low,type3,0,7216
4,High,type1,3,1459
6,Low,type2,1,4133
2,Low,type3,2,452
3,High,type3,0,153
4,High,type1,3,6676
4,Low,type3,2,9869
4,Low,type2,1,6284
3,High,type3,2,850
3,Low,type2,3,2120
4,Low,type1,3,50
2,High,type1,1,1303
1,Low,type3,3,3764
5,High,type3,2,2682
1,Low,type2,1,4248
3,Low,type3,0,5666
3,Low,type2,1,4719
5,Low,type3,2,7464
1,Low,type2,3,6181
5,High,type3,2,2169
3,Low,type3,2,2088
5,Low,type1,3,6315
1,Low,type1,0,9531
1,Low,type3,0,9319
6,Low,type1,0,3254
2,Low,type1,0,8942
2,Low,type2,3,1429
3,Low,type3,3,3313
2,High,type3,1,703
5,High,type1,2,1939
1,Low,type2,3,7770
1,Low,type2,1,6330
2,High,type2,1,5497
1,Low,type3,2,3669
4,Low,type1,1,1793
1,High,type1,1,6288
6,High,type1,3,5427
6,High,type3,0,7500
4,Low,type3,0,44
5,Low,type1,1,5154
5,Low,type2,3,2189
4,High,type2,1,4693
2,High,type3,0,2701
1,High,type2,0,71
2,High,type2,2,2236
6,Low,type3,2,3893
4,Low,type1,2,2789
1,Low,type1,3,3194
3,Low,type3,0,6781
4,Low,type3,0,7960
4,Low,type2,1,3901
4,Low,type2,3,3607
2,High,type2,3,6329
5,Low,type3,1,3729
2,High,type3,2,4521
2,High,type3,1,2127
1,Low,type3,3,7965
3,Low,type3,1,5938
1,High,type3,2,200
5,Low,type3,3,633
6,High,type2,1,6256
5,Low,type3,1,2359
1,High,type2,3,6532
6,High,type3,3,7108
1,High,type3,2,7859
1,Low,type2,2,1581
3,High,type3,1,2582
5,Low,type2,0,4914
3,Low,type1,1,1383
6,High,type3,0,9183
2,Low,type2,0,5229
3,High,type1,1,7483
3,High,type1,2,6772
5,Low,type1,0,1791
5,High,type3,3,1176
5,Low,type3,0,2763
4,Low,type2,2,3037
5,High,type3,0,3657
3,High,type3,0,2903
3,Low,type3,3,3497
6,High,type2,0,1375
3,Low,type1,0,9713
3,High,type1,3,3069
4,High,type1,1,7320
2,High,type2,1,7815
6,Low,type3,0,2555
6,High,type2,1,6443
3,Low,type1,2,5383
3,High,type1,0,4414
4,Low,type3,2,5230
